PitchNo,Date,PAofInning,PitchofPA,PitcherId,PitcherThrows,PitcherTeam,BatterId,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,Count,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,EffectiveVelo,MaxHeight,SpeedDrop,ContactPositionX,ContactPositionY,ContactPositionZ,CatcherId,CatcherThrows,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,System
11,1/30/2023,3,2,1000097859,Right,T_A,1000079407,Left,T_B,1,Top,2,0,1,0-1,ChangeUp,Changeup,InPlay,Undefined,LineDrive,LineDrive,Single,0,0,83.89057,-1.337652,-2.549046,1885.62902,225.800513,1:30,5.9196,1.59902,5.50168,-29.15765,11.83969,10.6141,2.23723,0.09785,75.64969,-6.763156,-0.658559,0.460839,101.51504,15.296795,6.798356,862.66775,108.74505,20.71372,16.56713,236.76001,236.76001,11.59326,2.17637,-6.23209,6.83701,-1.38375,50,5.78333,4.9684,-121.47355,-3.80062,-9.15009,27.65173,-22.13581,81.7909,21.13867,8.24087,2.13091,2.26152,-0.10297,1000052068,Left,54.99583,-122.60551,13.82586,5.92036,-2.89446,-11.0679,-1.59481,5.34297,-4.57505,269.425456,2.13091,142.6038,-24.67403,5.38376,-1.29644,0.30322,-0.06368,0.00959,-0.00071,2.26153,39.27955,-22.81892,3.00087,-0.73199,0.17614,-0.03615,0.00552,-0.00042,-0.10297,17.00036,3.62779,-0.98252,0.24629,-0.05752,0.01178,-0.00175,0.00013,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,v3
12,1/30/2023,4,1,1000097859,Right,T_A,1000064785,Right,T_B,1,Top,2,0,0,0-0,Slider,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,76.8247,1.74272,-1.704038,2360.422276,52.285216,7:45,5.81007,1.68503,4.80628,-53.12345,-3.75878,-6.84221,3.03547,-0.50009,70.54472,-7.822985,-2.907395,0.505684,,,,,,,,,,,,2.87925,-1.84429,-1.50922,50,5.93747,3.59776,-111.38083,1.45552,3.61577,20.06359,-34.49012,74.53748,,6.27997,,,,1000052068,Left,55.69357,-112.40177,10.03179,5.81875,3.21055,-17.24506,-1.68761,3.41377,1.80789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
13,1/30/2023,4,2,1000097859,Right,T_A,1000064785,Right,T_B,1,Top,2,1,0,1-0,Slider,Curveball,StrikeCalled,Undefined,Undefined,,Undefined,0,0,75.96557,0.715708,-2.330102,2397.195424,37.313823,7:15,5.80815,1.61512,5.04684,-55.81846,-5.19126,-5.28925,1.83229,-1.02469,69.25107,-9.374817,-3.265145,0.51211,,,,,,,,,,,,1.88488,-2.27886,-1.38854,50,5.83193,4.68913,-110.03686,-0.57212,2.28068,21.91568,-34.93143,73.60223,,6.71449,,,,1000052068,Left,55.45214,-111.11743,10.95784,5.81767,1.15022,-17.46571,-1.61697,4.57668,1.14034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
14,1/30/2023,4,3,1000097859,Right,T_A,1000064785,Right,T_B,1,Top,2,1,1,1-1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,88.53241,-1.887064,-3.47084,2300.357241,195.786408,12:30,6.06543,1.20093,5.27711,-17.10906,19.73623,5.22244,2.86342,-1.62772,80.35985,-5.120342,-2.54701,0.43688,,,,,,,,,,,,-3.6324,10.79335,-0.88772,50,5.88084,7.53209,-128.10564,-4.76695,-6.00065,27.92446,-14.34374,86.27638,,8.17256,,,,1000052068,Left,55.21946,-129.23837,13.96223,6.0624,-4.18511,-7.17187,-1.19819,7.7755,-3.00033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
15,1/30/2023,4,4,1000097859,Right,T_A,1000064785,Right,T_B,1,Top,2,2,1,2-1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,87.87826,-3.433164,-3.456928,2133.892153,205.200153,12:45,6.02161,1.41169,5.38824,-18.00517,19.58741,8.56123,1.29364,-1.11889,79.33807,-6.838035,-1.938381,0.441288,,,,,,,,,,,,-5.40563,11.33544,-1.10879,50,5.70194,7.28792,-126.9401,-8.1852,-8.69954,29.30502,-13.93136,85.41456,,8.54019,,,,1000052068,Left,55.10831,-128.11396,14.65251,6.01864,-7.62716,-6.96568,-1.4077,7.63639,-4.34977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
16,1/30/2023,4,5,1000097859,Right,T_A,1000064785,Right,T_B,1,Top,2,3,1,3-1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,88.51387,-3.110482,-3.345561,2136.633387,205.991125,12:45,5.96139,1.39561,5.60024,-18.5321,17.91257,8.12099,1.50537,-1.05453,80.52107,-6.601454,-1.89909,0.434498,,,,,,,,,,,,-5.0991,10.35957,-1.11419,50,5.68259,7.13277,-128.06508,-7.54639,-8.41912,27.88046,-15.06937,86.7493,,7.9928,,,,1000052068,Left,54.89716,-129.12682,13.94023,5.95905,-6.97252,-7.53469,-1.39192,7.45339,-4.20956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
17,1/30/2023,4,6,1000097859,Right,T_A,1000064785,Right,T_B,1,Top,2,3,2,3-2,Slider,Curveball,BallCalled,Walk,Undefined,,Undefined,0,0,77.12738,0.105247,-2.859545,2519.928457,42.674154,7:30,5.79231,1.65694,4.80832,-58.30924,-8.34359,-9.36788,1.03304,-1.83509,70.03268,-10.36144,-4.508113,0.508753,,,,,,,,,,,,3.64697,-3.64768,-1.3637,50,5.75221,5.96045,-111.56343,-1.92591,4.49885,24.04164,-36.67379,74.08784,,7.09471,,,,1000052068,Left,55.69098,-112.78315,12.02082,5.80272,-0.06531,-18.3369,-1.66031,5.7322,2.24943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
18,1/30/2023,1,1,1000187700,Left,T_B,691273,Right,T_A,1,Bottom,0,0,0,0-0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,85.11802,-1.434046,0.826597,2181.467579,151.38058,11:00,5.85299,-1.5479,5.11329,-24.36541,15.81099,-7.84587,2.47114,-1.42296,77.01122,-5.96619,-0.561957,0.456202,,,,,,,,,,,,4.13028,8.7143,1.47639,50,5.69965,-1.42344,-123.28029,-3.91782,6.28523,27.06593,-18.91303,82.62233,,8.1068,,,,1000049756,Right,55.38147,-124.45617,13.53297,5.85201,-3.09614,-9.45652,1.54416,-1.69651,3.14261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
19,1/30/2023,1,2,1000187700,Left,T_B,691273,Right,T_A,1,Bottom,0,1,0,1-0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,77.94496,-1.70372,3.775315,1620.672878,133.941015,10:30,5.58914,-1.54776,5.17104,-34.21557,14.18678,-12.7715,1.13057,0.94592,70.14274,-8.025267,1.517875,0.500731,,,,,,,,,,,,7.59272,8.17733,1.20577,50,5.40479,-6.9007,-112.55845,-4.45732,9.54887,24.18378,-21.88997,75.27479,,7.80221,,,,1000049756,Right,55.32313,-113.69639,12.09189,5.59029,-3.42731,-10.94499,1.54105,-7.35002,4.77444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
20,1/30/2023,1,3,1000187700,Left,T_B,691273,Right,T_A,1,Bottom,0,2,0,2-0,Fastball,Sinker,BallCalled,Undefined,Undefined,,Undefined,0,0,84.98646,0.339585,1.172812,2173.593745,148.405229,11:00,5.75691,-1.69806,5.22824,-25.61336,14.58985,-8.08548,3.94177,-1.26918,76.55184,-4.444365,-0.260278,0.456354,,,,,,,,,,,,4.37744,7.58418,1.5962,50,5.76969,-2.15743,-123.10324,-0.13597,6.62555,27.5539,-20.69483,82.59474,,8.43462,,,,1000049756,Right,55.26617,-124.27636,13.77695,5.75672,0.74512,-10.34742,1.69406,-2.43952,3.31278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
21,1/30/2023,1,4,1000187700,Left,T_B,691273,Right,T_A,1,Bottom,0,3,0,3-0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,85.82844,-2.060498,2.518165,2209.977167,145.926826,10:45,5.86982,-1.57412,5.20968,-22.4969,16.95091,-10.50465,2.0547,-0.07993,77.63822,-6.262669,0.657992,0.452046,,,,,,,,,,,,6.01725,9.50619,1.34942,50,5.66278,-4.99422,-124.20813,-5.22127,9.293,27.52629,-17.49275,83.38182,,8.19021,,,,1000049756,Right,55.28651,-125.37422,13.76314,5.86827,-4.48023,-8.74637,1.56933,-5.38789,4.6465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
22,1/30/2023,1,5,1000187700,Left,T_B,691273,Right,T_A,1,Bottom,0,3,1,3-1,Fastball,Sinker,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,85.64533,-1.891702,1.898766,2209.988431,128.417012,10:15,5.71548,-1.89084,5.0719,-29.48868,10.25587,-11.16308,1.47298,-1.03029,77.72342,-7.304938,-0.075816,0.453743,,,,,,,,,,,,6.13099,6.08445,1.71994,50,5.51303,-3.60997,-124.00771,-5.17509,9.44604,27.24643,-22.79972,83.06999,,7.92191,,,,1000049756,Right,55.42511,-125.19402,13.62321,5.71675,-4.18239,-11.39986,1.88607,-4.02125,4.72302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
23,1/30/2023,1,6,1000187700,Left,T_B,691273,Right,T_A,1,Bottom,0,3,2,3-2,ChangeUp,Changeup,BallCalled,Walk,Undefined,,Undefined,0,0,79.07585,-1.441148,2.146603,1577.491504,133.290798,10:30,5.36825,-2.01809,5.30872,-33.30128,13.02434,-12.04225,1.23916,-1.00573,71.64553,-7.594676,0.007881,0.489871,,,,,,,,,,,,6.72595,7.46347,1.83241,50,5.21373,-3.80684,-114.51131,-3.95739,8.80876,23.84157,-22.39935,76.94356,,7.43031,,,,1000049756,Right,55.18801,-115.58642,11.92078,5.36941,-2.94732,-11.19967,2.01303,-4.20406,4.40438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
24,1/30/2023,2,1,1000187700,Left,T_B,1000051968,Left,T_A,1,Bottom,0,0,0,0-0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,84.72729,-0.417444,1.895863,2181.711031,159.226127,11:15,5.98411,-1.44341,5.60508,-22.10781,17.24434,-6.0665,3.7519,-0.17854,77.38861,-4.569111,0.813664,0.451498,,,,,,,,,,,,3.58831,9.22071,1.28513,50,5.93426,-3.81557,-122.95927,-1.57928,5.49472,24.33015,-18.05448,83.4831,,7.33869,,,,1000049756,Right,54.89197,-123.92347,12.16508,5.98267,-0.86378,-9.02724,1.44066,-4.03333,2.74736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
25,1/30/2023,2,2,1000187700,Left,T_B,1000051968,Left,T_A,1,Bottom,0,1,0,1-0,Fastball,Sinker,InPlay,Undefined,FlyBall,FlyBall,Out,1,0,85.57215,-1.200999,2.374622,2207.585319,146.267088,11:00,5.88303,-1.57889,5.39727,-24.58316,14.47646,-8.80052,2.70783,-0.0857,77.98013,-5.773581,0.810709,0.449817,97.39566,40.890075,1.3429,4204.39432,109.99963,92.57047,-0.28543,301.50938,301.50938,-4.427604,6.009338,5.14303,8.01209,1.37354,50,5.75891,-4.77172,-124.0697,-3.42614,7.98322,25.78886,-19.73741,83.79513,127.29248,7.59202,2.46776,2.74722,0.1351,1000049756,Right,55.1014,-125.12557,12.89443,5.88264,-2.61803,-9.8687,1.5756,-5.09857,3.99161,172.682688,2.47583,107.81454,-26.00116,6.07659,-1.06727,0.14158,-0.01501,0.00123,-5.00E-05,2.74559,93.53526,-21.10031,1.95163,-0.29832,0.00723,0.00809,-0.0014,7.00E-05,0.136,2.51474,-2.88036,0.67647,-0.1189,0.01567,-0.00163,0.00013,-1.00E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,v3
26,1/30/2023,3,1,1000187700,Left,T_B,1000110361,Right,T_A,1,Bottom,1,0,0,0-0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,76.92537,-0.101953,1.872155,1689.111338,140.607383,10:45,5.35745,-2.0217,5.23119,-33.08301,16.17548,-11.77201,2.50465,-1.24223,69.25349,-6.257763,-0.214291,0.50514,,,,,,,,,,,,6.44445,8.63268,1.85829,50,5.32416,-3.16093,-111.34602,-1.22594,7.95293,23.16411,-21.5207,74.61777,,7.67188,,,,1000049756,Right,55.26256,-112.4355,11.58206,5.35802,-0.21375,-10.76035,2.01575,-3.53498,3.97647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
27,1/30/2023,3,2,1000187700,Left,T_B,1000110361,Right,T_A,1,Bottom,1,1,0,1-0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,76.40935,-1.690445,2.395483,1654.494584,123.998043,10:15,5.41233,-1.85946,5.38999,-40.54923,9.10575,-10.7654,0.44703,-0.51011,69.25479,-9.139812,0.479223,0.507169,,,,,,,,,,,,6.23166,5.63949,1.65339,50,5.23299,-4.21555,-110.60832,-4.54883,7.58402,22.97049,-25.31068,74.31927,,7.15456,,,,1000049756,Right,55.1073,-111.66393,11.48524,5.41531,-3.38567,-12.65534,1.85512,-4.56407,3.79201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
