PitchNo,Date,PAofInning,PitchofPA,PitcherId,PitcherThrows,PitcherTeam,BatterId,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,Count,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,EffectiveVelo,MaxHeight,SpeedDrop,ContactPositionX,ContactPositionY,ContactPositionZ,CatcherId,CatcherThrows,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,System
11,10/30/2022,4,3,10023185,Right,T_B,1000058463,Right,T_A,1,Top,1,2,0,2-0,Curveball,Curveball,InPlay,Undefined,GroundBall,GroundBall,Single,0,1,75.3435,1.876605,-1.55629,1987.710151,58.891898,8:00,5.65792,1.5449,5.80509,-52.42515,-1.98394,-6.40174,3.03567,-0.43627,67.84483,-7.808923,-2.703298,0.511168,101.6125,-1.952106,-5.868531,2326.545117,,,,39.28845,38.79266,-4.635066,0.265233,2.72996,-1.13307,-1.41329,50,5.78103,3.20021,-109.16528,1.96783,3.21907,23.30887,-33.51013,73.7378,3.01604,7.49867,1.37637,3.01604,0.44272,1000073611,Right,54.69254,-110.16267,11.65444,5.66615,3.40173,-16.75507,-1.54728,3.06247,1.60953,336.751435,1.37888,148.03901,-21.12624,,,,,,,3.01928,-5.23909,-23.21052,,,,,,,0.44157,-15.17104,5.80755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,v3
12,10/30/2022,5,1,10023185,Right,T_B,1000069979,Right,T_A,1,Top,1,0,0,0-0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,,Undefined,0,0,86.42221,-1.212706,-4.161613,1826.641929,230.655299,1:45,5.62338,1.41339,5.94199,-24.56139,14.04367,15.18001,2.44854,-1.18876,76.72855,-5.883535,-1.443065,0.447192,,,,,,,,,,,,-9.20245,8.07556,-1.08931,50,5.51305,8.42835,-124.8199,-3.38658,-14.08398,32.12147,-19.81471,84.28702,,9.69367,,,,1000073611,Right,54.55057,-125.98551,16.06074,5.6229,-2.66755,-9.90736,-1.40443,8.93943,-7.04199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
13,10/30/2022,5,2,10023185,Right,T_B,1000069979,Right,T_A,1,Top,1,0,1,0-1,Curveball,Curveball,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,74.3862,-0.523784,-1.711762,2063.973461,82.977102,8:45,5.6418,1.6055,5.81457,-50.86774,0.58709,-10.15678,0.91556,-0.83302,67.73814,-9.86676,-3.534973,0.516279,,,,,,,,,,,,4.61079,1.03563,-1.45928,50,5.56912,3.5891,-107.86745,-2.5207,5.33526,21.89367,-30.97569,73.00789,,6.64806,,,,1000073611,Right,54.68298,-108.8138,10.94684,5.64914,-1.18179,-15.48784,-1.60943,3.35848,2.66763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
14,10/30/2022,5,3,10023185,Right,T_B,1000069979,Right,T_A,1,Top,1,0,2,0-2,Curveball,Curveball,FoulBall,Undefined,Undefined,,Undefined,0,0,74.57488,0.50263,-2.437901,2034.007413,77.590927,8:30,5.56133,1.59029,6.09847,-50.83723,0.06862,-8.23894,1.7902,-1.35241,67.45318,-8.917366,-3.92189,0.513518,60.51924,61.213333,114.507827,3095.769488,,,,,15.36627,,,3.42929,0.35657,-1.39826,50,5.57355,4.88561,-108.11404,-0.50685,3.96443,22.93795,-31.76183,73.40049,26.09727,7.12169,3.20558,1.85503,0.81121,1000073611,Right,54.39975,-109.04351,11.46897,5.56801,0.78018,-15.88092,-1.59298,4.72497,1.98221,,3.20301,-17.63206,6.39729,,,,,,,1.85532,77.78213,-21.63355,,,,,,,0.80566,39.10642,7.90356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,,v3
15,10/30/2022,5,4,10023185,Right,T_B,1000069979,Right,T_A,1,Top,1,0,2,0-2,Fastball,Changeup,FoulBall,Undefined,Undefined,,Undefined,0,0,87.33478,-0.167757,-3.347887,1798.244244,225.012734,1:30,5.71299,1.35616,5.87305,-21.81005,15.00013,13.80465,3.7394,-0.60655,79.49806,-4.280709,-0.876615,0.436672,74.81893,48.09591,119.573946,2205.813547,,,,,30.55203,,,-8.02941,8.07867,-1.09323,50,5.68683,6.83823,-126.66339,-1.04349,-13.00868,26.53623,-19.08557,86.31748,35.90985,7.83672,1.50971,3.9774,0.15923,1000073611,Right,54.62565,-127.62879,13.26811,5.71216,-0.34915,-9.54279,-1.35061,7.31149,-6.50434,,1.51754,-36.40645,-1.81875,,,,,,,3.99128,81.26267,-24.68031,,,,,,,0.17626,63.23823,-12.74889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,,v3
16,10/30/2022,5,5,10023185,Right,T_B,1000069979,Right,T_A,1,Top,1,0,2,0-2,Curveball,Curveball,InPlay,Undefined,GroundBall,LineDrive,Single,0,0,76.10596,0.709855,-1.510716,2147.153837,53.51403,7:45,5.72211,1.57678,5.81164,-52.66038,-3.90197,-7.46347,1.99409,-0.45029,69.61505,-8.949488,-2.84984,0.50257,104.67234,7.138131,-17.863261,1440.104002,,,,121.83065,120.56001,-18.920946,0.895584,3.37217,-1.80071,-1.44837,50,5.74878,3.18171,-110.49463,-0.26513,4.12612,21.57881,-34.37734,74.99945,5.50676,6.49091,2.52338,1.97273,0.65927,1000073611,Right,54.68896,-111.40658,10.7894,5.72928,1.18771,-17.18867,-1.57915,3.00733,2.06306,37.749512,2.63163,143.32713,-19.75209,,,,,,,2.08567,17.3391,-22.08676,,,,,,,0.6696,-46.89201,2.25978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,v3
17,10/30/2022,6,1,10023185,Right,T_B,1000066765,Right,T_A,1,Top,1,0,0,0-0,Fastball,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,86.94843,-3.448477,-3.852269,1729.953764,244.604207,2:15,5.76834,1.36868,6.2124,-28.20718,9.1756,16.3528,0.22411,-0.82917,78.49421,-8.726431,-0.902188,0.440055,,,,,,,,,,,,-9.79863,6.31016,-1.0876,50,5.49502,7.82097,-125.71525,-8.46081,-15.37745,30.09069,-22.27125,85.6539,,8.45421,,,,1000073611,Right,54.28572,-126.73691,15.04535,5.76945,-7.70464,-11.13563,-1.36201,8.34307,-7.68873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
18,10/30/2022,6,2,10023185,Right,T_B,1000066765,Right,T_A,1,Top,1,1,0,1-0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,,Undefined,0,0,86.54677,-0.830976,-3.507998,1952.542051,232.323938,1:45,5.74909,1.5272,6.09815,-24.51946,13.30178,15.35954,2.93575,-0.44139,77.58939,-5.484556,-0.745934,0.442628,,,,,,,,,,,,-9.01906,7.54465,-1.26445,50,5.67232,7.03945,-125.28861,-2.54918,-14.0465,30.07814,-20.42385,85.15596,,8.95737,,,,1000073611,Right,54.39658,-126.33969,15.03907,5.74893,-1.83547,-10.21193,-1.51902,7.53031,-7.02325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
19,10/30/2022,6,3,10023185,Right,T_B,1000066765,Right,T_A,1,Top,1,1,1,1-1,Curveball,Curveball,FoulBall,Undefined,Undefined,,Undefined,0,0,75.10085,0.126227,-1.718201,2099.142785,46.741932,7:30,5.56294,1.59452,5.92492,-55.81743,-6.03319,-8.13111,1.02867,-0.67788,69.03044,-10.092397,-3.18159,0.507829,,,,,,,,,,,,3.68197,-2.73823,-1.45234,50,5.54115,3.55357,-109.08635,-1.44576,4.39604,20.83203,-35.44332,74.22273,,6.07041,,,,1000073611,Right,54.57662,-109.95686,10.41602,5.57061,0.03532,-17.72166,-1.59699,3.36987,2.19802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
20,10/30/2022,6,4,10023185,Right,T_B,1000066765,Right,T_A,1,Top,1,1,2,1-2,Fastball,Sinker,StrikeSwinging,Strikeout,Undefined,,Undefined,0,0,87.31343,-1.422917,-3.63037,2011.985958,233.619585,1:45,5.64946,1.28423,5.98678,-23.91722,13.38926,16.25009,2.33464,-0.73083,78.38061,-5.949402,-0.71427,0.439606,,,,,,,,,,,,-9.47315,7.74977,-1.00597,50,5.52397,7.32453,-126.34899,-3.87494,-15.02117,30.32878,-19.88561,85.74143,,8.93282,,,,1000073611,Right,54.5083,-127.42656,15.16439,5.6491,-3.16842,-9.94281,-1.27569,7.85824,-7.51059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
21,10/30/2022,1,1,1000187700,Left,T_A,1000187793,Left,T_B,1,Bottom,0,0,0,0-0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,84.96318,-0.704138,2.444734,2113.211563,154.012626,11:15,6.14977,-1.15655,5.2575,-22.77336,17.35769,-7.76607,3.58978,0.49463,76.75675,-4.974599,1.068871,0.455944,,,,,,,,,,,,4.62087,9.29536,0.93837,50,6.06898,-4.90862,-123.02688,-2.25329,7.00399,26.92018,-18.08474,82.66899,,8.20644,,,,1000055344,Right,55.23778,-124.1677,13.46009,6.14824,-1.4869,-9.04237,1.15267,-5.20543,3.50199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
22,10/30/2022,1,2,1000187700,Left,T_A,1000187793,Left,T_B,1,Bottom,0,1,0,1-0,Fastball,Cutter,InPlay,Undefined,LineDrive,LineDrive,Single,0,0,84.26413,-1.664028,2.334768,2005.053073,160.722114,11:15,6.01875,-1.22898,5.37314,-24.93202,15.4017,-4.91744,2.37926,0.55137,76.87121,-6.295457,1.46133,0.457094,96.94141,11.177259,-24.729945,3833.647195,96.33562,16.25256,-53.09685,226.30471,226.30471,-33.410783,2.191913,3.16288,8.62087,1.02336,50,5.85221,-4.77401,-122.13955,-4.37307,4.75861,24.96205,-19.20374,82.461,16.47661,7.39292,1.78371,2.42049,-0.50004,1000055344,Right,55.12521,-123.18255,12.48103,6.01817,-3.57067,-9.60187,1.22698,-4.97284,2.3793,120.100861,1.78371,126.69157,-29.17769,7.17187,-1.63436,0.33435,-0.06326,0.00942,-0.00072,2.42049,27.56103,-13.5766,-0.20936,0.37723,-0.13764,0.03658,-0.00591,0.00045,-0.50004,-58.35204,-1.8435,2.51585,-1.0289,0.30678,-0.07023,0.01064,-0.00078,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,v3
23,10/30/2022,2,1,1000187700,Left,T_A,1000051953,Right,T_B,1,Bottom,0,0,0,0-0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,76.03073,0.273485,0.649422,1902.964761,125.325994,10:15,5.67745,-1.77227,4.51142,-38.75852,12.64591,-15.30784,2.70811,-2.42927,69.00556,-6.780386,-2.029964,0.516026,,,,,,,,,,,,7.64319,6.58311,1.71989,50,5.6701,-0.5999,-110.08799,-0.83176,9.28681,21.35261,-24.17528,73.04367,,7.02516,,,,1000055344,Right,55.98504,-111.24279,10.6763,5.67972,0.4757,-12.08764,1.76592,-1.10215,4.64341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
24,10/30/2022,2,2,1000187700,Left,T_A,1000051953,Right,T_B,1,Bottom,0,1,0,1-0,Curveball,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,66.68877,3.256587,1.648054,2185.202584,300.904397,4:00,5.70716,-2.05764,4.42696,-77.07055,-8.89973,19.15489,2.3962,1.11136,60.27813,-10.54545,4.991954,0.594252,,,,,,,,,,,,-8.64343,-4.65512,1.86272,50,5.97817,-3.50109,-96.30221,2.92946,-7.91152,18.48403,-36.43497,63.42837,,6.41064,,,,1000055344,Right,56.0729,-97.46086,9.24201,5.72296,5.21334,-18.21749,2.06664,-3.00517,-3.95576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.47843,2.01183,0.698061,1.31377,-0.24039,2.07969,-1.2576,-0.04467,5.91845,0.96692,127.28274,6.92267,-2.7649,0.38795,110.14583,-10.21308,5.94154,15.3908,-11.13613,0.76762,-7.23913,3.41602,High,High,High,,,High,High,High,v3
25,10/30/2022,2,3,1000187700,Left,T_A,1000051953,Right,T_B,1,Bottom,0,2,0,2-0,Fastball,Changeup,InPlay,Undefined,GroundBall,,Out,1,0,84.01929,-1.802918,1.631859,2003.511174,143.60757,10:45,5.99423,-1.30016,5.12845,-23.99364,17.27891,-11.63701,2.29551,-0.7326,75.97818,-6.275504,-0.42763,0.462383,65.57356,-21.504082,-40.248402,,,,,,4.20529,,,6.35374,9.60705,1.15658,50,5.80706,-2.9647,-121.67071,-4.62958,9.39999,26.785,-17.96102,81.51776,2.46832,8.04111,2.93483,2.46832,0.43628,1000055344,Right,55.36929,-122.84704,13.3925,5.99305,-3.84077,-8.98051,1.29585,-3.37752,4.7,180,2.93462,68.36628,,,,,,,,2.46843,-35.29093,,,,,,,,0.43646,-57.87305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,,v3
26,10/30/2022,3,1,1000187700,Left,T_A,1000079407,Left,T_B,1,Bottom,1,0,0,0-0,Curveball,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,67.43543,4.222497,0.245721,2172.37482,306.609749,4:15,5.56319,-1.79813,4.17597,-76.37142,-8.80327,15.42209,3.25326,-0.27744,60.40711,-9.446692,2.926118,0.591619,,,,,,,,,,,,-7.24111,-4.88492,1.75343,50,5.95029,-1.03177,-97.21352,4.54259,-6.74117,19.09752,-36.72171,63.71062,,7.02832,,,,1000055344,Right,56.32218,-98.44767,9.54876,5.58005,6.91569,-18.36086,1.80603,-0.59614,-3.37058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
