PitchNo,Date,PAofInning,PitchofPA,PitcherId,PitcherThrows,PitcherTeam,BatterId,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,Count,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,EffectiveVelo,MaxHeight,SpeedDrop,ContactPositionX,ContactPositionY,ContactPositionZ,CatcherId,CatcherThrows,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,System
11,2/7/2023,3,3,1000051614,Left,T_A,1000110361,Right,T_B,1,Top,2,2,0,2-0,Fastball,Sinker,BallCalled,Undefined,Undefined,,Undefined,0,0,91.95032,-0.435082,5.35524,1805.163313,112.832622,9:45,5.40881,-2.67951,5.53858,-26.47718,7.85788,-15.57261,2.79394,1.04267,82.39549,-5.360351,2.595344,0.421736,,,,,,,,,,,,9.55634,4.4941,2.22417,50,5.35372,-11.70364,-132.69494,-1.98546,16.73425,33.12919,-24.30436,89.37452,,9.55483,,,,1000055344,Right,54.95684,-133.92677,16.5646,5.41074,-1.08176,-12.15218,2.67091,-12.32586,8.36712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
12,2/7/2023,3,4,1000051614,Left,T_A,1000110361,Right,T_B,1,Top,2,3,0,3-0,Fastball,Sinker,InPlay,Undefined,LineDrive,LineDrive,Single,0,0,92.59243,-1.48505,3.32605,2090.089661,117.418583,10:00,5.33331,-2.69848,5.13464,-25.29001,8.84607,-14.62792,1.82466,-0.78181,83.38554,-6.15501,0.740652,0.420512,106.36326,10.901262,-2.02041,5186.748171,109.81837,14.73699,-6.30677,223.74427,223.74427,-5.052408,1.915063,8.43103,5.22709,2.39843,50,5.17463,-7.08955,-133.9274,-4.45882,15.06565,33.28242,-22.83361,89.63468,14.86244,9.20689,1.82298,1.99586,0.69878,1000055344,Right,55.36391,-135.25382,16.64121,5.3342,-3.54882,-11.4168,2.69294,-7.68997,7.53282,117.399873,1.82299,153.08885,-27.74042,6.08306,-1.38357,0.30207,-0.06171,0.00951,-0.00075,1.99586,29.50212,-17.94539,1.3268,-0.19258,0.02633,-0.00209,0.0002,-2.00E-05,0.69878,-5.40063,-5.75285,2.61562,-0.84563,0.2325,-0.05378,0.00887,-0.00073,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,v3
13,2/7/2023,4,1,1000051614,Left,T_A,1000051968,Left,T_B,1,Top,2,0,0,0-0,Slider,Slider,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,84.34039,-0.050516,2.959226,2674.462569,333.794598,5:15,5.42605,-2.50949,4.10767,-48.91912,-6.42685,3.8754,1.30092,0.65573,76.85042,-8.729312,3.632014,0.469166,,,,,,,,,,,,-0.95339,-2.6763,2.17422,50,5.36741,-6.4914,-121.95429,-2.22559,-1.42127,26.25809,-36.16371,80.33929,,7.48996,,,,1000055344,Right,56.39157,-123.32279,13.12905,5.43429,-0.34084,-18.08186,2.5106,-6.41733,-0.71063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
14,2/7/2023,4,2,1000051614,Left,T_A,1000051968,Left,T_B,1,Top,2,0,1,0-1,Fastball,Sinker,InPlay,Undefined,GroundBall,GroundBall,Single,0,0,92.32378,-0.782755,4.065175,2019.232163,105.614893,9:30,5.43803,-2.35698,5.20303,-28.36879,5.738,-16.22863,2.33587,0.12039,83.50206,-5.994949,1.196746,0.420331,100.52812,3.940298,-2.902057,1259.557337,,,,82.27989,82.00933,-2.927893,0.594745,9.38016,3.43788,1.99301,50,5.34416,-8.7223,-133.55314,-2.94818,16.76367,31.58533,-26.03011,89.67313,3.48841,8.82172,2.32078,2.49003,-0.08784,1000055344,Right,55.29576,-134.79977,15.79267,5.44025,-1.92081,-13.01506,2.35032,-9.38394,8.38183,1.456894,2.35148,146.20615,-20.25016,,,,,,,2.52626,9.30562,-22.88334,,,,,,,-0.08886,-7.424,0.85497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,v3
15,2/7/2023,5,1,1000051614,Left,T_A,1000049656,Right,T_B,1,Top,2,0,0,0-0,Slider,Curveball,StrikeCalled,Undefined,Undefined,,Undefined,0,0,83.40826,-0.027723,2.175418,2583.270219,332.433814,5:00,5.44828,-2.58233,4.37742,-50.8377,-7.44855,4.72752,1.18532,-0.11003,75.34277,-9.112336,3.001513,0.474091,,,,,,,,,,,,-1.57083,-3.24437,2.34442,50,5.39441,-4.79979,-120.60307,-2.15988,-2.2647,28.07485,-36.85156,79.5046,,8.0655,,,,1000055344,Right,56.12171,-122.01981,14.03743,5.45648,-0.30025,-18.42578,2.58375,-4.68551,-1.13235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
16,2/7/2023,5,2,1000051614,Left,T_A,1000049656,Right,T_B,1,Top,2,0,1,0-1,Slider,Slider,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,82.83538,-0.943699,3.77592,2560.229611,318.305408,4:30,5.38727,-2.58475,4.481,-47.87762,-4.09469,5.03992,0.49598,1.43932,75.25741,-9.489993,4.655751,0.476238,,,,,,,,,,,,-1.22689,-1.26571,2.18188,50,5.24169,-8.12637,-119.64252,-3.90986,-1.74907,26.63037,-33.97844,79.14626,,7.57798,,,,1000055344,Right,56.01731,-120.97446,13.31518,5.39474,-2.21041,-16.98922,2.58614,-8.03888,-0.87454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
17,2/7/2023,5,3,1000051614,Left,T_A,1000049656,Right,T_B,1,Top,2,0,2,0-2,Slider,Slider,StrikeCalled,Strikeout,Undefined,,Undefined,0,0,83.62378,-0.777557,1.695354,2699.602973,293.007165,3:45,5.49834,-2.40033,4.38598,-46.27097,-3.36457,11.48942,0.89967,0.17626,76.00326,-9.042652,3.703629,0.471447,,,,,,,,,,,,-5.07587,-1.03146,2.2069,50,5.36923,-4.11054,-121.01269,-3.54063,-7.4097,27.04349,-33.67976,79.95061,,7.62052,,,,1000055344,Right,56.11358,-122.37131,13.52175,5.5046,-1.84863,-16.83988,2.40405,-3.73829,-3.70485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
18,2/7/2023,1,1,1000036180,Right,T_B,1000110355,Right,T_A,1,Bottom,0,0,0,0-0,Fastball,Four-Seam,InPlay,Undefined,LineDrive,LineDrive,Double,0,0,93.56049,-1.586673,-3.525275,2292.353169,211.467372,1:00,5.37611,2.1467,6.70168,-13.17639,18.12607,10.42764,2.82418,-0.21174,84.63965,-4.172804,-1.630048,0.402681,91.34882,8.409854,27.470145,3428.723799,94.01008,8.75794,57.11456,168.24576,167.7399,34.125961,1.553461,-6.61678,10.39288,-1.91607,50,5.26499,7.95103,-135.72401,-4.06759,-12.20943,32.69244,-12.99688,93.60381,9.61248,8.92084,1.73623,3.10267,-0.03625,1000103236,Right,53.79697,-136.63554,16.34622,5.37335,-3.70521,-6.49844,-2.1425,8.29146,-6.10471,,1.73623,117.59398,-24.06381,4.67959,-1.07196,0.24365,-0.05279,0.00908,-0.00083,3.10267,19.59471,-15.57799,1.41525,-0.30377,0.07588,-0.01578,0.00268,-0.00025,-0.03625,61.1377,-0.11857,-0.09966,0.02607,-0.00615,0.00117,-0.00018,2.00E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,v3
19,2/7/2023,2,1,1000036180,Right,T_B,8886045,Left,T_A,1,Bottom,0,0,0,0-0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,84.59516,-0.044974,-2.680867,1794.714169,232.091943,1:45,5.26158,2.61464,6.6649,-25.02501,13.20453,15.28072,3.13497,1.43326,76.69278,-4.822784,0.099218,0.445011,,,,,,,,,,,,-8.80363,7.35717,-2.43982,50,5.24842,5.18348,-122.83715,-0.75219,-13.32645,26.43912,-21.03719,84.69997,,7.90238,,,,1000103236,Right,53.83205,-123.6592,13.21956,5.26164,-0.0981,-10.51859,-2.60743,5.59783,-6.66323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.45217,2.270817,0.887296,1.383521,-1.30998,2.89807,-1.44143,-0.66701,6.257,-0.92342,127.28448,11.53034,-1.55377,-0.02997,104.43699,-8.82787,6.26948,18.96268,-10.94931,-1.22169,-4.51024,3.02018,High,High,High,,,High,Medium,High,v3
20,2/7/2023,2,2,1000036180,Right,T_B,8886045,Left,T_A,1,Bottom,0,1,0,1-0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,,Undefined,0,0,93.57848,-1.413434,-4.170517,2302.815175,220.369547,1:15,5.32255,2.33141,6.55533,-12.62422,18.88344,15.11489,2.97085,-0.23975,84.54856,-3.897473,-1.433639,0.403998,68.62424,25.200798,179.506688,2148.483075,,,,,46.34595,,,-9.26469,10.6904,-2.04941,50,5.21922,9.28387,-135.64136,-3.64587,-17.07474,32.65118,-12.47175,93.29855,20.2859,9.02992,3.0875,3.17319,0.17739,1000103236,Right,53.9439,-136.58743,16.32559,5.31962,-3.2845,-6.23588,-2.32558,9.77862,-8.53737,308.986519,3.0875,-91.06571,7.5612,-0.88812,0.13322,-0.01157,0.01581,-0.01462,0.006,3.17319,42.85542,-23.6027,2.36682,-0.48866,0.07069,0.02136,-0.0341,0.01494,0.17739,0.78413,-4.95419,1.47455,-0.35237,0.0245,0.08416,-0.09589,0.04018,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,,v3
21,2/7/2023,2,3,1000036180,Right,T_B,8886045,Left,T_A,1,Bottom,0,1,1,1-1,Fastball,Sinker,FoulBall,Undefined,Undefined,,Undefined,0,0,92.8631,-0.176933,-3.307246,2351.142779,232.607758,1:45,5.38614,2.18495,6.47132,-18.38001,13.44182,16.22989,3.69171,0.49679,84.46069,-3.690312,-0.368058,0.406007,,,,,,,,,,,,-9.51016,7.40248,-1.95879,50,5.36539,7.14438,-134.84293,-0.9462,-17.43523,30.48893,-18.60287,92.83683,,8.40242,,,,1000103236,Right,54.02891,-135.75084,15.24446,5.38532,-0.39223,-9.30144,-2.17927,7.66357,-8.71762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
22,2/7/2023,2,4,1000036180,Right,T_B,8886045,Left,T_A,1,Bottom,0,1,2,1-2,Slider,Slider,FoulBall,Undefined,Undefined,,Undefined,0,0,81.38431,1.212717,-2.241982,2404.635719,86.395067,9:00,5.17182,2.59755,5.87601,-41.99219,0.8137,-10.67489,2.79983,-0.37535,73.735,-6.552877,-4.154542,0.470894,,,,,,,,,,,,4.63044,0.62087,-2.4108,50,5.24684,5.05906,-117.9501,1.09953,6.43464,25.2757,-31.31125,80.04442,,7.64931,,,,1000103236,Right,54.61823,-118.93563,12.63785,5.18017,2.32039,-15.65563,-2.60317,4.80817,3.21732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
23,2/7/2023,2,5,1000036180,Right,T_B,8886045,Left,T_A,1,Bottom,0,1,2,1-2,Slider,Slider,FoulBall,Undefined,Undefined,Popup,Undefined,0,0,81.96547,0.500752,-3.308767,2453.065836,92.193771,9:00,5.18702,2.29395,5.89132,-40.43557,1.58287,-4.73579,2.28312,-1.17629,74.66696,-6.960363,-4.156521,0.466543,43.39777,64.659201,-131.948284,2749.296002,,,,79.76891,79.76891,-135.02612,3.236335,1.43122,1.00972,-2.02428,50,5.20401,7.05005,-118.83757,-0.26395,2.02609,24.91337,-30.74462,80.79096,45.01444,7.2985,2.87487,2.5828,1.03702,1000103236,Right,54.60839,-119.79979,12.45668,5.19127,0.92349,-15.37231,-2.29506,6.97179,1.01304,16.605764,2.87329,-18.14622,-2.80657,2.76733,-2.04735,1.17166,-0.38918,0.06612,-0.00458,2.58187,57.55237,-22.0499,2.29594,-0.40693,-0.11672,0.12093,-0.03423,0.00322,1.03689,-20.25266,1.25448,0.02433,-0.41444,0.36098,-0.14878,0.02968,-0.00232,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,v3
24,2/7/2023,2,6,1000036180,Right,T_B,8886045,Left,T_A,1,Bottom,0,1,2,1-2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,94.06043,1.061897,-2.215043,2199.321462,221.299035,1:30,5.32157,2.57945,6.61272,-14.12528,16.82576,13.87351,5.1179,1.70579,85.08473,-1.695411,0.306621,0.400414,,,,,,,,,,,,-7.89422,8.79969,-2.43356,50,5.38744,4.70279,-136.60006,2.19565,-14.79161,32.43163,-15.68581,94.13372,,8.97571,,,,1000103236,Right,53.88408,-137.51913,16.21581,5.31892,2.64016,-7.8429,-2.57277,5.12196,-7.39581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
25,2/7/2023,2,7,1000036180,Right,T_B,8886045,Left,T_A,1,Bottom,0,2,2,2-2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,91.57725,-0.835641,-3.626571,2357.057228,203.786529,12:45,5.38487,2.19871,6.7879,-10.19312,22.32926,9.35115,3.77105,-0.33695,82.84299,-2.891844,-1.925074,0.410452,,,,,,,,,,,,-6.02918,12.37264,-1.9659,50,5.32582,8.05536,-132.87091,-2.09441,-10.68,30.89785,-10.25729,91.83151,,8.73426,,,,1000103236,Right,53.70926,-133.73068,15.44892,5.38012,-1.80899,-5.12864,-2.19419,8.35254,-5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
26,2/7/2023,2,8,1000036180,Right,T_B,8886045,Left,T_A,1,Bottom,0,3,2,3-2,Fastball,Four-Seam,BallCalled,Walk,Undefined,,Undefined,0,0,94.17856,-1.07812,-2.938143,2348.163654,222.591808,1:30,5.35571,2.5451,6.53912,-14.8967,16.18761,13.87981,3.12406,1.00456,85.07028,-3.971863,-0.420167,0.401275,,,,,,,,,,,,-8.15083,9.12603,-2.34666,50,5.27424,6.43154,-136.65201,-2.95549,-15.235,33.35044,-15.11626,93.93171,,9.10829,,,,1000103236,Right,53.95799,-137.61457,16.67522,5.35325,-2.5192,-7.55813,-2.53864,6.87125,-7.6175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
