PitchNo,Date,PAofInning,PitchofPA,PitcherId,PitcherThrows,PitcherTeam,BatterId,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,Count,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,EffectiveVelo,MaxHeight,SpeedDrop,ContactPositionX,ContactPositionY,ContactPositionZ,CatcherId,CatcherThrows,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,System
11,2/1/2023,3,4,691205,Right,T_A,1000051968,Left,T_B,1,Top,2,2,1,2-1,Fastball,Sinker,BallCalled,Undefined,Undefined,,Undefined,0,0,96.44075,-3.027685,-4.361597,2491.286486,248.915316,2:15,5.33606,1.41597,5.70531,-22.00265,8.66536,19.71371,0.67066,-1.01297,87.56778,-7.117195,-0.844344,0.398579,,,,,,,,,,,,-11.37371,5.62445,-1.06245,50,5.06778,9.72136,-139.45401,-8.21107,-22.22296,33.64527,-21.18449,94.56709,,8.87297,,,,1000055344,Right,54.79452,-140.606,16.82264,5.33651,-7.48573,-10.59224,-1.40833,10.48225,-11.11148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
12,2/1/2023,3,5,691205,Right,T_A,1000051968,Left,T_B,1,Top,2,3,1,3-1,Fastball,Sinker,BallCalled,Walk,Undefined,,Undefined,0,0,95.66418,-0.772754,-1.867605,2314.845652,241.636433,2:00,5.32645,1.66003,5.86707,-20.34958,10.403,17.35328,2.91241,1.37067,86.81692,-4.595757,1.245531,0.399128,,,,,,,,,,,,-9.40717,5.85693,-1.51875,50,5.25211,3.72801,-138.84509,-2.58428,-18.22722,33.24469,-20.82572,94.43697,,8.84725,,,,1000055344,Right,54.63128,-139.9496,16.62234,5.32648,-1.89238,-10.41286,-1.65267,4.33358,-9.11361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
13,2/1/2023,4,1,691205,Right,T_A,1000110361,Right,T_B,1,Top,2,0,0,0-0,Slider,Slider,StrikeCalled,Undefined,Undefined,,Undefined,0,0,84.04767,1.026493,-1.248543,2452.625417,64.839964,8:15,5.35382,1.59341,4.20644,-46.209,-3.83288,-11.12056,2.48669,-0.52947,76.6637,-7.218214,-3.183931,0.468524,,,,,,,,,,,,4.97516,-1.72768,-1.44368,50,5.4183,3.18809,-121.71743,0.20965,7.42122,25.15999,-34.75116,80.44931,,7.38396,,,,1000055344,Right,56.29265,-123.01129,12.57999,5.36157,1.99674,-17.37558,-1.59782,2.80645,3.71061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
14,2/1/2023,4,2,691205,Right,T_A,1000110361,Right,T_B,1,Top,2,0,1,0-1,Fastball,Sinker,InPlay,Undefined,FlyBall,FlyBall,Out,1,0,94.58543,-2.101376,-2.741059,2413.83869,232.641495,1:45,5.32966,1.64748,5.51734,-18.46355,13.53072,16.2708,1.82307,0.43847,85.73639,-5.567387,0.156743,0.407106,94.21537,31.098608,1.528978,3880.925855,109.53613,62.54133,10.09109,335.15494,328.02026,14.362434,5.416322,-9.08087,7.79583,-1.42001,50,5.13432,5.80152,-137.02893,-5.68259,-17.11683,32.72246,-17.47948,92.58629,88.53667,8.84903,1.79746,1.84987,-0.4356,1000055344,Right,54.98157,-138.21341,16.36123,5.32857,-5.04987,-8.73974,-1.64123,6.42111,-8.55841,209.791198,1.80492,118.13892,-24.2518,4.69005,-0.46825,-0.06587,0.0277,-0.00313,0.00012,1.84578,71.44047,-16.13192,0.74401,-0.11079,0.00564,0.00846,-0.002,0.00013,-0.43735,3.18894,7.89335,-2.6809,0.61737,-0.10332,0.01375,-0.00133,6.00E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,v3
15,2/1/2023,1,1,1000097856,Left,T_B,1000187793,Left,T_A,1,Bottom,0,0,0,0-0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,,Undefined,0,0,88.1438,-0.304212,4.828052,1886.804869,113.653138,9:45,4.18483,-3.24733,5.93802,-27.50553,8.83115,-17.30851,1.60949,-0.20019,79.89185,-5.442231,1.732678,0.433854,,,,,,,,,,,,10.28619,4.98855,2.87107,50,4.14509,-10.04514,-127.56636,-1.58749,16.82473,28.05048,-24.01448,86.87811,,8.25196,,,,1000070079,Right,54.56027,-128.5652,14.02524,4.18639,-0.73237,-12.00724,3.23943,-10.64425,8.41237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
16,2/1/2023,1,2,1000097856,Left,T_B,1000187793,Left,T_A,1,Bottom,0,0,1,0-1,Slider,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,80.2973,0.628563,3.094715,2296.565208,266.440289,3:00,4.1537,-3.40827,5.23017,-42.56802,1.77886,7.48689,1.19813,0.1276,74.04045,-7.098445,4.418744,0.479295,,,,,,,,,,,,-2.93547,1.08626,3.1171,50,4.17966,-6.59838,-116.46222,-0.21578,-4.04599,21.14507,-30.67682,78.64142,,6.25685,,,,1000070079,Right,55.27027,-117.4152,10.57253,4.15823,1.16679,-15.33841,3.41037,-6.41604,-2.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
17,2/1/2023,1,3,1000097856,Left,T_B,1000187793,Left,T_A,1,Bottom,0,1,1,1-1,Fastball,Sinker,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,89.63583,0.400712,4.643887,2039.233646,116.983123,10:00,4.1284,-3.52956,5.71233,-25.46273,9.95894,-17.17525,2.38106,-0.62501,81.1227,-4.352376,1.585314,0.428357,72.07894,-24.982554,-19.980195,,,,,7.10934,4.04909,-9.166908,0.054295,10.15729,5.28717,3.15117,50,4.14638,-9.79414,-129.72561,0.03827,17.17862,29.04447,-23.23207,87.99303,2.43216,8.51313,2.11281,2.43216,0.65103,1000070079,Right,54.78688,-130.79296,14.52223,4.12929,0.89202,-11.61603,3.52269,-10.42543,8.58931,,2.11021,90.35347,,,,,,,,2.43344,-44.79521,,,,,,,,0.65197,-32.85061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,,v3
18,2/1/2023,2,1,1000097856,Left,T_B,1000058463,Right,T_A,1,Bottom,1,0,0,0-0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,81.55706,1.080776,3.140385,1651.93197,86.962879,9:00,3.96183,-3.37221,6.28696,-40.67687,0.46118,-13.89205,1.56974,-1.63284,75.19837,-6.45854,0.631165,0.461629,,,,,,,,,,,,8.01973,0.34657,3.14707,50,4.02204,-5.99441,-118.50886,0.99082,11.48291,21.2019,-31.67781,81.65088,,6.35869,,,,1000070079,Right,54.21413,-119.26041,10.60095,3.96702,2.11371,-15.8389,3.36677,-6.40144,5.74146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
19,2/1/2023,2,2,1000097856,Left,T_B,1000058463,Right,T_A,1,Bottom,1,1,0,1-0,ChangeUp,Changeup,InPlay,Undefined,LineDrive,LineDrive,Out,1,0,81.54793,1.650458,4.704899,1964.01341,84.202699,8:45,3.91903,-3.29491,6.23363,-42.27116,-0.50374,-18.29753,1.92458,-0.46956,74.34851,-6.191228,1.413379,0.465147,96.95362,16.62468,7.759719,2081.561249,107.82372,27.90134,21.77226,305.60017,294.71598,17.474598,3.285818,10.86205,-0.35787,2.9522,50,4.02164,-9.05326,-118.16141,2.11228,15.31031,23.15279,-32.67849,81.03337,33.19931,7.19941,1.44238,1.93464,0.45866,1000070079,Right,54.26771,-118.9947,11.5764,3.92445,3.2884,-16.33925,3.28795,-9.60429,7.65515,227.933019,1.44253,135.00127,-24.08189,5.01558,-0.88409,0.07566,0.01427,-0.00562,0.00058,1.93446,40.69012,-13.51402,0.03478,0.07328,0.04455,-0.03213,0.00842,-0.0008,0.45863,18.39846,7.66161,-3.14156,0.93982,-0.21589,0.03695,-0.00395,0.00019,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,v3
20,2/1/2023,3,1,1000097856,Left,T_B,1000055244,Right,T_A,1,Bottom,2,0,0,0-0,Fastball,Sinker,FoulBall,Undefined,Undefined,,Undefined,0,0,90.00591,0.098225,4.660282,2176.666225,121.193909,10:00,4.20211,-3.30194,5.91195,-24.34962,10.35926,-15.22851,2.26445,-0.23606,81.86131,-4.458158,1.938651,0.424025,84.77502,27.306612,71.145307,4656.72399,,,,,91.36688,,,9.14146,5.6124,2.93617,50,4.19615,-9.9788,-130.35137,-0.58336,15.68568,28.09858,-22.54378,88.89198,40.26757,8.1446,0.61658,2.40528,-0.13778,1000070079,Right,54.58723,-131.33647,14.04929,4.20275,0.207,-11.27189,3.29565,-10.52872,7.84284,,0.61658,35.70405,-18.66424,5.3021,-1.26598,0.28799,-0.06367,0.01206,-0.00139,2.40528,57.03963,-18.85677,0.36523,0.32964,-0.17282,0.05633,-0.01344,0.00179,-0.13778,104.55269,-15.88995,4.55928,-1.09858,0.25198,-0.05599,0.0106,-0.00121,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,,v3
21,2/1/2023,3,2,1000097856,Left,T_B,1000055244,Right,T_A,1,Bottom,2,0,1,0-1,Fastball,Sinker,BallCalled,Undefined,Undefined,,Undefined,0,0,89.64974,0.84735,3.462137,1988.085373,111.458465,9:45,4.23928,-3.1606,5.70208,-28.48789,6.21985,-13.33304,2.65635,-1.04175,82.66724,-4.405951,1.08322,0.424018,,,,,,,,,,,,7.62355,3.26162,2.87835,50,4.29263,-7.29836,-130.15227,0.9066,13.22954,24.32643,-26.51398,88.89342,,6.9825,,,,1000070079,Right,54.79845,-131.04607,12.16322,4.24142,1.88077,-13.25699,3.15543,-7.78444,6.61477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
22,2/1/2023,3,3,1000097856,Left,T_B,1000055244,Right,T_A,1,Bottom,2,1,1,1-1,Slider,Slider,FoulBall,Undefined,Undefined,LineDrive,Undefined,0,0,78.54816,1.753113,3.900125,2319.92733,279.281245,3:15,4.14747,-3.46319,5.32719,-46.4142,0.26748,7.52473,1.92897,0.82917,71.76206,-6.703664,5.229924,0.49175,96.31097,11.013829,-91.582473,2942.13514,17.97016,13.67217,-108.52223,196.34584,82.64882,-76.610469,1.817658,-2.70032,-0.12409,3.10416,50,4.27235,-8.03772,-113.72747,1.93755,-3.51309,22.15013,-32.3355,76.64957,13.74807,6.7861,,,,1000070079,Right,55.17467,-114.73089,11.07507,4.1514,3.40237,-16.16775,3.46467,-7.87857,-1.75655,,8.09256,-3.8297,19.75757,-4.83027,0.71595,0.26031,-0.25761,0.08757,-0.01143,2.64967,26.98386,-17.46636,2.19296,-2.1457,1.97192,-1.09531,0.32816,-0.04089,-0.22782,-138.60185,27.14336,-6.64012,1.12839,0.18871,-0.25552,0.09041,-0.01196,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,,v3
23,2/1/2023,3,4,1000097856,Left,T_B,1000055244,Right,T_A,1,Bottom,2,1,2,1-2,Fastball,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,78.75282,1.617762,0.642132,2268.441783,276.305451,3:15,4.20258,-3.53229,5.49406,-45.19873,-0.17331,12.17867,1.94981,-1.91671,73.31541,-6.611781,2.811986,0.482948,,,,,,,,,,,,-6.01201,-0.10433,3.46761,50,4.31322,-1.75203,-114.54078,1.71459,-8.1109,18.07958,-32.31482,78.04656,,5.43741,,,,1000070079,Right,55.00806,-115.32857,9.03979,4.20784,3.12265,-16.15741,3.53625,-1.39862,-4.05545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
24,2/1/2023,3,5,1000097856,Left,T_B,1000055244,Right,T_A,1,Bottom,2,2,2,2-2,Fastball,Sinker,BallCalled,Undefined,Undefined,,Undefined,0,0,90.90402,0.330125,2.888602,2136.264491,116.367432,10:00,4.262,-3.34664,5.62157,-25.1732,8.82914,-15.75769,2.4727,-1.96184,83.39538,-4.333558,0.078298,0.419687,,,,,,,,,,,,8.71867,4.70327,3.1104,50,4.27402,-5.95434,-131.96433,-0.14421,15.46647,26.51122,-23.83073,89.81078,,7.50863,,,,1000070079,Right,54.87806,-132.9407,13.25561,4.26317,0.73345,-11.91537,3.34018,-6.52395,7.73323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
25,2/1/2023,3,6,1000097856,Left,T_B,1000055244,Right,T_A,1,Bottom,2,3,2,3-2,Fastball,Sinker,FoulBall,Undefined,Undefined,,Undefined,0,0,89.3108,1.114335,3.62345,1929.339477,139.045745,10:45,4.20252,-3.32427,6.03185,-25.4321,9.20516,-7.12713,3.1173,-0.55825,82.15065,-3.626219,2.345286,0.423587,82.33854,27.193814,137.096705,2723.818101,,,,,45.77172,,,4.58772,4.76461,3.04474,50,4.27584,-7.9167,-129.6364,1.69131,7.87734,24.81759,-23.99301,88.98384,23.15406,7.16016,0.03007,3.23709,0.23453,1000070079,Right,54.46788,-130.48893,12.40879,4.20359,2.51551,-11.99651,3.32134,-8.1873,3.93867,,0.02681,-78.58601,6.78007,,,,,,,3.2516,54.75717,-23.87157,,,,,,,0.2487,72.70195,-13.07416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,,v3
26,2/1/2023,3,7,1000097856,Left,T_B,1000055244,Right,T_A,1,Bottom,2,3,2,3-2,Slider,Slider,InPlay,Undefined,FlyBall,FlyBall,Out,1,0,78.73171,2.124179,2.801335,2266.488684,267.95514,3:00,4.18014,-3.34449,5.55741,-44.06589,1.7424,9.13201,2.49593,0.03594,72.08365,-5.954276,4.425032,0.487129,74.42579,38.945057,8.193515,4756.67233,107.12397,71.92264,24.98886,214.44078,194.23002,20.600309,4.745349,-3.85232,0.66169,3.096,50,4.33466,-5.93449,-114.15041,2.79535,-5.07349,21.37787,-31.30261,77.37677,75.79955,6.64806,1.97904,2.5686,0.00729,1000070079,Right,54.94273,-115.07235,10.68894,4.185,4.14531,-15.6513,3.34721,-5.7157,-2.53675,200.764241,1.97964,84.0263,-18.3422,4.00362,-0.82095,0.16546,-0.03204,0.00433,-0.00026,2.56972,68.5748,-18.1451,1.19707,-0.0522,-0.07186,0.02977,-0.0048,0.00028,0.00749,12.09077,2.22224,-0.63812,0.12735,-0.01355,-0.00051,0.00028,-2.00E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,v3
