PitchNo,Date,PAofInning,PitchofPA,PitcherId,PitcherThrows,PitcherTeam,BatterId,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,Count,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,EffectiveVelo,MaxHeight,SpeedDrop,ContactPositionX,ContactPositionY,ContactPositionZ,CatcherId,CatcherThrows,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,System
11,10/23/2022,2,4,10023185,Right,T_B,1000051953,Right,T_A,1,Top,2,1,2,1-2,Fastball,Changeup,StrikeCalled,Strikeout,Undefined,,Undefined,0,0,87.63649,-2.010803,-4.564367,1807.413091,234.068818,1:45,5.8254,1.65245,5.89884,-24.04241,12.75725,15.85442,1.9484,-1.27272,79.64612,-6.51573,-1.728952,0.43661,,,,,,,,,,,,-9.45044,7.50091,-1.29364,50,5.64941,9.4586,-126.7978,-5.22859,-15.28827,27.45802,-20.03958,86.32982,,7.99037,,,,1000073611,Right,54.59924,-127.78988,13.72901,5.82524,-4.50454,-10.01979,-1.64536,10.01098,-7.64414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
12,10/23/2022,3,1,10023185,Right,T_B,1000058463,Right,T_A,1,Top,0,0,0,0-0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,,Undefined,0,0,74.27716,1.446111,-1.560671,2058.260289,48.410944,7:30,5.70232,1.38174,5.94665,-54.83491,-4.20725,-6.52331,2.47484,-0.60979,68.29331,-8.628606,-2.733497,0.512112,,,,,,,,,,,,2.88327,-2.03571,-1.25394,50,5.7871,3.17021,-107.88871,1.0717,3.38794,19.31123,-34.56609,73.60188,,5.98385,,,,1000073611,Right,54.55343,-108.70068,9.65561,5.71148,2.52509,-17.28305,-1.38424,3.02776,1.69397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
13,10/23/2022,3,2,10023185,Right,T_B,1000058463,Right,T_A,1,Top,0,0,1,0-1,Fastball,Changeup,FoulBall,Undefined,Undefined,GroundBall,Undefined,0,0,86.58653,-1.204927,-2.43829,1820.42005,226.891416,1:30,5.79993,1.04296,6.2449,-23.18777,13.66627,13.32457,2.75511,-0.09691,79.07072,-5.584091,-0.032089,0.436932,100.15632,-48.417652,-94.589965,,,,,3.10794,2.1653,-50.839369,0.025679,-7.67052,7.80095,-0.86811,50,5.69872,4.8458,-125.75106,-3.32355,-12.2455,26.21781,-19.72031,86.26613,2.8272,7.51581,2.1634,2.8272,0.09068,1000073611,Right,54.25503,-126.63509,13.1089,5.79958,-2.65861,-9.86015,-1.03846,5.2587,-6.12275,,2.16346,-7.81759,,,,,,,,2.82812,-110.09931,,,,,,,,0.09148,-97.3768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,,v3
14,10/23/2022,3,3,10023185,Right,T_B,1000058463,Right,T_A,1,Top,0,0,2,0-2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,81.32651,-2.038341,-3.573738,1967.91706,223.113298,1:30,5.63431,1.41868,6.63524,-26.19734,14.6804,12.60154,1.58065,-0.80723,75.10819,-6.978474,-1.284153,0.460166,,,,,,,,,,,,-7.55528,8.64398,-1.18154,50,5.48531,6.94361,-118.09081,-4.8841,-10.75022,20.8849,-19.87476,81.91044,,6.21832,,,,1000073611,Right,53.86436,-118.77228,10.44245,5.63409,-4.2356,-9.93738,-1.41383,7.29438,-5.37511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
15,10/23/2022,3,4,10023185,Right,T_B,1000058463,Right,T_A,1,Top,0,1,2,1-2,Fastball,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,86.98059,-1.675545,-5.325329,1780.977568,227.799051,1:30,5.67659,1.30904,6.05923,-24.08749,13.08343,13.02859,2.11131,-2.54842,79.07765,-6.201009,-2.993913,0.438807,,,,,,,,,,,,-8.23138,7.6054,-0.90114,50,5.53307,11.18602,-125.75088,-4.42845,-13.11137,26.75012,-20.05976,85.89763,,7.90295,,,,1000073611,Right,54.43796,-126.69142,13.37506,5.67638,-3.72314,-10.02988,-1.30254,11.64702,-6.55569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
16,10/23/2022,3,5,10023185,Right,T_B,1000058463,Right,T_A,1,Top,0,2,2,2-2,Fastball,Changeup,FoulBall,Undefined,Undefined,,Undefined,0,0,87.21482,-1.640956,-4.290741,1910.572104,218.749867,1:15,5.82163,1.20299,5.96666,-18.43781,18.53123,13.86477,2.759,-1.62735,79.24121,-5.155606,-1.808465,0.437613,73.55957,17.504239,164.636201,2410.916436,,,,,47.32637,,,-8.39308,10.36989,-0.87018,50,5.68101,8.9105,-126.29219,-4.14884,-13.48531,26.9632,-15.51259,86.13188,13.77616,7.97361,1.13218,2.76317,1.34224,1000073611,Right,54.53196,-127.25608,13.4816,5.81942,-3.59429,-7.75629,-1.19733,9.39257,-6.74265,,1.12496,-99.02137,10.31751,,,,,,,2.77602,32.10363,-20.22529,,,,,,,1.3594,26.79643,-10.71791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,,v3
17,10/23/2022,3,6,10023185,Right,T_B,1000058463,Right,T_A,1,Top,0,2,2,2-2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,86.64478,0.023162,-2.655271,2008.911049,208.39165,1:00,5.81952,1.20351,5.87497,-16.54473,20.70056,10.55453,4.46234,-0.38488,79.04665,-3.146602,-0.764646,0.439245,,,,,,,,,,,,-6.10213,10.91469,-0.9947,50,5.81175,5.39138,-125.74991,-0.39352,-9.77975,25.28387,-14.68128,85.81181,,7.59813,,,,1000073611,Right,54.62242,-126.6759,12.64194,5.81632,0.14416,-7.34064,-1.19871,5.74956,-4.88987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
18,10/23/2022,3,7,10023185,Right,T_B,1000058463,Right,T_A,1,Top,0,3,2,3-2,Fastball,Four-Seam,InPlay,Undefined,FlyBall,FlyBall,HomeRun,0,2,87.58259,-1.090929,-2.38772,2080.539906,207.60619,1:00,5.80635,1.21561,5.98031,-17.1608,18.86521,9.31237,3.36405,-0.22292,80.62487,-4.348323,-0.715407,0.431996,108.82392,26.646398,-29.499475,2544.077834,92.41477,54.8568,-59.66109,389.56041,308.38382,-42.997067,5.262843,-5.4387,10.33316,-1.03221,50,5.71058,4.93773,-127.26967,-2.91795,-8.99199,24.15768,-15.08993,87.25185,85.80325,6.95773,2.24495,3.29441,0.3127,1000073611,Right,54.52028,-128.12481,12.07884,5.80442,-2.38379,-7.54497,-1.21263,5.25604,-4.49599,141.567214,2.24913,124.08386,-34.10739,9.17921,-2.06093,0.37884,-0.05882,0.00662,-0.00034,3.29415,71.58035,-16.34698,-0.29493,0.61767,-0.25157,0.06029,-0.0075,0.00036,0.31028,-70.20465,3.81391,1.39086,-0.87767,0.26944,-0.04838,0.00454,-0.00017,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,v3
19,10/23/2022,1,1,1000187700,Left,T_A,1000102964,Right,T_B,1,Bottom,0,0,0,0-0,Fastball,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,82.03882,-0.134421,1.971321,2003.397388,139.414702,10:45,6.12192,-1.29927,5.27445,-27.17643,15.4967,-12.06288,3.73088,-0.45219,74.67545,-5.184657,-0.167901,0.470163,,,,,,,,,,,,6.57729,8.20563,1.12831,50,6.09012,-3.58208,-118.94795,-1.16924,9.38845,23.60242,-20.46129,80.16882,,7.36336,,,,1000055344,Right,55.2222,-119.9797,11.80121,6.12168,-0.2748,-10.23065,1.29386,-3.99248,4.69423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
20,10/23/2022,1,2,1000187700,Left,T_A,1000102964,Right,T_B,1,Bottom,0,1,0,1-0,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,77.1172,-0.290174,2.3268,1809.228123,130.294912,10:15,5.71749,-1.86516,4.46514,-37.17301,12.70138,-12.98615,2.34286,-0.72779,70.28794,-7.035801,0.05737,0.508288,,,,,,,,,,,,6.97977,6.7437,1.63308,50,5.65178,-3.97702,-111.63318,-1.89591,8.7682,20.93946,-23.7024,74.1556,,6.82926,,,,1000055344,Right,56.03174,-112.7589,10.46973,5.71945,-0.62165,-11.8512,1.85956,-4.44841,4.3841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
21,10/23/2022,1,3,1000187700,Left,T_A,1000102964,Right,T_B,1,Bottom,0,1,1,1-1,ChangeUp,Changeup,FoulBall,Undefined,Undefined,,Undefined,0,0,76.22686,0.585656,2.018016,1796.178074,120.206116,10:00,5.64652,-1.834,4.5456,-39.4929,11.01347,-16.19832,2.91334,-1.26196,69.91863,-6.566886,-0.817346,0.511499,,,,,,,,,,,,8.53371,5.63859,1.64048,50,5.67067,-3.22968,-110.51022,-0.26342,10.57401,19.32889,-25.18733,73.69021,,6.30823,,,,1000055344,Right,55.95465,-111.54686,9.66445,5.64857,1.08742,-12.59367,1.8289,-3.79678,5.287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
22,10/23/2022,1,4,1000187700,Left,T_A,1000102964,Right,T_B,1,Bottom,0,1,2,1-2,Curveball,Curveball,StrikeSwinging,Strikeout,Undefined,,Undefined,0,0,68.53738,3.872076,0.817412,2046.928082,305.656805,4:15,5.62623,-1.76195,4.35852,-75.7724,-11.16245,18.92493,3.01667,0.59601,61.81185,-9.690626,4.117944,0.578524,,,,,,,,,,,,-8.79733,-5.96126,1.65399,50,5.9667,-2.16029,-98.95946,4.0822,-8.52166,19.20264,-37.94851,65.1528,,6.72553,,,,1000055344,Right,56.14209,-100.14421,9.60132,5.64261,6.42353,-18.97426,1.77105,-1.63452,-4.26083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
23,10/23/2022,2,1,1000187700,Left,T_A,1000187793,Left,T_B,1,Bottom,1,0,0,0-0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,,Undefined,0,0,66.42975,3.91932,-0.518333,2102.754915,307.490919,4:15,5.52154,-1.89229,4.35662,-79.98713,-11.38071,18.14777,2.60599,-0.87514,60.09152,-10.386845,2.650146,0.596148,,,,,,,,,,,,-8.89418,-6.03863,1.92844,50,5.86276,0.17445,-95.9542,3.8995,-8.1196,17.72992,-37.68679,63.2267,,6.33823,,,,1000055344,Right,56.14487,-97.08297,8.86496,5.53812,6.29884,-18.8434,1.90088,0.69139,-4.0598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
24,10/23/2022,2,2,1000187700,Left,T_A,1000187793,Left,T_B,1,Bottom,1,0,1,0-1,Curveball,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,65.47672,4.117982,2.240092,2157.91344,301.031361,4:00,5.63615,-1.97695,4.40685,-80.29701,-9.08315,19.68403,2.88473,1.80242,58.90208,-10.273514,5.66862,0.60737,,,,,,,,,,,,-8.61823,-4.98154,1.7177,50,5.99722,-4.43715,-94.38004,4.1807,-7.54933,18.22317,-36.53775,62.0584,,6.57464,,,,1000055344,Right,56.09224,-95.54911,9.11158,5.65384,6.5247,-18.26887,1.98682,-3.95284,-3.77467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
25,10/23/2022,2,3,1000187700,Left,T_A,1000187793,Left,T_B,1,Bottom,1,1,1,1-1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,83.24908,-1.140091,3.994329,2119.011517,150.9495,11:00,6.19382,-1.08417,5.64089,-25.28175,15.31772,-7.82792,3.02073,1.99572,76.61157,-5.837341,2.600897,0.458597,,,,,,,,,,,,4.98677,8.44138,0.74943,50,6.08068,-8.10663,-120.66288,-3.20239,7.40568,21.87399,-19.63805,82.1907,,6.6375,,,,1000055344,Right,54.85714,-121.5402,10.937,6.19332,-2.41474,-9.81903,1.08052,-8.40366,3.70284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.19103,,0.748646,,-1.63476,2.70029,-2.13221,0.30342,6.04305,-0.15035,,,,0.38068,113.17759,-10.11776,6.05122,6.00442,-11.27192,-0.21153,-7.92987,5.56053,High,High,High,,,High,High,High,v3
26,10/23/2022,2,4,1000187700,Left,T_A,1000187793,Left,T_B,1,Bottom,1,2,1,2-1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,75.97925,-0.025203,1.539272,1707.291083,111.792649,9:45,5.61772,-1.8111,4.61227,-40.99077,9.98233,-20.75226,2.17785,-2.07653,69.4656,-7.453235,-2.100688,0.513857,,,,,,,,,,,,10.5963,5.36957,1.67313,50,5.57784,-2.09681,-110.11809,-1.48779,12.9609,20.25728,-25.60622,73.35205,,6.51365,,,,1000055344,Right,55.88662,-111.19572,10.12864,5.62075,-0.12562,-12.80311,1.80301,-2.7863,6.48045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
27,10/23/2022,2,5,1000187700,Left,T_A,1000187793,Left,T_B,1,Bottom,1,3,1,3-1,Curveball,Curveball,BallCalled,Walk,Undefined,,Undefined,0,0,65.14087,5.512336,-0.821415,2139.364938,315.368241,4:30,5.63693,-1.85715,4.43368,-81.11559,-10.19288,12.51449,4.15253,-1.59791,58.98749,-9.017128,1.36088,0.606128,,,,,,,,,,,,-6.27701,-5.89032,1.93106,50,6.14345,0.88073,-93.95601,6.43641,-5.541,15.89359,-37.37369,62.18565,,6.15338,,,,1000055344,Right,56.0679,-94.97691,7.94679,5.65292,8.83705,-18.68684,1.86306,1.23665,-2.7705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
