PitchNo,Date,PAofInning,PitchofPA,PitcherId,PitcherThrows,PitcherTeam,BatterId,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,Count,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,EffectiveVelo,MaxHeight,SpeedDrop,ContactPositionX,ContactPositionY,ContactPositionZ,CatcherId,CatcherThrows,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,System
14,10/26/2022,3,2,1000036180,Right,T_A,90000221623,Right,T_C,1,Top,1,0,1,0-1,Curveball,Curveball,InPlay,Undefined,Popup,,Out,1,0,79.13122,1.987266,-1.669172,2257.433728,66.329933,8:15,5.6855,2.25859,5.27141,-47.67656,-2.39658,-8.3406,3.58066,-0.00478,73.231,-6.661398,-3.147698,0.484311,86.4831,83.332592,-4.705672,,,,,,66.19028,,,3.79571,-1.39386,-2.09949,50,5.8315,3.67567,-114.93372,2.33147,5.12409,19.46112,-34.05571,77.82689,70.31484,5.90022,2.70073,3.72834,-0.06543,1000073611,Right,55.23095,-115.81606,9.73056,5.69079,3.87551,-17.02785,-2.26087,3.44334,2.56205,,2.70073,14.67741,-12.26486,3.20904,-0.80802,0.21774,-0.05919,0.01444,-0.00221,3.72834,125.98383,-36.44941,6.63608,-1.72898,0.4621,-0.12748,0.03179,-0.00506,-0.06543,-1.20817,4.95513,-1.2752,0.31927,-0.08634,0.02369,-0.00591,0.00094,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,,v3
15,10/26/2022,4,1,1000036180,Right,T_A,9000241166,Left,T_C,1,Top,2,0,0,0-0,Fastball,Sinker,BallCalled,Undefined,Undefined,,Undefined,0,0,90.70088,-0.662155,-2.333555,2102.020184,223.940941,1:30,5.58059,2.54465,6.9768,-16.67025,15.83273,14.29131,3.58862,1.61194,83.00063,-3.888694,0.28269,0.41033,,,,,,,,,,,,-8.21119,8.92095,-2.40443,50,5.53349,4.84125,-131.9256,-1.91504,-14.49084,27.70796,-16.43061,91.85893,,7.70025,,,,1000073611,Right,53.52183,-132.66322,13.85398,5.57865,-1.47764,-8.21531,-2.53844,5.22702,-7.24542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
16,10/26/2022,4,2,1000036180,Right,T_A,9000241166,Left,T_C,1,Top,2,1,0,1-0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,90.25859,-0.022412,-4.831771,2150.281655,215.480674,1:15,5.62486,2.15628,6.75283,-15.17611,17.99981,12.11619,4.33964,-1.25814,82.65421,-2.96102,-2.633956,0.414556,,,,,,,,,,,,-7.63142,9.80752,-1.84275,50,5.61688,10.59992,-130.91628,-0.40023,-13.31573,26.24455,-15.0613,90.92247,,7.60438,,,,1000073611,Right,53.74571,-131.66503,13.12228,5.62217,0.02947,-7.53065,-2.15058,10.97982,-6.65787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
17,10/26/2022,4,3,1000036180,Right,T_A,9000241166,Left,T_C,1,Top,2,2,0,2-0,Fastball,Sinker,FoulBall,Undefined,Undefined,,Undefined,0,0,90.0872,-1.657566,-4.262563,2187.405294,229.848628,1:45,5.59181,2.2539,6.92931,-18.40946,14.54784,16.0828,2.54407,-0.29358,82.9093,-5.184023,-1.328695,0.413187,,,,,,,,,,,,-9.5367,8.45721,-1.9911,50,5.48101,9.1357,-130.78569,-4.25092,-16.65514,25.43925,-17.4042,91.22358,,7.1779,,,,1000073611,Right,53.56936,-131.47813,12.71963,5.59027,-3.77718,-8.7021,-2.24594,9.58905,-8.32757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
18,10/26/2022,4,4,1000036180,Right,T_A,9000241166,Left,T_C,1,Top,2,2,1,2-1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,90.58342,-0.283013,-3.331371,2130.729455,208.517758,1:00,5.60825,2.23029,6.82155,-14.35261,18.48938,9.49449,4.15358,-0.021,82.78658,-3.080796,-1.601588,0.412464,,,,,,,,,,,,-5.90347,10.16225,-2.01853,50,5.58394,7.29478,-131.59573,-0.96314,-10.37033,27.46544,-14.32249,91.38357,,7.79685,,,,1000073611,Right,53.6762,-132.36076,13.73272,5.60521,-0.56419,-7.16124,-2.22574,7.58364,-5.18516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
19,10/26/2022,4,5,1000036180,Right,T_A,9000241166,Left,T_C,1,Top,2,3,1,3-1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,89.86564,-2.299391,-2.820314,2138.386482,217.909907,1:15,5.56569,2.2585,6.59748,-17.33119,16.20213,11.83107,2.0111,0.65845,82.69171,-5.608489,-0.670886,0.416783,,,,,,,,,,,,-6.93796,9.43052,-2.07028,50,5.40092,5.97465,-130.54034,-5.70095,-12.04725,25.85819,-15.79859,90.43664,,7.17393,,,,1000073611,Right,53.90177,-131.31095,12.92909,5.5638,-5.23012,-7.89929,-2.25368,6.33367,-6.02363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
20,10/26/2022,4,6,1000036180,Right,T_A,9000241166,Left,T_C,1,Top,2,3,2,3-2,Fastball,Four-Seam,StrikeSwinging,Strikeout,Undefined,,Undefined,0,0,91.22243,-1.708583,-3.327465,2176.243893,208.42881,1:00,5.67715,2.21433,6.71821,-13.6478,18.91536,9.68256,2.97498,-0.02372,83.39298,-4.367605,-1.566637,0.410709,,,,,,,,,,,,-5.99457,10.74906,-1.99718,50,5.55793,7.32083,-132.44387,-4.25842,-10.65883,28.0122,-13.0613,91.77399,,7.82946,,,,1000073611,Right,53.77971,-133.24089,14.0061,5.67381,-3.88679,-6.53065,-2.20979,7.6241,-5.32942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
21,10/26/2022,1,1,10000769,Right,T_B,1000187793,Left,T_A,1,Bottom,0,0,0,0-0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,90.45029,-1.368599,-2.640575,1897.102844,207.512853,1:00,5.87217,1.23171,5.52654,-24.05419,10.75339,5.00347,2.5866,-0.82166,82.44318,-5.832232,-1.749575,0.424628,,,,,,,,,,,,-3.28166,6.1704,-1.00542,50,5.73721,5.82067,-131.11225,-3.99086,-5.69167,28.66097,-21.47219,88.76586,,8.00711,,,,1000113065,Right,54.97064,-132.19436,14.33049,5.87258,-3.18016,-10.7361,-1.22924,6.03556,-2.84584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
22,10/26/2022,1,2,10000769,Right,T_B,1000187793,Left,T_A,1,Bottom,0,0,1,0-1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,81.18865,0.759551,-1.16772,1448.664026,234.066528,1:45,5.76964,1.69846,5.31545,-33.61136,10.09623,11.85583,3.68176,1.59034,73.57335,-5.455295,0.937497,0.475828,,,,,,,,,,,,-6.2474,5.28091,-1.60138,50,5.81461,1.8969,-117.68841,0.42567,-8.68182,24.24491,-24.83531,79.21447,,7.6153,,,,1000113065,Right,55.18028,-118.7508,12.12245,5.77212,1.51393,-12.41766,-1.69283,2.27733,-4.34091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
23,10/26/2022,1,3,10000769,Right,T_B,1000187793,Left,T_A,1,Bottom,0,1,1,1-1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,91.83461,-3.128026,-2.536959,1989.029684,217.288057,1:15,5.84774,1.38633,5.52236,-18.83501,15.02741,10.57123,1.34788,-0.10617,83.66462,-6.65189,-0.653835,0.418823,,,,,,,,,,,,-6.04729,8.82808,-1.17263,50,5.56273,5.40359,-132.96381,-7.90922,-10.78175,29.59636,-16.43439,89.99615,,8.16999,,,,1000113065,Right,54.97471,-134.06655,14.79818,5.84602,-7.29688,-8.2172,-1.38145,5.80532,-5.39087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
24,10/26/2022,1,4,10000769,Right,T_B,1000187793,Left,T_A,1,Bottom,0,2,1,2-1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,91.39506,-1.72417,-2.79154,1897.230163,196.218562,12:30,5.83718,1.39741,5.54115,-21.5347,12.503,3.31473,2.42881,-0.93741,83.42538,-5.73193,-2.201388,0.419905,,,,,,,,,,,,-2.46268,7.13945,-1.15753,50,5.67344,6.30837,-132.46713,-4.74592,-4.36749,28.80218,-19.51242,89.76414,,7.96968,,,,1000113065,Right,54.95618,-133.5404,14.40109,5.83674,-4.01881,-9.75621,-1.39563,6.47112,-2.18374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
25,10/26/2022,1,5,10000769,Right,T_B,1000187793,Left,T_A,1,Bottom,0,2,2,2-2,Fastball,Four-Seam,InPlay,Undefined,GroundBall,GroundBall,Single,0,0,92.18673,-2.984038,-1.736882,2028.843798,200.694284,12:45,5.85042,1.20085,5.69771,-19.03773,14.1915,4.95378,1.4794,-0.00538,84.31346,-6.54427,-0.850938,0.414889,104.78145,-4.51324,2.530834,,,,,18.15324,18.15324,2.289723,0.103952,-3.02984,8.39619,-1.05825,50,5.58791,3.83682,-133.67088,-7.60982,-5.47297,29.25159,-17.00751,90.84953,1.43911,7.87327,2.4618,1.43911,0.03977,1000113065,Right,54.80162,-134.71753,14.62579,5.8493,-7.00127,-8.50376,-1.19904,4.03265,-2.73649,14.64482,2.46198,153.02958,-21.39274,,,,,,,1.43921,-12.105,-16.74612,,,,,,,0.03979,6.76275,-1.62314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,v3
26,10/26/2022,2,1,10000769,Right,T_B,1000187798,Right,T_A,1,Bottom,0,0,0,0-0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,89.24502,-4.11964,-3.566511,1816.769477,210.793367,1:00,5.80371,1.33405,5.68425,-22.71178,13.0806,7.07036,0.05702,-1.40543,81.5043,-8.329806,-2.304674,0.430593,,,,,,,,,,,,-4.64933,8.22111,-1.03804,50,5.44162,7.7368,-128.995,-10.06733,-7.79442,28.09537,-18.39176,87.53613,,7.74073,,,,1000113065,Right,54.81401,-130.03928,14.04768,5.80311,-9.38373,-9.19588,-1.33099,8.02651,-3.89721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
27,10/26/2022,2,2,10000769,Right,T_B,1000187798,Right,T_A,1,Bottom,0,1,0,1-0,Curveball,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,76.95794,-0.655112,-2.328988,2049.068348,49.256163,7:45,5.74988,1.58433,5.04438,-53.16176,-4.2767,-6.75532,0.70124,-1.1767,70.99097,-10.211523,-3.524334,0.503222,,,,,,,,,,,,2.69673,-1.50992,-1.3565,50,5.64465,4.80675,-111.59999,-3.14553,3.38787,20.80883,-34.07093,74.90222,,5.96698,,,,1000113065,Right,55.45635,-112.61278,10.40442,5.75739,-1.48726,-17.03546,-1.58644,4.64185,1.69394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
28,10/26/2022,2,3,10000769,Right,T_B,1000187798,Right,T_A,1,Bottom,0,2,0,2-0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,90.55164,-3.178193,-3.264101,1976.981667,218.960854,1:15,5.85356,1.34671,5.57432,-21.56946,13.10166,9.68182,1.07972,-0.89853,82.88063,-7.181766,-1.539095,0.423794,,,,,,,,,,,,-5.80122,7.85745,-1.07187,50,5.56526,7.04399,-131.09016,-8.03351,-10.09302,27.7571,-18.50356,88.94039,,7.67101,,,,1000113065,Right,54.92377,-132.1286,13.87855,5.85286,-7.34126,-9.25178,-1.34247,7.42159,-5.04651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
