PitchNo,Date,PAofInning,PitchofPA,PitcherId,PitcherThrows,PitcherTeam,BatterId,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,Count,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,EffectiveVelo,MaxHeight,SpeedDrop,ContactPositionX,ContactPositionY,ContactPositionZ,CatcherId,CatcherThrows,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,System
11,10/25/2022,2,2,1000036206,Right,T_A,1000055244,Left,T_B,1,Bottom,0,0,1,0-1,ChangeUp,Changeup,StrikeCalled,Undefined,Undefined,,Undefined,0,0,82.08371,0.141146,-1.432541,1754.40298,252.479333,2:30,4.95389,1.05471,5.79236,-34.72077,7.45288,18.84166,2.19184,1.29199,74.20259,-6.319644,1.944833,0.467403,,,,,,,,,,,,-9.98607,4.22032,-0.94784,50,4.94509,2.21079,-119.05541,-0.82593,-14.12088,26.01098,-26.20629,80.6422,,7.88111,,,,1000073611,Right,54.70429,-120.0788,13.00549,4.9573,0.20513,-13.10314,-1.04575,2.76636,-7.06044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
12,10/25/2022,2,3,1000036206,Right,T_A,1000055244,Left,T_B,1,Bottom,0,0,2,0-2,Slider,Slider,FoulBall,Undefined,Undefined,GroundBall,Undefined,0,0,78.64585,0.190881,-0.62241,2428.256903,69.983719,8:15,5.22998,0.8799,5.32449,-47.85633,-1.20256,-7.73784,1.42109,-0.34901,71.57343,-8.536438,-1.999009,0.491603,65.75078,-42.027434,69.037829,,,,,3.82457,2.98354,31.604136,0.024579,3.71827,-0.27205,-0.81767,50,5.21253,1.54304,-114.07182,-1.25233,4.83319,23.62671,-32.52768,76.67246,1.5911,7.07242,2.62577,1.5911,0.3557,1000073611,Right,55.17518,-115.13872,11.81336,5.23591,0.21651,-16.26384,-0.88242,1.32479,2.41659,,2.62551,25.69516,,,,,,,,1.59178,-64.73296,,,,,,,,0.355,67.0705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,,v3
13,10/25/2022,2,4,1000036206,Right,T_A,1000055244,Left,T_B,1,Bottom,0,0,2,0-2,ChangeUp,Changeup,StrikeSwinging,Strikeout,Undefined,,Undefined,0,0,82.37558,-0.770403,-2.657554,1780.807497,267.234764,3:00,4.9601,0.99544,5.46615,-40.05912,2.39036,17.97926,0.89999,0.00468,74.66074,-8.12001,0.546714,0.46893,,,,,,,,,,,,-9.89524,1.90213,-0.77411,50,4.86509,4.79151,-119.34606,-3.00414,-14.06382,26.09381,-29.47062,80.37975,,7.71483,,,,1000073611,Right,55.03217,-120.44127,13.0469,4.96522,-1.7672,-14.73531,-0.98761,5.3818,-7.03191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
14,10/25/2022,3,1,1000036206,Right,T_A,691273,Right,T_B,1,Bottom,1,0,0,0-0,Slider,Curveball,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,78.99661,0.433494,-1.312343,2357.420805,54.77458,7:45,5.26574,0.83582,5.10815,-48.4729,-1.77713,-4.83567,1.63487,-0.80381,71.76233,-8.37414,-2.168786,0.491824,,,,,,,,,,,,1.99319,-0.57165,-0.70816,50,5.26876,2.82119,-114.48253,-0.85719,2.6082,23.89682,-32.92211,76.638,,7.23427,,,,1000073611,Right,55.39032,-115.60221,11.94841,5.27278,0.68537,-16.46105,-0.83749,2.69898,1.3041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.17665,,0.768973,,1.42171,1.63561,0.80362,-0.65501,6.18064,0.87368,,,,-0.57948,116.38931,-11.0694,6.17854,3.16369,-10.12217,0.8649,-4.2464,1.07883,High,High,High,,,High,High,High,v3
15,10/25/2022,3,2,1000036206,Right,T_A,691273,Right,T_B,1,Bottom,1,0,1,0-1,Fastball,Sinker,StrikeCalled,Undefined,Undefined,,Undefined,0,0,87.85889,-1.776107,-3.459671,2087.44138,237.813654,2:00,5.10609,0.85273,5.47394,-24.75671,12.28233,17.53198,1.37741,-0.9277,80.00998,-6.372864,-0.341824,0.438027,,,,,,,,,,,,-9.89851,7.07449,-0.56104,50,4.9331,6.9356,-127.26889,-4.80667,-16.15804,27.27715,-20.6259,86.0504,,7.84892,,,,1000073611,Right,55.02565,-128.3415,13.63858,5.10616,-3.9956,-10.31295,-0.84626,7.57098,-8.07902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
16,10/25/2022,3,3,1000036206,Right,T_A,691273,Right,T_B,1,Bottom,1,0,2,0-2,ChangeUp,Changeup,StrikeSwinging,Strikeout,Undefined,,Undefined,0,0,83.50341,-1.317191,-3.002453,1789.347437,271.596859,3:00,4.87699,1.09168,5.54347,-40.03187,0.78016,19.9293,0.3081,-0.0561,76.49358,-8.629729,0.554985,0.459796,,,,,,,,,,,,-11.05977,1.10823,-0.84535,50,4.73586,5.55114,-121.10967,-4.18513,-16.34475,24.75086,-30.53627,81.97636,,7.00983,,,,1000073611,Right,54.95825,-122.11877,12.37543,4.88111,-2.94015,-15.26813,-1.08526,6.21752,-8.17238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
17,10/25/2022,4,1,1000036206,Right,T_A,1000187798,Right,T_B,1,Bottom,2,0,0,0-0,Fastball,Sinker,FoulBall,Undefined,Undefined,,Undefined,0,0,89.32974,-0.738345,-1.718658,2125.46251,236.898672,2:00,5.20332,0.87394,5.52918,-23.11789,12.65154,17.5308,2.58627,0.72774,81.01509,-5.058822,1.406787,0.430455,,,,,,,,,,,,-9.44064,6.97244,-0.73691,50,5.12401,3.12156,-129.58773,-2.46306,-15.9078,29.37435,-20.42526,87.56427,,8.31464,,,,1000073611,Right,54.97012,-130.70948,14.68718,5.20318,-1.68306,-10.21263,-0.86771,3.72905,-7.9539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
18,10/25/2022,4,2,1000036206,Right,T_A,1000187798,Right,T_B,1,Bottom,2,0,1,0-1,Slider,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,80.47044,-0.773752,-1.829723,2459.961992,87.848635,9:00,5.23386,0.91818,5.22068,-43.40105,1.29642,-6.05256,0.88921,-1.30709,73.42331,-8.665512,-2.903561,0.481186,,,,,,,,,,,,2.47721,1.29071,-0.74452,50,5.12987,3.97291,-116.64278,-3.10427,3.37563,24.17267,-30.41524,78.33241,,7.04713,,,,1000073611,Right,55.27828,-117.73156,12.08634,5.23884,-1.73433,-15.20762,-0.92004,3.82087,1.68782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
19,10/25/2022,4,3,1000036206,Right,T_A,1000187798,Right,T_B,1,Bottom,2,1,1,1-1,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,82.49913,-0.189144,-1.960257,1799.344215,273.973874,3:15,4.9688,0.9933,5.66943,-41.95979,0.20941,19.51592,1.2957,0.79123,74.408,-7.922051,1.533057,0.467379,,,,,,,,,,,,-10.53221,0.64402,-0.84014,50,4.92672,3.29117,-119.57863,-1.8331,-14.93825,27.45223,-31.26059,80.64644,,8.09114,,,,1000073611,Right,54.82854,-120.68205,13.72612,4.97514,-0.57661,-15.6303,-0.98449,3.8916,-7.46913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
20,10/25/2022,4,4,1000036206,Right,T_A,1000187798,Right,T_B,1,Bottom,2,1,2,1-2,Fastball,Sinker,InPlay,Undefined,LineDrive,LineDrive,Single,0,0,89.28075,-1.302031,-2.377108,2158.329466,240.676848,2:00,5.18899,0.82341,5.57632,-23.58163,12.19375,19.51804,2.00651,0.22844,81.01624,-5.703934,1.105042,0.43049,102.75689,8.778418,-16.841172,1049.634175,103.56865,11.04677,-37.06125,211.91042,211.91042,-22.34594,1.714626,-10.63182,6.92288,-0.63203,50,5.06163,4.51886,-129.45571,-3.75143,-17.88512,29.2221,-20.52822,87.55699,11.04429,8.2645,1.92851,2.05639,-0.17973,1000073611,Right,54.92285,-130.56222,14.61105,5.18897,-2.97412,-10.26411,-0.81596,5.19609,-8.94256,111.039265,1.92851,142.55646,-23.74158,5.32437,-1.13312,0.21598,-0.04405,0.00877,-0.00098,2.05639,23.00037,-15.16147,0.50543,0.12612,-0.06479,0.02225,-0.00448,0.00044,-0.17973,-43.15215,-5.18234,2.9096,-1.00722,0.27761,-0.06443,0.01073,-0.00092,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,v3
21,10/25/2022,5,1,1000036206,Right,T_A,1000102964,Right,T_B,1,Bottom,2,0,0,0-0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,81.59885,-0.54913,-3.891591,1852.903175,263.904583,2:45,4.99172,1.07136,5.73056,-39.11049,3.83343,21.25257,1.21991,-0.78741,73.78718,-7.77539,-0.092578,0.471653,,,,,,,,,,,,-12.11426,2.5541,-0.75998,50,4.92186,7.1985,-118.14897,-2.41755,-16.85425,25.81439,-28.62058,79.91567,,7.81167,,,,1000073611,Right,54.7689,-119.18637,12.9072,4.9959,-1.26737,-14.31029,-1.06288,7.87582,-8.42713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
22,10/25/2022,5,2,1000036206,Right,T_A,1000102964,Right,T_B,1,Bottom,2,1,0,1-0,Fastball,Sinker,InPlay,Undefined,Popup,FlyBall,Out,1,0,89.07349,-0.492878,-2.125131,2184.84615,240.060442,2:00,5.14577,0.79602,5.54103,-24.01139,11.83201,18.48241,2.68385,0.34915,81.03157,-4.968257,1.169825,0.4309,80.76871,51.543426,17.961699,4769.083937,99.919,115.47476,46.0021,232.80961,231.27205,31.724574,5.632066,-10.01721,6.47154,-0.62463,50,5.08729,3.99063,-129.24564,-1.94185,-16.85491,28.26116,-21.28509,87.47383,120.52661,8.04193,1.59842,2.7256,-0.35317,1000073611,Right,54.9587,-130.32541,14.13058,5.14594,-1.12862,-10.64255,-0.7894,4.6346,-8.42745,195.022904,1.60516,69.94781,-17.75284,3.96815,-0.31644,-0.09069,0.03037,-0.00349,0.00014,2.72258,92.81234,-21.55969,1.92462,-0.34085,0.02399,0.00661,-0.00159,0.0001,-0.35319,22.71806,-0.84288,0.2883,-0.05008,0.00246,0.00087,-0.00017,1.00E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,v3
23,10/25/2022,1,1,1000097859,Right,T_B,1000110361,Right,T_A,2,Top,0,0,0,0-0,Fastball,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,86.1193,-1.140741,-5.493131,2130.034955,214.167759,1:15,6.13386,1.40932,5.35547,-22.43399,16.37127,10.24493,3.18944,-2.90449,78.49762,-5.31885,-3.686198,0.44835,,,,,,,,,,,,-6.67252,8.90859,-0.9215,50,6.01518,11.51713,-124.40976,-3.2286,-10.45181,25.09095,-18.21969,84.06929,,7.62168,,,,1000055344,Right,55.14221,-125.44255,12.54548,6.13264,-2.47864,-9.10984,-1.40443,11.94735,-5.22591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
24,10/25/2022,1,2,1000097859,Right,T_B,1000110361,Right,T_A,2,Top,0,1,0,1-0,Curveball,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,75.67638,0.608563,-2.831844,2336.593696,20.652621,6:45,5.69849,2.03621,4.79427,-56.53605,-5.95181,-2.79248,1.56458,-0.88225,70.26354,-9.501918,-3.32301,0.511893,,,,,,,,,,,,0.64575,-2.70315,-1.75107,50,5.7094,5.54179,-109.78799,-0.85615,0.79313,18.29532,-35.49407,73.63349,,5.41283,,,,1000055344,Right,55.70804,-110.7351,9.14766,5.70616,0.98131,-17.74704,-2.03689,5.50074,0.39656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
25,10/25/2022,1,3,1000097859,Right,T_B,1000110361,Right,T_A,2,Top,0,2,0,2-0,Fastball,Changeup,InPlay,Undefined,FlyBall,FlyBall,Sacrifice,1,1,87.60935,-0.834688,-2.943747,1910.241044,217.304721,1:15,5.98933,1.71221,5.65151,-22.0421,14.90682,10.41977,3.37291,-0.16747,79.68213,-4.971874,-1.084921,0.437494,85.25321,35.422269,-0.592252,3908.4816,109.81403,72.10597,6.39083,301.95724,301.12268,9.574305,5.082415,-6.16784,8.17465,-1.46941,50,5.90473,6.0897,-127.02238,-2.56392,-10.02846,27.19035,-18.8827,86.15531,88.64668,7.92722,1.66016,3.31086,0.18455,1000055344,Right,54.84694,-128.05571,13.59517,5.98853,-1.84632,-9.44135,-1.70808,6.47081,-5.01423,200.748207,1.66274,101.83195,-21.27966,4.99801,-0.77074,0.05737,0.00105,-0.0003,0,3.31088,72.47138,-16.29622,0.27841,0.1485,-0.08889,0.02671,-0.00387,0.00021,0.18397,-1.03874,5.87634,-1.54274,0.2597,-0.02067,-0.00095,0.0003,-1.00E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,v3
26,10/25/2022,2,1,1000097859,Right,T_B,1000058463,Right,T_A,2,Top,1,0,0,0-0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,,Undefined,0,0,75.02724,2.177953,-2.064201,2283.551621,50.452735,7:45,5.73973,1.91056,4.67072,-57.44428,-5.03355,-8.19059,3.02366,-0.7334,68.49497,-8.149303,-3.500234,0.521053,,,,,,,,,,,,3.3837,-2.59299,-1.69236,50,5.90966,4.25211,-108.62818,2.05978,4.01383,20.31567,-35.24994,72.33903,,6.53227,,,,1000055344,Right,55.82894,-109.71289,10.15783,5.74944,3.94187,-17.62497,-1.91366,4.0378,2.00692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.53394,2.050815,0.744346,1.30647,-0.46634,2.74701,0.84941,-0.66721,5.7917,2.45738,127.27846,0.36755,5.10936,-0.54594,108.67303,-8.34506,5.84039,13.04096,-13.21143,2.4039,-1.28601,2.59243,High,High,High,,,High,High,High,v3
