PitchNo,Date,PAofInning,PitchofPA,PitcherId,PitcherThrows,PitcherTeam,BatterId,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,Count,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,EffectiveVelo,MaxHeight,SpeedDrop,ContactPositionX,ContactPositionY,ContactPositionZ,CatcherId,CatcherThrows,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,System
11,11/9/2022,2,1,1000094020,Right,T_B,1000079407,Left,T_A,1,Bottom,1,0,0,0-0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,,Undefined,0,0,90.76807,-1.431657,-2.022059,1695.120339,234.165137,1:45,6.02058,1.44652,4.91709,-24.50053,10.79693,13.34768,2.62411,0.64618,82.79024,-5.926838,0.330791,0.427605,,,,,,,,,,,,-7.18146,6.07992,-1.26097,50,5.86078,4.0039,-131.5474,-4.2484,-12.55454,28.5141,-21.54518,88.14773,,7.97783,,,,1000070017,Right,55.5815,-132.75172,14.25705,6.021,-3.33841,-10.77259,-1.44127,4.53416,-6.27727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
12,11/9/2022,2,2,1000094020,Right,T_B,1000079407,Left,T_A,1,Bottom,1,0,1,0-1,Fastball,Sinker,InPlay,Undefined,LineDrive,LineDrive,Single,0,0,91.52436,-1.401219,-2.757293,1903.183398,234.820368,1:45,5.98134,1.52046,5.03372,-23.80446,10.49473,13.41938,2.67384,0.03533,84.14062,-5.762537,-0.388647,0.421515,94.16862,13.661515,-18.705545,2127.992465,101.49093,17.41526,-42.42102,217.92662,216.30996,-26.761595,2.00757,-7.42508,5.88063,-1.26834,50,5.82844,5.76393,-132.74617,-4.17977,-13.3338,26.71437,-21.61376,89.42131,17.43044,7.38375,1.82025,2.62799,0.0209,1000070017,Right,55.46682,-133.84181,13.35719,5.98169,-3.29332,-10.80688,-1.51595,6.31079,-6.6669,100.870429,1.82023,127.11882,-22.1442,4.68411,-0.80549,0.00545,0.05885,-0.0206,0.00255,2.628,32.61914,-19.08452,1.38213,-0.26381,0.13062,-0.06432,0.01848,-0.00217,0.02086,-43.03746,-6.45166,2.83516,-0.61022,-0.07819,0.11654,-0.03887,0.00476,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,v3
13,11/9/2022,3,1,1000094020,Right,T_B,1000069979,Right,T_A,1,Bottom,1,0,0,0-0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,91.33881,-2.836625,-4.044311,2004.886891,204.849909,12:45,5.97005,1.28609,5.03734,-14.44572,20.37911,8.90394,2.0813,-1.79366,83.29462,-5.563929,-2.477619,0.424733,,,,,,,,,,,,-5.54079,11.23646,-0.90688,50,5.68755,8.91016,-132.04109,-7.03067,-9.78224,28.10911,-12.33617,88.74387,,8.04419,,,,1000070017,Right,55.46061,-133.19848,14.05456,5.96658,-6.52273,-6.16808,-1.28205,9.31294,-4.89112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
14,11/9/2022,3,2,1000094020,Right,T_B,1000069979,Right,T_A,1,Bottom,1,1,0,1-0,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,81.70328,-0.649282,-2.856045,1561.15338,280.656084,3:15,5.73673,1.80123,4.67218,-45.57873,-1.74465,16.57528,1.32104,0.46766,75.18393,-8.821113,0.055815,0.476516,,,,,,,,,,,,-8.92044,-0.28039,-1.52609,50,5.62902,5.17646,-118.42148,-3.12354,-12.67949,22.41142,-32.57259,79.10009,,6.51934,,,,1000070017,Right,55.82887,-119.51951,11.20571,5.74296,-1.52767,-16.28629,-1.79492,5.79768,-6.33974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
15,11/9/2022,3,3,1000094020,Right,T_B,1000069979,Right,T_A,1,Bottom,1,1,1,1-1,Fastball,Sinker,FoulBall,Undefined,Undefined,GroundBall,Undefined,0,0,91.92783,-2.367617,-2.604705,1640.257444,251.002903,2:15,5.94347,1.53337,4.69655,-28.4858,6.13776,14.64765,1.31836,0.27954,84.34499,-7.51404,-0.032235,0.423504,63.67277,-27.116655,-71.804947,,,,,5.03429,3.82244,-35.090489,0.035031,-7.97158,3.95358,-1.28322,50,5.67752,5.34583,-133.15378,-6.71065,-14.33123,28.22512,-25.06632,89.00141,1.49506,7.58284,3.20766,1.49506,-0.12053,1000070017,Right,55.80423,-134.3785,14.11256,5.94511,-5.623,-12.53316,-1.52867,5.96767,-7.16562,,3.20728,26.02306,,,,,,,,1.49569,-42.67765,,,,,,,,-0.11936,-79.17262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,,v3
16,11/9/2022,3,4,1000094020,Right,T_B,1000069979,Right,T_A,1,Bottom,1,1,2,1-2,Slider,Curveball,StrikeSwinging,Strikeout,Undefined,,Undefined,0,0,80.41662,-0.720968,-3.457781,2081.634953,6.072686,6:15,5.68557,1.71239,4.41041,-53.76656,-7.66067,-0.97614,0.51569,-1.67286,73.819,-10.266591,-3.628279,0.488708,,,,,,,,,,,,-0.55823,-3.15532,-1.343,50,5.55525,7.0729,-116.34617,-3.60357,-0.75955,23.33198,-36.46717,77.12668,,6.59762,,,,1000070017,Right,56.09066,-117.56124,11.66599,5.69346,-1.70445,-18.23358,-1.71237,7.11245,-0.37977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
17,11/9/2022,4,1,1000094020,Right,T_B,1000110361,Right,T_A,1,Bottom,2,0,0,0-0,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,80.99281,-1.262542,-3.14108,1549.934761,266.807114,3:00,5.69051,1.82422,4.77809,-41.88187,2.14213,15.94938,1.00156,0.17285,75.2615,-8.773078,-0.335423,0.477547,,,,,,,,,,,,-8.67347,1.70677,-1.52472,50,5.52709,5.77067,-117.48977,-4.17317,-12.26345,19.85466,-29.76082,78.92924,,5.7313,,,,1000070017,Right,55.72402,-118.45312,9.92733,5.69454,-2.72916,-14.88041,-1.81915,6.3657,-6.13173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
18,11/9/2022,4,2,1000094020,Right,T_B,1000110361,Right,T_A,1,Bottom,2,0,1,0-1,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,81.28814,-0.60181,-3.237313,1631.905744,260.33721,2:45,5.75938,1.76185,4.7195,-39.70305,4.35126,17.67249,1.87877,0.15926,74.90843,-7.756264,-0.134615,0.477711,,,,,,,,,,,,-9.52725,2.69024,-1.45122,50,5.6631,5.8916,-117.82255,-2.74597,-13.46827,21.20105,-28.37097,78.90211,,6.3797,,,,1000070017,Right,55.78103,-118.85824,10.60053,5.76339,-1.36003,-14.18549,-1.75511,6.54954,-6.73414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
19,11/9/2022,4,3,1000094020,Right,T_B,1000110361,Right,T_A,1,Bottom,2,0,2,0-2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,92.06636,-1.726502,-4.956573,1778.596179,214.206106,1:15,5.97279,1.36729,5.00437,-18.19367,16.00469,10.14819,2.82026,-2.47761,84.27125,-5.101649,-3.175556,0.420895,,,,,,,,,,,,-6.33965,8.70709,-0.89875,50,5.79209,11.05317,-133.09424,-4.69276,-11.42551,27.29831,-16.48185,89.55303,,7.79511,,,,1000070017,Right,55.49424,-134.21641,13.64915,5.97108,-4.01523,-8.24093,-1.36277,11.52284,-5.71275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.44154,1.530191,0.668058,0.862134,-0.84722,2.61457,2.60173,-3.39985,4.57338,5.19054,65.00321,3.18859,59.77755,-3.31824,87.19594,-9.17467,4.59351,9.14635,-12.48654,5.20701,65.89378,-3.00246,High,High,High,,,High,Medium,Medium,v3
20,11/9/2022,4,4,1000094020,Right,T_B,1000110361,Right,T_A,1,Bottom,2,1,2,1-2,Slider,Curveball,FoulBall,Undefined,Undefined,,Undefined,0,0,76.98829,1.593484,-0.727751,2105.383124,66.424119,8:15,5.76121,1.5733,4.66782,-51.82361,-2.5904,-9.35229,2.95666,0.10265,70.86485,-7.7166,-2.369694,0.505011,,,,,,,,,,,,4.41914,-1.33484,-1.49002,50,5.87616,1.80302,-111.69544,1.20878,5.59456,19.71896,-33.86395,74.63692,,6.12344,,,,1000070017,Right,55.83364,-112.72062,9.85948,5.76755,2.96935,-16.93198,-1.5762,1.51216,2.79728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
21,11/9/2022,4,5,1000094020,Right,T_B,1000110361,Right,T_A,1,Bottom,2,1,2,1-2,ChangeUp,Changeup,BallinDirt,Undefined,Undefined,,Undefined,0,0,81.68033,-1.900625,-4.200074,1441.231096,276.758999,3:15,5.63349,1.72988,5.09856,-44.00695,-0.49516,16.27462,0.16975,-0.87886,74.9723,-9.839935,-1.322916,0.474761,,,,,,,,,,,,-9.40004,0.65228,-1.34636,50,5.41871,8.00617,-118.18778,-5.53742,-13.23954,23.41523,-31.25536,79.39245,,6.70803,,,,1000070017,Right,55.40282,-119.25338,11.70762,5.63834,-4.11503,-15.62768,-1.72442,8.60868,-6.61977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
22,11/9/2022,4,6,1000094020,Right,T_B,1000110361,Right,T_A,1,Bottom,2,2,2,2-2,Slider,Curveball,FoulBall,Undefined,Undefined,,Undefined,0,0,77.74969,0.916366,-1.654296,2004.791124,38.779672,7:15,5.70448,1.55192,4.57083,-54.69755,-6.21099,-6.17063,2.01875,-0.53687,71.71827,-8.856165,-2.736153,0.501167,,,,,,,,,,,,2.58551,-2.94449,-1.37428,50,5.74758,3.5149,-112.78208,-0.25635,3.33433,20.27068,-35.97135,75.20939,,6.03142,,,,1000070017,Right,55.93125,-113.84313,10.13534,5.71172,1.62653,-17.98567,-1.5537,3.34037,1.66717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
23,11/9/2022,4,7,1000094020,Right,T_B,1000110361,Right,T_A,1,Bottom,2,2,2,2-2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,82.28792,-1.182162,-3.550115,1396.934049,290.799066,3:45,5.71774,1.67754,5.09241,-47.43577,-4.95288,16.42674,0.64835,-0.30362,76.07514,-9.712297,-0.642325,0.469114,,,,,,,,,,,,-9.2017,-1.83776,-1.35536,50,5.56793,6.71811,-119.31169,-4.23816,-13.30414,22.30456,-34.83117,80.34814,,6.21279,,,,1000070017,Right,55.41044,-120.31889,11.15228,5.7238,-2.66531,-17.41558,-1.67229,7.31888,-6.65207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
24,11/9/2022,4,8,1000094020,Right,T_B,1000110361,Right,T_A,1,Bottom,2,3,2,3-2,Fastball,Sinker,StrikeSwinging,Strikeout,Undefined,,Undefined,0,0,92.6758,-3.088734,-3.595189,1687.71342,247.573324,2:15,6.05598,1.47659,5.01592,-25.81553,7.96437,16.6619,0.98105,-0.53242,84.938,-7.788824,-0.655636,0.418312,,,,,,,,,,,,-9.31237,5.11433,-1.14593,50,5.73845,7.63012,-134.08419,-8.28762,-16.96587,28.7907,-22.85647,90.10601,,7.7378,,,,1000070017,Right,55.48454,-135.25671,14.39535,6.05701,-7.35678,-11.42823,-1.47074,8.32106,-8.48293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
25,11/9/2022,1,1,1000013430,Right,T_A,1000126952,Right,T_D,2,Top,0,0,0,0-0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,,Undefined,0,0,90.84537,-2.901074,-2.029196,1990.090282,211.168006,1:00,6.36309,0.59857,5.33686,-19.96489,14.4395,8.11016,1.97361,-0.63011,83.75458,-6.591925,-0.588702,0.422161,100.91038,47.933768,27.722391,3275.591889,,,,,117.18203,,,-4.62547,8.31977,-0.42157,50,6.08683,4.30637,-131.76593,-7.39331,-8.19448,25.98708,-17.43479,89.28446,115.79444,7.0908,2.09535,1.97104,0.52669,1000055344,Right,55.1635,-132.78038,12.99354,6.36215,-6.71271,-8.7174,-0.59592,4.62625,-4.09724,213.29338,2.09535,87.77716,-23.55903,5.60053,-1.37788,0.33314,-0.07749,0.01382,-0.0013,1.97104,109.8721,-27.22027,3.71286,-0.86164,0.19813,-0.0436,0.00775,-0.00073,0.52669,46.12782,-0.32482,-0.95821,0.39436,-0.1232,0.03189,-0.00615,0.00061,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,,v3
26,11/9/2022,1,2,1000013430,Right,T_A,1000126952,Right,T_D,2,Top,0,0,1,0-1,Fastball,Four-Seam,HitByPitch,Undefined,Undefined,,Undefined,0,0,89.87845,-1.256851,0.029784,1873.94758,198.212923,12:30,6.48187,0.92664,5.19231,-19.69099,15.39316,4.73973,3.65845,1.34963,83.0862,-4.899151,0.869674,0.426311,,,,,,,,,,,,-2.38689,8.32107,-0.93324,50,6.35066,-0.27923,-130.61163,-3.57382,-4.17254,24.42605,-17.62787,88.41532,,6.79225,,,,1000055344,Right,55.30858,-131.60066,12.21303,6.48091,-2.86006,-8.81393,-0.92535,-0.11028,-2.08627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
27,11/9/2022,2,1,1000013430,Right,T_A,305,Undefined,T_D,2,Top,0,0,0,0-0,Fastball,Cutter,InPlay,Undefined,LineDrive,LineDrive,Double,0,0,85.40938,-2.29484,-1.670498,2067.420964,176.418417,12:00,6.24037,0.94011,5.20068,-31.67986,7.44319,-0.39307,1.4399,-0.66427,78.96992,-8.050823,-1.740213,0.450182,97.06727,19.399677,22.677957,1537.086698,100.01278,30.82705,45.79635,315.63292,315.63292,28.636266,3.220731,-0.23634,4.64122,-0.78505,50,6.00364,3.63097,-123.93206,-6.12645,-0.36984,23.3436,-24.91133,83.72719,36.61464,6.43945,2.62296,1.62657,0.54839,1000055344,Right,55.3,-124.92638,11.6718,6.24199,-5.06537,-12.45566,-0.94005,3.64673,-0.18492,227.341648,2.62308,123.89596,-20.71948,4.61221,-0.91307,0.1237,-0.00319,-0.00242,0.00033,1.62646,47.29151,-17.30258,1.0831,-0.21414,0.08423,-0.03043,0.00671,-0.0006,0.54844,51.77119,-1.35266,-0.38115,0.23106,-0.08189,0.02136,-0.0035,0.00026,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,v3
