PitchNo,Date,PAofInning,PitchofPA,PitcherId,PitcherThrows,PitcherTeam,BatterId,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,Count,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,EffectiveVelo,MaxHeight,SpeedDrop,ContactPositionX,ContactPositionY,ContactPositionZ,CatcherId,CatcherThrows,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,System
11,2/9/2023,1,1,1000064685,Right,T_B,1000110355,Right,T_A,1,Bottom,0,0,0,0-0,Fastball,Sinker,BallCalled,Undefined,Undefined,,Undefined,0,0,89.85413,-2.028234,-4.388714,2268.913608,239.768707,2:00,5.06173,2.83826,6.10633,-26.07206,8.65382,12.8167,1.00717,-0.16006,81.73956,-6.898015,-2.086377,0.424129,,,,,,,,,,,,-7.95737,5.41902,-2.50727,50,4.89178,9.45889,-130.0919,-5.46913,-13.53558,29.18055,-22.95623,88.87021,,8.11457,,,,1000103236,Right,54.39276,-131.07352,14.59028,5.06278,-4.69689,-11.47811,-2.83313,9.91423,-6.76779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
12,2/9/2023,1,2,1000064685,Right,T_B,1000110355,Right,T_A,1,Bottom,0,1,0,1-0,Fastball,Slider,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,88.01792,-1.028148,-3.691261,2243.343542,238.586318,2:00,5.03165,3.00266,6.08843,-30.82061,5.28425,6.68189,1.5101,0.14014,80.20842,-6.756131,-2.490207,0.432468,,,,,,,,,,,,-4.56091,3.37776,-2.72115,50,4.93593,7.96304,-127.59832,-3.31116,-7.46767,27.93971,-26.64356,87.15658,,7.8095,,,,1000103236,Right,54.41047,-128.56044,13.96986,5.03415,-2.39368,-13.32178,-2.99979,8.2202,-3.73384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
13,2/9/2023,1,3,1000064685,Right,T_B,1000110355,Right,T_A,1,Bottom,0,1,1,1-1,Slider,Slider,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,81.16662,-0.690651,-3.495886,2541.937618,82.004716,8:45,5.22579,3.03337,5.61672,-42.89203,0.46071,-7.03756,1.00565,-0.81981,74.1758,-8.526933,-4.749874,0.473892,,,,,,,,,,,,2.4948,0.8798,-2.73002,50,5.13925,7.46241,-117.57715,-2.87057,3.45747,24.37538,-30.95475,79.53798,,6.99082,,,,1000103236,Right,54.8817,-118.58487,12.18769,5.23147,-1.59084,-15.47738,-3.03557,7.31948,1.72873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
14,2/9/2023,1,4,1000064685,Right,T_B,1000110355,Right,T_A,1,Bottom,0,1,2,1-2,Slider,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,82.08433,-1.18795,-4.977364,2652.091103,73.627024,8:30,5.10665,3.03359,5.57074,-43.72924,-1.04524,-8.40654,0.34854,-2.32798,75.10814,-9.129023,-6.468451,0.470223,,,,,,,,,,,,2.74189,0.18957,-2.59792,50,4.97503,10.66487,-118.66925,-3.96411,3.8634,25.22986,-31.90697,80.15862,,6.97619,,,,1000103236,Right,54.92933,-119.71267,12.61493,5.11168,-2.64455,-15.95348,-3.03568,10.5051,1.9317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
15,2/9/2023,1,5,1000064685,Right,T_B,1000110355,Right,T_A,1,Bottom,0,2,2,2-2,Fastball,Sinker,FoulBall,Undefined,Undefined,,Undefined,0,0,90.35979,-1.578527,-3.338526,2274.179935,235.70583,1:45,5.25492,2.94434,6.41885,-26.2612,7.73792,9.5913,1.61253,0.67108,81.84806,-6.521362,-1.602364,0.419668,,,,,,,,,,,,-6.12138,4.8726,-2.71022,50,5.13014,7.2701,-131.0341,-4.4287,-10.49839,31.19469,-23.81738,89.815,,8.51172,,,,1000103236,Right,54.08048,-132.00195,15.59735,5.25608,-3.68974,-11.90869,-2.94083,7.59582,-5.2492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
16,2/9/2023,1,6,1000064685,Right,T_B,1000110355,Right,T_A,1,Bottom,0,2,2,2-2,Slider,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,81.9362,-0.760438,-4.197242,2609.700132,74.007486,8:30,5.17544,2.84344,5.3407,-45.03424,-2.05146,-11.99564,0.70726,-2.1007,75.18642,-8.904251,-6.319462,0.471866,,,,,,,,,,,,4.7911,-0.43339,-2.45531,50,5.07425,9.19036,-118.59491,-3.17942,6.76554,24.47909,-32.78601,79.87955,,6.74978,,,,1000103236,Right,55.15957,-119.65515,12.23954,5.18121,-1.75939,-16.39301,-2.84702,8.89733,3.38277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
17,2/9/2023,1,7,1000064685,Right,T_B,1000110355,Right,T_A,1,Bottom,0,3,2,3-2,Fastball,Four-Seam,BallCalled,Walk,Undefined,,Undefined,0,0,90.32041,-1.841679,-2.025959,2287.035865,204.121497,12:45,5.05591,2.98094,6.14127,-20.44312,13.68139,5.61614,1.64872,1.57592,82.23687,-5.706275,-1.01359,0.42044,,,,,,,,,,,,-3.49189,7.95205,-2.8293,50,4.90488,4.40188,-131.0645,-4.83828,-6.03982,29.15359,-18.41962,89.64991,,8.08354,,,,1000103236,Right,54.35606,-132.02989,14.57679,5.055,-4.22833,-9.20981,-2.97838,4.60189,-3.01991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
18,2/9/2023,2,1,1000064685,Right,T_B,1000049656,Left,T_A,1,Bottom,0,0,0,0-0,Fastball,Four-Seam,InPlay,Undefined,GroundBall,GroundBall,FieldersChoice,1,0,90.2109,-1.696595,-4.230233,2334.577541,224.816415,1:30,5.17721,2.92931,6.23699,-21.6069,12.66158,11.41386,1.80686,-0.02886,81.90645,-5.782378,-2.175686,0.421326,96.7429,0.631789,31.671582,3896.682749,,,,48.78099,44.04833,31.791739,0.345905,-7.23985,7.42831,-2.61917,50,5.0397,9.2079,-130.68065,-4.5348,-12.41742,29.63785,-19.43338,89.46136,1.7888,8.30445,2.69882,1.75852,0.05534,1000103236,Right,54.26222,-131.64376,14.81893,5.1768,-3.9033,-9.71669,-2.92495,9.61142,-6.20871,283.155187,2.70784,120.40244,-24.2541,,,,,,,1.7634,1.37604,-18.75528,,,,,,,0.05266,74.59932,-1.29549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,High,,,,v3
19,2/9/2023,3,1,1000064685,Right,T_B,1000187798,Right,T_A,1,Bottom,1,0,0,0-0,Slider,Slider,StrikeCalled,Undefined,Undefined,,Undefined,0,0,82.10398,1.622833,-2.930187,2603.65167,70.508369,8:15,5.29357,2.85889,5.04086,-45.57286,-2.24744,-10.46898,3.02912,-0.78008,74.60754,-6.645275,-4.774362,0.473743,,,,,,,,,,,,4.2617,-1.14461,-2.57044,50,5.41241,6.5404,-118.83666,1.65773,6.03147,24.96518,-33.79398,79.56306,,7.49644,,,,1000103236,Right,55.45707,-119.9776,12.48259,5.30136,3.20216,-16.89699,-2.86305,6.26475,3.01573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
20,2/9/2023,3,2,1000064685,Right,T_B,1000187798,Right,T_A,1,Bottom,1,0,1,0-1,Slider,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,81.94772,-2.023379,-5.284622,2644.11777,68.363486,8:15,5.21554,2.92697,5.31585,-46.12754,-2.80681,-10.67886,-0.53633,-2.93686,75.25629,-10.309726,-7.169152,0.473717,,,,,,,,,,,,3.77276,-0.45646,-2.43863,50,4.99768,11.37226,-118.33258,-5.83203,5.28531,25.10627,-32.81353,79.56735,,6.69142,,,,1000103236,Right,55.18496,-119.42759,12.55314,5.22084,-4.40087,-16.40677,-2.92961,11.14174,2.64265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
21,2/9/2023,3,3,1000064685,Right,T_B,1000187798,Right,T_A,1,Bottom,1,1,1,1-1,Slider,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,81.30713,-0.716634,-3.47153,2671.452791,63.910945,8:15,5.21678,2.83093,5.28599,-48.21715,-4.56752,-12.19367,0.52445,-1.44917,74.6944,-9.418978,-5.631819,0.475512,,,,,,,,,,,,5.10323,-1.71197,-2.50485,50,5.11583,7.64014,-117.79311,-3.20371,7.11065,24.10677,-34.55946,79.26699,,6.61273,,,,1000103236,Right,55.21488,-118.85557,12.05339,5.22346,-1.68058,-17.27973,-2.83467,7.32676,3.55533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
22,2/9/2023,3,4,1000064685,Right,T_B,1000187798,Right,T_A,1,Bottom,1,2,1,2-1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,89.43766,-0.82891,-3.915824,2241.651965,207.783451,1:00,5.15551,2.9164,6.17619,-18.43442,16.30599,7.99485,2.85195,-0.03935,81.466,-4.340383,-2.47856,0.424218,,,,,,,,,,,,-5.22768,8.99898,-2.6238,50,5.08318,8.54307,-129.65189,-2.40254,-8.87857,27.66822,-16.89044,88.85166,,7.97166,,,,1000103236,Right,54.32097,-130.57075,13.83411,5.15366,-1.84161,-8.44522,-2.9124,8.83793,-4.43928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
23,2/9/2023,3,5,1000064685,Right,T_B,1000187798,Right,T_A,1,Bottom,1,2,2,2-2,Slider,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,82.23266,-1.897396,-5.089872,2661.178733,66.499762,8:15,5.25292,2.78933,5.26193,-45.90274,-3.05953,-10.12961,-0.36258,-2.84925,75.86002,-10.13085,-6.876783,0.471099,,,,,,,,,,,,3.63146,-0.67193,-2.31424,50,5.04419,10.99347,-118.84993,-5.59995,5.16189,24.10234,-33.12918,80.00955,,6.37263,,,,1000103236,Right,55.23949,-119.90777,12.05117,5.25806,-4.14592,-16.56459,-2.79176,10.76692,2.58094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
24,2/9/2023,3,6,1000064685,Right,T_B,1000187798,Right,T_A,1,Bottom,1,3,2,3-2,Slider,Slider,StrikeCalled,Strikeout,Undefined,,Undefined,0,0,80.84327,1.871809,-1.183493,2585.641662,80.387981,8:45,5.18548,3.0664,5.44667,-43.93746,-0.26689,-9.8663,3.27752,1.136,73.75668,-6.17365,-2.938765,0.475626,,,,,,,,,,,,4.59225,-0.21594,-2.95499,50,5.32086,2.82906,-117.26816,2.29934,6.36562,23.11921,-32.47339,79.24801,,7.08659,,,,1000103236,Right,55.05168,-118.2599,11.55961,5.19235,3.69234,-16.23669,-3.07049,2.55599,3.18281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
25,2/9/2023,4,1,1000064685,Right,T_B,1000079407,Left,T_A,1,Bottom,2,0,0,0-0,Fastball,Sinker,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,90.36031,-1.346296,-4.437247,2328.717563,244.614114,2:15,5.16586,2.88654,6.26115,-27.81005,6.37469,10.9517,1.60306,-0.30033,82.02706,-6.547203,-2.464884,0.420812,,,,,,,,,,,,-6.99284,4.08851,-2.56199,50,5.05243,9.69533,-130.83981,-3.99342,-12.0131,29.92095,-25.15034,89.57082,,8.33325,,,,1000103236,Right,54.23593,-131.80494,14.96048,5.16816,-3.18217,-12.57517,-2.88097,10.08283,-6.00655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
26,2/9/2023,4,2,1000064685,Right,T_B,1000079407,Left,T_A,1,Bottom,2,0,1,0-1,Fastball,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,85.57999,-0.582952,-2.057148,2285.863927,254.951784,2:30,5.03163,3.05922,5.90423,-32.13573,6.63059,19.36568,1.81215,2.76262,77.14557,-6.575983,1.421632,0.448124,,,,,,,,,,,,-10.48839,4.03327,-2.90445,50,4.96683,3.64002,-124.06922,-2.32676,-16.05904,28.92174,-25.99858,84.11155,,8.43442,,,,1000103236,Right,54.59197,-125.13507,14.46087,5.03492,-1.36864,-12.99929,-3.0495,4.23185,-8.02952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
27,2/9/2023,4,3,1000064685,Right,T_B,1000079407,Left,T_A,1,Bottom,2,1,1,1-1,Fastball,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,86.74278,-2.717651,-5.139141,2214.68878,251.178226,2:15,4.94528,2.93998,6.03508,-29.38053,8.19083,20.11505,-0.03166,-0.15533,78.77617,-8.183836,-1.532246,0.441164,,,,,,,,,,,,-11.97493,5.43473,-2.54881,50,4.71632,10.4692,-125.36645,-6.9183,-18.86285,27.7662,-23.61329,85.43866,,7.96661,,,,1000103236,Right,54.46459,-126.3514,13.8831,4.94687,-6.08067,-11.80664,-2.93205,11.13832,-9.43143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
