PitchNo,Date,PAofInning,PitchofPA,PitcherId,PitcherThrows,PitcherTeam,BatterId,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,Count,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,EffectiveVelo,MaxHeight,SpeedDrop,ContactPositionX,ContactPositionY,ContactPositionZ,CatcherId,CatcherThrows,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,System
13,2/6/2023,5,4,1000036209,Right,T_A,1000049656,Left,T_B,1,Top,2,1,2,1-2,Slider,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,87.60972,-3.32447,-1.611219,2718.476379,220.997211,1:15,6.07394,1.13927,4.72041,-35.20667,2.91945,1.50138,-0.01943,-0.26495,80.79574,-9.625143,-1.346918,0.444409,,,,,,,,,,,,-1.18469,2.67811,-0.97793,50,5.70629,3.49852,-126.85159,-8.80781,-1.9325,25.67562,-27.80542,84.8148,,6.81397,,,,1000055344,Right,55.77929,-128.01601,12.83781,6.07714,-7.5468,-13.90271,-1.13858,3.58616,-0.96625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
14,2/6/2023,5,5,1000036209,Right,T_A,1000049656,Left,T_B,1,Top,2,2,2,2-2,Slider,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,88.05005,-5.833553,-1.443517,2801.956824,200.394776,12:45,6.09721,1.10803,4.84929,-31.98805,5.46807,1.63461,-2.11189,-0.12259,82.21499,-11.505383,-1.154807,0.440487,,,,,,,,,,,,-1.19465,4.37473,-0.96698,50,5.49138,3.13665,-127.26429,-14.26586,-1.97836,23.73222,-24.92947,85.56999,,5.83506,,,,1000055344,Right,55.65437,-128.31438,11.86611,6.09821,-13.1628,-12.46473,-1.10771,3.22419,-0.98918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
15,2/6/2023,5,6,1000036209,Right,T_A,1000049656,Left,T_B,1,Top,2,3,2,3-2,Slider,Slider,StrikeSwinging,Strikeout,Undefined,,Undefined,0,0,88.11544,-3.143158,-1.940504,2709.711845,164.556026,11:30,6.08363,1.07978,4.75276,-35.38033,2.61008,-0.36398,0.1497,-0.79156,80.52897,-9.498445,-2.004588,0.443617,,,,,,,,,,,,-0.40697,2.59134,-0.88449,50,5.73641,4.33514,-127.44715,-8.44667,-0.66376,28.24018,-27.9476,84.96614,,7.58647,,,,1000055344,Right,55.74557,-128.71398,14.12009,6.0872,-7.19297,-13.9738,-1.07963,4.36492,-0.33188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
16,2/6/2023,1,1,1000187700,Left,T_B,1000187793,Left,T_A,1,Bottom,0,0,0,0-0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,86.18558,-1.301463,4.239545,2226.450312,146.140909,10:45,5.77383,-1.80401,4.98216,-19.97918,19.6095,-12.18926,2.87626,1.19121,77.68773,-5.056145,2.097208,0.452853,,,,,,,,,,,,7.33363,10.50508,1.40494,50,5.63263,-8.66678,-124.49362,-3.49352,11.37598,27.69721,-15.87849,83.23335,,8.49786,,,,1000187898,Right,55.51367,-125.71432,13.84861,5.77118,-2.79372,-7.93925,1.79796,-9.16815,5.68799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
17,2/6/2023,1,2,1000187700,Left,T_B,1000187793,Left,T_A,1,Bottom,0,0,1,0-1,Fastball,Four-Seam,FoulBall,Undefined,Undefined,,Undefined,0,0,87.97449,-1.963454,3.132306,2323.786972,150.488418,11:00,5.79873,-1.68751,5.02617,-16.25839,21.57466,-11.43757,2.58767,0.31792,79.39548,-5.053548,1.116445,0.442698,,,,,,,,,,,,6.58457,11.65016,1.39711,50,5.59838,-6.41859,-127.20181,-4.86878,10.67573,28.63379,-13.28532,85.14263,,8.57901,,,,1000187898,Right,55.46878,-128.42696,14.31689,5.79454,-4.30035,-6.64266,1.68151,-6.87537,5.33787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
18,2/6/2023,1,3,1000187700,Left,T_B,1000187793,Left,T_A,1,Bottom,0,0,2,0-2,Slider,Curveball,InPlay,Undefined,Popup,,Out,1,0,69.89277,3.800768,0.644415,2321.65802,292.461724,3:45,5.12302,-2.19254,3.9783,-65.53484,-3.88839,14.04076,3.32328,-0.4026,64.07833,-7.835896,3.074508,0.5651,85.03654,59.98814,18.406007,,,,,,54.27674,,,-6.58382,-2.4763,2.10205,50,5.48295,-1.69871,-101.10485,4.36476,-6.815,16.4821,-34.73731,66.70046,98.81469,5.81444,2.77762,3.36103,0.41088,1000187898,Right,56.52379,-102.16282,8.24105,5.13122,6.59452,-17.36866,2.19704,-1.26126,-3.4075,182.602453,2.77763,59.19044,-21.35538,6.60761,-2.56718,2.8234,-2.80644,1.47011,-0.30771,3.36102,107.99832,-25.35406,2.25789,0.27624,-1.37553,1.56986,-0.84937,0.18034,0.41089,19.6969,-5.75647,1.97264,-0.85147,0.99647,-1.00146,0.52627,-0.11034,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,,v3
19,2/6/2023,2,1,1000187700,Left,T_B,691273,Right,T_A,1,Bottom,1,0,0,0-0,Fastball,Four-Seam,InPlay,Undefined,FlyBall,,Out,1,0,88.13949,-1.546849,3.23333,2219.704781,151.061209,11:00,5.70347,-1.78514,4.98309,-20.1156,17.36792,-8.90414,2.56373,0.52948,80.14743,-5.293473,1.665413,0.440648,91.71947,56.504738,-22.380459,3750.385099,,,,,207.30325,,,5.39158,9.4367,1.48091,50,5.53845,-6.80239,-127.59393,-4.15815,8.84831,27.35358,-16.68709,85.53871,100.93071,7.99206,3.16895,2.65676,-0.45639,1000187898,Right,55.5158,-128.77098,13.67679,5.70193,-3.44009,-8.34354,1.78181,-7.18314,4.42415,177.847787,3.16897,68.64259,-19.31468,5.71236,-0.13552,-1.3101,0.98405,-0.33793,0.04505,2.65675,112.18347,-27.25498,3.10546,-1.07643,0.88763,-0.57917,0.20563,-0.02998,-0.45639,-28.26586,7.19772,-1.81272,0.14935,0.21406,-0.16728,0.05574,-0.00698,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,,v3
20,2/6/2023,3,1,1000187700,Left,T_B,1000110361,Right,T_A,1,Bottom,2,0,0,0-0,Fastball,Four-Seam,InPlay,Undefined,FlyBall,FlyBall,HomeRun,0,1,87.32162,-1.510422,1.337242,2223.804094,146.746177,11:00,5.70392,-1.71003,4.83167,-23.14415,15.01658,-9.04008,2.34417,-1.19678,79.82447,-5.770571,-0.253977,0.444611,102.50315,25.691931,27.9895,3558.260046,92.94473,47.62686,58.83189,348.86248,342.38948,39.464331,4.286838,4.85044,8.18489,1.58585,50,5.53502,-2.53834,-126.59741,-4.19547,7.87079,25.87267,-18.89248,84.77631,63.56867,7.49716,0.93214,2.35177,1.15407,1000187898,Right,55.66707,-127.75034,12.93634,5.70322,-3.35359,-9.44624,1.70677,-2.88907,3.9354,226.824827,0.93112,119.65717,-29.9538,8.57786,-2.37835,0.63127,-0.13821,0.01877,-0.00107,2.35262,65.15346,-18.96175,0.52036,0.44861,-0.24418,0.06649,-0.00891,0.00046,1.15341,63.59959,-1.83665,-1.30486,0.51214,-0.07439,-0.00559,0.00334,-0.00031,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,v3
21,2/6/2023,4,1,1000187700,Left,T_B,1000064785,Right,T_A,1,Bottom,2,0,0,0-0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,78.91868,0.786878,1.080444,1525.741876,146.88248,11:00,5.21853,-2.04786,5.25434,-27.66159,19.03473,-11.29973,3.65293,-1.97419,70.92743,-4.409396,-0.922764,0.491828,,,,,,,,,,,,5.94138,9.72363,1.95734,50,5.271,-1.68261,-114.26865,0.72996,7.7304,24.18782,-19.52253,76.63752,,7.99125,,,,1000187898,Right,55.23899,-115.37229,12.09391,5.21737,1.62073,-9.76126,2.04216,-2.03532,3.8652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
22,2/6/2023,4,2,1000187700,Left,T_B,1000064785,Right,T_A,1,Bottom,2,1,0,1-0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,77.54712,0.483172,1.89593,1577.907933,123.36494,10:00,5.07586,-2.1078,4.9792,-38.71234,9.87221,-12.41497,2.3064,-1.35118,70.32745,-6.611423,-0.2947,0.501673,,,,,,,,,,,,6.715,5.22886,1.93551,50,5.09142,-3.2052,-112.31932,-0.36855,8.49239,22.24251,-25.56114,75.13352,,7.21967,,,,1000187898,Right,55.51745,-113.40667,11.12125,5.07889,0.88104,-12.78057,2.10235,-3.62036,4.24619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
23,2/6/2023,4,3,1000187700,Left,T_B,1000064785,Right,T_A,1,Bottom,2,2,0,2-0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,,Undefined,0,0,86.74195,-1.414236,3.195989,2163.95154,143.194581,10:45,5.76248,-1.54683,4.93144,-20.30698,18.22403,-12.71544,2.73107,0.41768,79.3179,-5.186078,0.958457,0.446762,73.83496,70.571501,74.963532,5096.602833,,,,,33.00683,,,7.21752,9.77949,1.24687,50,5.60851,-6.44635,-125.66873,-3.81791,11.56436,25.00524,-16.50474,84.36797,77.75717,7.42405,3.00671,2.82849,-0.39472,1000187898,Right,55.56841,-126.77188,12.50262,5.76089,-3.08978,-8.25237,1.54252,-6.95653,5.78218,200.367925,3.0067,9.3475,-9.06402,3.44757,-3.16326,5.32675,-5.57623,3.02753,-0.66822,2.82849,102.12465,-30.29694,4.17559,-0.80083,-0.03819,0.23906,-0.16259,0.04006,-0.39472,34.78824,-2.28059,0.89664,-0.84846,1.43856,-1.50751,0.81879,-0.18076,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,,v3
24,2/6/2023,4,4,1000187700,Left,T_B,1000064785,Right,T_A,1,Bottom,2,2,1,2-1,ChangeUp,Changeup,StrikeCalled,Undefined,Undefined,,Undefined,0,0,77.72898,-0.542238,1.557862,1562.845276,126.68571,10:15,5.02541,-2.16388,5.19118,-34.66628,13.15953,-15.46733,1.62626,-1.98696,70.7633,-6.92825,-1.183682,0.49774,,,,,,,,,,,,8.18209,7.20524,2.03158,50,4.9493,-2.44268,-112.68115,-2.19239,10.44065,21.91264,-22.97985,75.72717,,6.96568,,,,1000187898,Right,55.30618,-113.70833,10.95632,5.02683,-1.11518,-11.48993,2.15756,-2.93211,5.22032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
25,2/6/2023,4,5,1000187700,Left,T_B,1000064785,Right,T_A,1,Bottom,2,2,2,2-2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,77.99275,-1.330013,2.195702,1522.990069,133.608485,10:30,5.05586,-2.2184,4.98237,-35.1762,12.37902,-11.3965,0.86735,-1.09357,71.63472,-7.744525,0.183713,0.49633,,,,,,,,,,,,6.28382,6.94185,2.01649,50,4.89913,-3.87446,-113.06874,-3.81832,8.14105,20.46757,-23.18046,75.94229,,6.35802,,,,1000187898,Right,55.51655,-114.06297,10.23379,5.05726,-2.69231,-11.59023,2.21429,-4.26991,4.07053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
