PitchNo,Date,PAofInning,PitchofPA,PitcherId,PitcherThrows,PitcherTeam,BatterId,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,Count,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,EffectiveVelo,MaxHeight,SpeedDrop,ContactPositionX,ContactPositionY,ContactPositionZ,CatcherId,CatcherThrows,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,System
11,10/20/2022,3,4,1000097859,Right,T_B,1000110361,Right,T_A,1,Top,1,3,0,3-0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,,Undefined,0,0,91.43679,-2.415545,-3.242433,2345.032897,218.66883,1:15,5.93558,1.80604,5.25118,-16.98308,17.32808,12.98363,2.24553,-0.16205,83.60343,-5.596992,-0.944113,0.421589,68.79819,51.861715,125.143872,5795.747784,,,,,33.8201,,,-7.40945,9.6667,-1.51848,50,5.70141,6.90387,-132.44351,-6.17726,-13.18214,27.86029,-14.97607,89.40569,40.96717,7.83337,1.76369,2.2572,-0.10828,1000103236,Right,55.24828,-133.54296,13.93014,5.93353,-5.58626,-7.48804,-1.80119,7.42407,-6.59107,,1.76369,-35.8701,-4.26017,3.03933,-1.06222,0.30663,-0.08352,0.02158,-0.00373,2.2572,79.36315,-27.99027,3.60119,-0.6427,0.08262,0.00456,-0.02057,0.01229,-0.10828,50.955,-14.25546,3.84726,-0.90789,0.18095,-0.02304,-0.01887,0.01463,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,,v3
12,10/20/2022,3,5,1000097859,Right,T_B,1000110361,Right,T_A,1,Top,1,3,1,3-1,Slider,Curveball,BallCalled,Walk,Undefined,,Undefined,0,0,76.96064,-0.324047,-0.941826,2514.796893,35.896035,7:15,5.57615,2.03019,4.33802,-58.59354,-9.02327,-7.53993,0.38365,0.50177,71.78032,-10.680268,-2.261591,0.506736,,,,,,,,,,,,3.43933,-3.94878,-1.92069,50,5.48145,2.15487,-111.74651,-2.89392,4.38219,18.6961,-37.20532,74.38275,,5.18032,,,,1000103236,Right,56.16549,-112.77333,9.34805,5.58428,-0.85055,-18.60266,-2.03243,1.9142,2.1911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
13,10/20/2022,4,1,1000097859,Right,T_B,8886045,Left,T_A,1,Top,1,0,0,0-0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,88.32874,-1.103643,-1.822288,2215.430115,221.241245,1:15,5.93503,2.10852,5.08656,-21.093,15.54729,12.67926,3.1364,1.44697,81.30306,-5.003413,0.418972,0.435663,,,,,,,,,,,,-6.77831,8.34434,-1.94657,50,5.81435,3.50175,-128.21911,-3.22695,-11.3801,24.39882,-18.16474,86.51734,,7.02568,,,,1000103236,Right,55.41295,-129.24504,12.19941,5.93398,-2.46315,-9.08237,-2.10387,3.98026,-5.69005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
14,10/20/2022,4,2,1000097859,Right,T_B,8886045,Left,T_A,1,Top,1,1,0,1-0,Fastball,Four-Seam,InPlay,Undefined,GroundBall,LineDrive,Single,0,0,88.58638,-2.061662,-2.772025,2257.083087,214.622866,1:15,5.80957,2.06595,4.96236,-21.6743,14.92918,9.56693,2.05259,0.2424,81.77406,-6.040555,-1.086269,0.435444,95.6179,7.807112,19.230572,1619.654042,,,,130.60327,128.07904,22.115734,1.053584,-5.47709,8.24477,-1.80593,50,5.59234,5.78762,-128.47121,-5.43385,-9.24872,24.02997,-18.25174,86.56084,6.49785,6.81232,3.33147,2.29139,-0.25642,1000103236,Right,55.53846,-129.50302,12.01498,5.80884,-4.65015,-9.12587,-2.06297,6.18475,-4.62436,293.603124,3.33147,131.18681,-20.9524,2.88596,-0.74971,0.40124,-0.39866,0.27013,-0.07371,2.29139,19.04991,-22.75574,2.96683,-0.71661,0.60212,-0.74733,0.54716,-0.15615,-0.25642,45.76256,0.98302,0.1058,-0.04475,0.14745,-0.23242,0.17762,-0.0515,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,v3
15,10/20/2022,5,1,1000097859,Right,T_B,1000066765,Right,T_A,1,Top,1,0,0,0-0,Slider,Curveball,StrikeCalled,Undefined,Undefined,,Undefined,0,0,75.95206,0.539511,-3.249579,2363.244526,38.563353,7:15,5.57825,2.28646,4.26671,-56.01609,-4.34689,-4.75658,1.42733,-1.22262,69.95956,-9.405879,-4.077099,0.517353,,,,,,,,,,,,1.38701,-1.80642,-1.92694,50,5.57923,6.44441,-109.94109,-1.09684,1.69529,19.74149,-34.38193,72.85629,,5.99249,,,,1000103236,Right,56.23385,-111.05482,9.87074,5.58639,0.84285,-17.19097,-2.28781,6.34877,0.84764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
16,10/20/2022,5,2,1000097859,Right,T_B,1000066765,Right,T_A,1,Top,1,0,1,0-1,Fastball,Sinker,StrikeCalled,Undefined,Undefined,,Undefined,0,0,88.01345,-0.66811,-2.847217,2028.342702,232.771023,1:45,5.66674,2.18403,4.61521,-25.35053,12.39237,14.77339,2.91816,0.70588,80.67859,-5.293039,-0.260556,0.44217,,,,,,,,,,,,-8.0954,6.57406,-1.90581,50,5.5751,5.65861,-127.5801,-2.48757,-13.39715,25.24412,-21.29457,85.2443,,7.33486,,,,1000103236,Right,55.88606,-128.7395,12.62206,5.66688,-1.50957,-10.64729,-2.17983,6.2739,-6.69858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
17,10/20/2022,5,3,1000097859,Right,T_B,1000066765,Right,T_A,1,Top,1,0,2,0-2,Slider,Curveball,FoulBall,Undefined,Undefined,,Undefined,0,0,76.45975,0.67268,-1.889971,2354.305504,17.534772,6:30,5.60495,2.15654,4.28582,-61.13287,-10.23879,-3.7426,1.15436,0.03622,70.44037,-10.168341,-2.543478,0.513458,43.52042,-3.068721,-64.007367,,,,,,4.13779,,,1.28469,-4.81851,-1.94714,50,5.61461,3.81455,-110.82177,-1.04633,1.59223,20.43541,-38.14605,73.40898,1.74531,6.01938,3.33412,1.74531,-0.19931,1000103236,Right,56.21689,-111.96229,10.2177,5.6136,1.08263,-19.07303,-2.15755,3.72569,0.79612,180,3.3341,27.93931,,,,,,,,1.74531,-3.41774,,,,,,,,-0.19927,-57.30278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,,v3
18,10/20/2022,5,4,1000097859,Right,T_B,1000066765,Right,T_A,1,Top,1,0,2,0-2,Fastball,Four-Seam,HitByPitch,Undefined,Undefined,GroundBall,Undefined,0,0,90.02578,-0.165094,-0.654831,2323.635833,210.161078,1:00,5.99905,1.77452,5.06696,-17.86603,18.17304,9.80662,4.35454,1.97428,81.00525,-3.544185,1.07828,0.432074,30.77806,56.927758,-171.236775,3557.93642,,,,53.06584,32.75247,-168.028913,2.297981,-5.10024,9.45516,-1.72062,50,5.97015,1.0298,-130.42741,-0.97955,-8.65661,31.18765,-16.12584,87.23604,24.16672,9.02053,1.27156,4.42431,-1.99306,1000103236,Right,55.42997,-131.71942,15.59383,5.99689,-0.31151,-8.06292,-1.77071,1.38842,-4.32831,349.584278,1.27138,-24.33361,-0.34354,1.04867,-1.01851,0.79574,-0.34831,0.07573,-0.00656,4.42432,37.82508,-19.2042,1.12157,0.21733,-0.57951,0.38047,-0.11387,0.01291,-1.99312,-3.74942,-0.70942,0.56091,-0.29986,0.15123,-0.04086,0.00284,0.00034,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,v3
19,10/20/2022,1,1,1000093990,Right,T_A,1000187793,Left,T_B,1,Bottom,0,0,0,0-0,Slider,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,80.93077,-2.439984,-1.925932,2622.366017,37.367625,7:15,6.20974,1.76005,4.69075,-49.3214,-4.33469,-4.43099,-0.21973,-0.43845,74.56006,-11.218627,-2.706405,0.48274,,,,,,,,,,,,1.6137,-1.01512,-1.56025,50,5.91713,4.13142,-117.18215,-6.89837,2.22868,23.53519,-33.57604,78.08016,,6.37072,,,,1000055344,Right,55.80947,-118.34319,11.76759,6.21658,-5.242,-16.78802,-1.76135,4.02147,1.11434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
20,10/20/2022,1,2,1000093990,Right,T_A,1000187793,Left,T_B,1,Bottom,0,1,0,1-0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,91.59007,-3.057287,-4.00771,2450.995001,184.933084,12:15,6.3533,1.97777,5.4235,-17.12147,17.02489,1.37347,2.05313,-1.66777,83.73694,-6.259561,-3.764389,0.420575,,,,,,,,,,,,-1.81291,9.7613,-1.62261,50,6.06959,9.21762,-132.45788,-7.66127,-3.21942,28.41075,-14.83965,89.62116,,7.85313,,,,1000055344,Right,55.0745,-133.54187,14.20537,6.35109,-7.09507,-7.41983,-1.97665,9.34046,-1.60971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
21,10/20/2022,1,3,1000093990,Right,T_A,1000187793,Left,T_B,1,Bottom,0,1,0,1-0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,91.5384,-1.858292,-1.207907,2381.351631,214.209855,1:15,6.31325,1.88085,5.04249,-23.04293,11.51434,7.0541,2.63906,1.3291,83.49133,-6.100333,0.038976,0.423098,,,,,,,,,,,,-3.84099,6.58276,-1.77154,50,6.11794,2.45819,-132.67979,-5.19103,-6.82754,29.13606,-20.47285,89.08678,,8.04707,,,,1000055344,Right,55.45491,-133.87231,14.56803,6.31326,-4.35309,-10.23643,-1.87786,2.73763,-3.41377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
22,10/20/2022,1,4,1000093990,Right,T_A,1000187793,Left,T_B,1,Bottom,0,2,1,2-1,Fastball,Four-Seam,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,92.1152,-1.901352,-2.48152,2349.391773,218.106062,1:15,6.25852,1.74237,5.07943,-24.32631,9.79579,6.80087,2.43665,-0.03159,84.03383,-6.367255,-1.279809,0.420426,79.2569,-33.391483,25.418664,,,,,6.87458,4.55856,14.084557,0.040218,-4.12705,5.73851,-1.5129,50,6.05929,5.46419,-133.45863,-5.38202,-7.41739,29.65937,-21.86039,89.65302,2.58045,8.08138,3.13216,2.58045,-0.00736,1000055344,Right,55.41991,-134.65775,14.82969,6.25902,-4.49822,-10.9302,-1.73988,5.76407,-3.70869,,3.13051,87.91539,,,,,,,,2.58165,-64.16193,,,,,,,,-0.00814,41.7804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,,v3
23,10/20/2022,2,1,1000093990,Right,T_A,691273,Right,T_B,1,Bottom,1,0,0,0-0,Slider,Slider,StrikeCalled,Undefined,Undefined,,Undefined,0,0,81.98678,-0.800867,-1.313279,2482.14422,95.285279,9:15,6.22119,1.85619,4.94143,-41.23191,2.37492,-9.19981,2.02808,-0.15182,74.54854,-8.277523,-2.937416,0.475279,,,,,,,,,,,,4.13418,1.87189,-1.7206,50,6.10953,3.12346,-118.76186,-3.19715,5.82898,25.4586,-29.53475,79.30591,,7.43823,,,,1000055344,Right,55.55598,-119.94696,12.7293,6.22636,-1.8223,-14.76738,-1.85968,2.85212,2.91449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
24,10/20/2022,2,2,1000093990,Right,T_A,691273,Right,T_B,1,Bottom,1,0,1,0-1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,92.57822,-1.723319,-2.664677,2367.875085,191.765576,12:30,6.36306,1.68593,5.06737,-16.45548,17.49576,3.40036,3.36465,-0.54498,83.9091,-4.817798,-2.064719,0.419372,,,,,,,,,,,,-2.47795,9.5306,-1.43558,50,6.18689,6.07048,-134.00642,-4.60585,-4.47423,30.85918,-14.96535,89.87835,,8.66912,,,,1000055344,Right,55.42883,-135.2508,15.42959,6.36045,-4.00238,-7.48267,-1.68401,6.2509,-2.23711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
25,10/20/2022,2,3,1000093990,Right,T_A,691273,Right,T_B,1,Bottom,1,0,2,0-2,Slider,Curveball,StrikeCalled,Strikeout,Undefined,,Undefined,0,0,79.4024,-0.630416,-0.621509,2434.91374,66.849062,8:15,6.17314,1.54506,5.08443,-50.67121,-4.56984,-14.32036,1.35626,-0.23415,72.66182,-9.77565,-3.160775,0.488684,,,,,,,,,,,,6.96493,-1.6678,-1.47433,50,6.07338,1.83512,-115.16313,-3.09479,9.24651,23.67431,-34.3882,77.13047,,6.74058,,,,1000055344,Right,55.41608,-116.27119,11.83716,6.18056,-1.48527,-17.1941,-1.5501,1.40235,4.62325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
