PitchNo,Date,PAofInning,PitchofPA,PitcherId,PitcherThrows,PitcherTeam,BatterId,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,Count,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,EffectiveVelo,MaxHeight,SpeedDrop,ContactPositionX,ContactPositionY,ContactPositionZ,CatcherId,CatcherThrows,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,System
11,11/6/2022,6,3,1000187700,Left,T_B,1000066765,Right,T_A,1,Top,2,0,2,0-2,ChangeUp,Changeup,StrikeSwinging,Strikeout,Undefined,,Undefined,0,0,74.00749,-0.323428,1.067715,1375.900542,136.129266,10:30,5.74501,-2.0319,4.50799,-40.38746,13.21213,-11.08453,2.07123,-1.93834,68.09894,-7.622715,-0.872906,0.526929,,,,,,,,,,,,5.68611,7.0187,1.93135,50,5.67326,-1.54767,-107.30145,-1.99627,6.65076,18.00284,-23.96459,71.53228,,5.90856,,,,1000064885,Right,55.98968,-108.30173,9.00142,5.74719,-0.66475,-11.98229,2.02761,-1.9172,3.32538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
12,11/6/2022,1,1,1000103199,Right,T_A,8886045,Left,T_B,1,Bottom,0,0,0,0-0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,80.46768,-1.730312,-3.637845,1368.159596,256.884621,2:30,5.36363,1.61615,6.40326,-37.08593,5.53941,17.68973,0.67832,-0.25942,73.67438,-8.635932,-0.432763,0.4699,,,,,,,,,,,,-10.33052,3.82051,-1.363,50,5.22257,6.7977,-116.72768,-4.59848,-14.17049,23.16136,-26.93342,80.21375,,6.7933,,,,1000187893,Left,54.09678,-117.53776,11.58068,5.36693,-3.65647,-13.46671,-1.60942,7.29332,-7.08524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
13,11/6/2022,1,2,1000103199,Right,T_A,8886045,Left,T_B,1,Bottom,0,1,0,1-0,Fastball,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,87.78271,-0.877768,-3.275824,1806.007156,221.050742,1:15,5.62862,1.28954,5.86787,-22.95572,13.42327,10.67304,2.89888,-0.86728,80.16984,-5.181805,-1.364884,0.434107,,,,,,,,,,,,-6.35347,7.46059,-1.03016,50,5.54412,6.83764,-127.31246,-2.68264,-10.42446,26.2146,-19.93303,86.8275,,7.61287,,,,1000187893,Left,54.62997,-128.26226,13.1073,5.62824,-1.96043,-9.96652,-1.28474,7.21533,-5.21223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
14,11/6/2022,1,3,1000103199,Right,T_A,8886045,Left,T_B,1,Bottom,0,2,0,2-0,Fastball,Changeup,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,87.40425,-0.829237,-3.084587,1824.643729,220.398726,1:15,5.50181,1.64306,6.03381,-24.08954,12.43068,9.56642,2.7253,-0.41885,79.71583,-5.353749,-1.36591,0.434949,78.13658,-12.18748,-36.396281,,,,,13.05918,12.74569,-30.108191,0.107315,-5.83937,6.99292,-1.40729,50,5.42393,6.45118,-126.81902,-2.58589,-9.47879,26.7261,-20.82272,86.65948,2.67782,7.68843,1.96149,2.67782,0.59023,1000187893,Left,54.46534,-127.75659,13.36305,5.50183,-1.85542,-10.41136,-1.63944,6.7837,-4.7394,92.069785,1.96192,90.11303,-29.13784,,,,,,,2.67781,-24.19218,-7.09458,,,,,,,0.5904,-66.48816,-0.55102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,,v3
15,11/6/2022,2,1,1000103199,Right,T_A,1000110361,Right,T_B,1,Bottom,1,0,0,0-0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,,Undefined,0,0,88.23757,-1.295728,-2.184378,1808.361619,195.450257,12:30,5.66262,1.38927,5.99358,-15.7206,20.41438,5.29174,3.15073,-0.19502,79.78044,-4.333848,-1.233879,0.432648,,,,,,,,,,,,-3.40134,11.26721,-1.22004,50,5.55192,4.66194,-127.96738,-3.3083,-5.57698,29.16671,-13.69986,87.12025,,8.45713,,,,1000187893,Left,54.5035,-128.98975,14.58335,5.65947,-2.82809,-6.84993,-1.38688,4.85743,-2.78849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
16,11/6/2022,2,2,1000103199,Right,T_A,1000110361,Right,T_B,1,Bottom,1,0,1,0-1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,89.00717,-0.997618,-2.527132,1758.856898,184.116363,12:15,5.99927,0.9488,5.52024,-19.14698,16.94501,1.13059,3.46994,-1.32131,80.69109,-4.610516,-2.325952,0.432391,,,,,,,,,,,,-1.32705,9.20355,-0.72948,50,5.89987,5.64124,-128.9687,-2.8577,-2.21781,28.75742,-16.7927,87.17207,,8.31608,,,,1000187893,Left,54.97546,-130.07339,14.37871,5.99725,-2.21261,-8.39635,-0.94782,5.72644,-1.1089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
17,11/6/2022,2,3,1000103199,Right,T_A,1000110361,Right,T_B,1,Bottom,1,1,1,1-1,Slider,Curveball,FoulBall,Undefined,Undefined,GroundBall,Undefined,0,0,79.2603,0.294364,-0.724271,1925.248211,85.323966,8:45,5.72655,1.47303,5.07565,-45.81459,0.6948,-11.73847,2.1862,-0.18801,71.86077,-8.044291,-2.801871,0.490842,68.77188,-26.073128,-62.853708,,,,,6.63564,3.33961,-37.332849,0.053206,5.63496,0.675,-1.39449,50,5.71831,1.93366,-114.86346,-1.03122,7.40692,24.47466,-31.28681,76.79138,2.36708,7.39952,3.06897,2.36708,0.28052,1000187893,Left,55.42309,-116.01324,12.23733,5.73223,0.43858,-15.64341,-1.47716,1.5857,3.70346,,3.06772,41.48402,,,,,,,,2.36842,-44.48892,,,,,,,,0.28296,-80.90562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,,v3
18,11/6/2022,2,4,1000103199,Right,T_A,1000110361,Right,T_B,1,Bottom,1,1,2,1-2,Slider,Curveball,BallinDirt,Undefined,Undefined,,Undefined,0,0,80.54301,-2.583747,-2.196053,2096.856812,72.80341,8:30,5.82557,1.32756,5.54934,-49.00089,-4.59032,-19.7634,-0.67566,-2.37253,73.83208,-11.426945,-5.728188,0.479639,,,,,,,,,,,,9.4243,-1.15323,-1.12365,50,5.56897,5.23036,-116.68428,-6.92687,12.75193,25.75679,-33.73449,78.585,,6.71093,,,,1000187893,Left,54.95235,-117.77239,12.8784,5.8315,-5.50175,-16.86725,-1.33322,4.69165,6.37596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
19,11/6/2022,2,5,1000103199,Right,T_A,1000110361,Right,T_B,1,Bottom,1,2,2,2-2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,89.91929,0.812277,-1.699675,1842.884785,201.269442,12:45,5.75144,1.37112,5.88326,-18.72737,15.85591,5.74859,4.94552,0.27133,81.93501,-2.738883,-0.668945,0.423257,,,,,,,,,,,,-3.38992,8.19615,-1.23711,50,5.80616,3.62228,-130.54048,1.28207,-5.84786,27.5523,-18.03518,89.05324,,7.98428,,,,1000187893,Left,54.61315,-131.51055,13.77615,5.74985,1.91705,-9.01759,-1.36827,3.82817,-2.92393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
20,11/6/2022,2,6,1000103199,Right,T_A,1000110361,Right,T_B,1,Bottom,1,3,2,3-2,Fastball,Four-Seam,BallCalled,Walk,Undefined,,Undefined,0,0,90.46694,-0.009422,-0.842276,1780.115829,194.935824,12:30,5.81959,1.21537,5.57303,-18.81517,15.79981,3.91622,4.24285,0.75494,82.34312,-3.55725,-0.143684,0.423451,,,,,,,,,,,,-2.21004,8.31729,-1.14542,50,5.80665,1.7529,-131.30689,-0.6342,-3.84927,28.41992,-17.68754,89.01246,,8.12382,,,,1000187893,Left,54.92353,-132.36824,14.20996,5.818,0.02635,-8.84377,-1.21356,1.89665,-1.92464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
21,11/6/2022,3,1,1000103199,Right,T_A,1000079407,Left,T_B,1,Bottom,1,0,0,0-0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,88.58303,-0.892178,-1.108774,1774.982779,199.021398,12:45,5.71469,1.39183,5.59868,-21.82344,14.25115,4.50906,3.06291,0.7323,80.7787,-4.977099,-0.303848,0.432287,,,,,,,,,,,,-2.58965,7.818,-1.29979,50,5.62428,2.28961,-128.55951,-2.72473,-4.32405,27.22247,-19.11998,87.19308,,7.80432,,,,1000187893,Left,54.89818,-129.59255,13.61124,5.71391,-1.99916,-9.55999,-1.38978,2.4537,-2.16202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
22,11/6/2022,3,2,1000103199,Right,T_A,1000079407,Left,T_B,1,Bottom,1,0,1,0-1,Fastball,Four-Seam,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,90.04541,-3.134323,-1.783676,1792.25485,196.5505,12:30,5.76768,1.34093,5.54802,-21.09867,13.873,3.79118,1.07613,-0.0105,82.58534,-7.049877,-1.107495,0.425627,55.61032,-29.371207,57.028685,,,,,4.00894,2.85214,25.175964,0.028778,-2.4252,8.22819,-1.18915,50,5.48223,3.90052,-130.5382,-7.87374,-4.18727,27.31753,-17.96748,88.55735,1.15429,7.46007,2.51195,1.15429,-0.01523,1000187893,Left,54.95138,-131.57029,13.65876,5.76688,-7.19491,-8.98374,-1.3395,4.05872,-2.09364,,2.51147,38.78555,,,,,,,,1.15479,-40.11042,,,,,,,,-0.01596,59.79002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,,v3
23,11/6/2022,4,1,1000103199,Right,T_A,1000064785,Right,T_B,1,Bottom,2,0,0,0-0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,90.43591,-1.505871,-2.701311,1811.953184,187.497536,12:15,5.9592,0.99085,5.66911,-18.99745,15.7395,1.9165,2.97016,-1.36994,82.13749,-5.087652,-2.35937,0.424197,,,,,,,,,,,,-1.77087,8.77713,-0.76381,50,5.8201,6.09762,-131.0538,-4.05692,-3.05969,29.38648,-17.00899,88.85608,,8.29842,,,,1000187893,Left,54.82715,-132.13177,14.69324,5.95747,-3.43299,-8.5045,-0.98954,6.20986,-1.52985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.62787,1.469019,0.650342,0.818677,-0.84318,2.76526,1.46277,-1.9707,5.8527,-2.9833,66.2447,5.64022,-58.53842,-1.94908,86.68246,-4.11822,5.88621,10.39021,-13.03259,-3.09886,-75.90071,9.90956,High,High,High,,,High,High,High,v3
24,11/6/2022,4,2,1000103199,Right,T_A,1000064785,Right,T_B,1,Bottom,2,1,0,1-0,ChangeUp,Changeup,InPlay,Undefined,LineDrive,LineDrive,Single,0,1,82.84717,-0.965561,-2.209121,1447.653758,228.625968,1:30,5.42377,1.53902,6.25035,-31.10557,9.24642,8.98304,1.94043,0.24929,75.62469,-6.787551,-0.585735,0.457197,94.09516,15.88199,25.213641,4207.723125,96.18594,23.14219,53.3689,255.07817,255.07817,35.720078,2.603468,-5.3402,5.47272,-1.37921,50,5.33668,4.30959,-120.30369,-2.9458,-7.77919,24.65053,-24.20182,82.44238,24.40621,7.22248,1.8543,2.05114,-0.29765,1000187893,Left,54.24863,-121.17112,12.32527,5.42535,-2.09416,-12.10091,-1.53568,4.58333,-3.88959,245.276398,1.8543,120.09131,-23.68266,4.77485,-1.02469,0.19694,-0.03347,0.00406,-0.00024,2.05114,37.76623,-17.27765,1.31143,-0.2153,0.03923,-0.0054,0.00075,-7.00E-05,-0.29765,56.54576,2.44014,-1.62716,0.53182,-0.13375,0.02521,-0.00304,0.00017,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,v3
25,11/6/2022,5,1,1000103199,Right,T_A,1000102964,Right,T_B,1,Bottom,2,0,0,0-0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,88.61223,-2.083891,-2.955979,1861.196561,210.131858,1:00,5.8636,1.16696,5.5997,-20.63261,15.52076,8.31737,2.19528,-0.90203,80.85956,-5.947145,-1.473529,0.432759,,,,,,,,,,,,-5.04264,8.80516,-0.91905,50,5.67163,6.26648,-128.40301,-5.34948,-8.40177,27.08828,-17.50338,87.09809,,7.75267,,,,1000187893,Left,54.89781,-129.43214,13.54414,5.86223,-4.68449,-8.75169,-1.16319,6.58568,-4.20088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
26,11/6/2022,5,2,1000103199,Right,T_A,1000102964,Right,T_B,1,Bottom,2,0,1,0-1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,89.63454,-2.47555,-2.743172,1897.485521,201.267543,12:45,5.95779,1.13653,5.54324,-20.64178,14.5767,5.24717,1.91998,-0.99186,82.30532,-6.314352,-1.808669,0.427127,,,,,,,,,,,,-3.39248,8.37036,-0.9023,50,5.72943,5.99642,-129.9488,-6.32277,-5.82246,26.28744,-17.80818,88.24649,,7.32922,,,,1000187893,Left,54.95553,-130.94743,13.14372,5.95677,-5.64626,-8.90409,-1.13429,6.21761,-2.91123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
