PitchNo,Date,PAofInning,PitchofPA,PitcherId,PitcherThrows,PitcherTeam,BatterId,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,Count,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,EffectiveVelo,MaxHeight,SpeedDrop,ContactPositionX,ContactPositionY,ContactPositionZ,CatcherId,CatcherThrows,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,System
11,11/1/2022,3,3,1000064685,Right,T_B,1000110361,Right,T_A,1,Top,2,1,1,1-1,Slider,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,79.95243,-0.73122,-2.189316,2389.239033,67.102284,8:15,5.57454,2.64218,5.41532,-46.67314,-2.17469,-8.35745,0.99957,-0.10623,73.83707,-9.190619,-3.677305,0.480113,,,,,,,,,,,,3.62626,-0.53252,-2.44143,50,5.47666,4.76391,-116.05782,-3.0912,4.94349,21.81993,-32.90002,78.50736,,6.11536,,,,1000103236,Right,55.08577,-117.01008,10.90996,5.58023,-1.65538,-16.45001,-2.64463,4.54817,2.47174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
12,11/1/2022,3,4,1000064685,Right,T_B,1000110361,Right,T_A,1,Top,2,2,1,2-1,Fastball,Sinker,FoulBall,Undefined,Undefined,,Undefined,0,0,90.41849,-1.126895,-4.668876,2265.254062,230.83444,1:45,5.37868,2.67442,6.26031,-26.03899,7.79666,8.26638,2.16612,-0.95122,82.80529,-5.989174,-3.181926,0.418657,85.42043,36.430559,74.560161,5672.392788,,,,,118.04145,,,-5.61311,4.67351,-2.33165,50,5.28204,10.3724,-131.03952,-3.42194,-9.76367,27.59161,-24.04477,90.03175,70.5441,7.61319,0.73272,2.33802,0.87389,1000103236,Right,54.23967,-131.9292,13.79581,5.37989,-2.64662,-12.02239,-2.67118,10.68722,-4.88183,,0.73272,26.8356,-17.10948,5.21875,-1.43982,0.34141,-0.07653,0.01417,-0.00138,2.33802,74.39912,-21.90599,2.58816,-0.48921,0.09075,-0.01448,0.0023,-0.00027,0.87389,97.16212,-13.83945,1.41769,-0.01886,-0.07582,0.02301,-0.00395,0.00029,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,,v3
13,11/1/2022,3,5,1000064685,Right,T_B,1000110361,Right,T_A,1,Top,2,2,2,2-2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,91.53934,1.026009,-3.0723,2217.927256,210.807935,1:00,5.56534,2.65029,5.55535,-22.12493,11.56497,6.29205,4.68174,0.30124,83.78484,-3.091317,-1.952931,0.417755,,,,,,,,,,,,-3.97374,5.88343,-2.38871,50,5.63964,6.83876,-132.77341,1.59823,-7.12958,27.07451,-21.61817,90.22624,,7.7545,,,,1000103236,Right,54.94245,-133.77746,13.53725,5.56551,2.39993,-10.80908,-2.64722,7.10315,-3.56479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
14,11/1/2022,3,6,1000064685,Right,T_B,1000110361,Right,T_A,1,Top,2,3,2,3-2,Fastball,Slider,InPlay,Undefined,LineDrive,LineDrive,Out,1,0,88.40646,-0.877316,-3.5818,2261.71731,231.110035,1:45,5.48049,2.74633,6.28917,-28.98372,6.11863,6.29115,2.25505,-0.03452,81.41173,-6.27159,-2.446709,0.426422,94.45502,7.802285,5.11623,1636.330705,108.86899,6.19585,15.73218,155.38143,149.99905,9.568977,1.300471,-4.22929,3.72709,-2.48531,50,5.4017,7.79074,-128.36279,-2.89309,-7.09221,25.30987,-25.92394,88.39239,7.52873,6.99473,0.97292,2.20637,0.04656,1000103236,Right,54.21101,-129.19042,12.65493,5.48244,-2.04537,-12.96197,-2.74386,8.02265,-3.54611,263.368059,0.97292,136.70449,-17.78503,2.59741,-0.49242,0.07878,-0.01326,0.00211,-0.0002,2.20637,18.80667,-17.42722,1.57334,-0.2986,0.06778,-0.01242,0.00203,-0.00021,0.04656,12.23959,7.94065,-2.17703,0.55821,-0.12795,0.02684,-0.00469,0.00046,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,v3
15,11/1/2022,1,1,691205,Right,T_A,1000187793,Left,T_B,1,Bottom,0,0,0,0-0,Cutter,Cutter,FoulBall,Undefined,Undefined,,Undefined,0,0,88.8388,1.957238,-2.132208,2193.388446,187.027646,12:15,5.46478,1.66093,4.77403,-27.10557,9.23012,1.02252,5.06344,-0.27612,82.35123,-2.963996,-1.952779,0.433849,,,,,,,,,,,,-0.9778,4.39654,-1.44843,50,5.6372,4.75289,-128.96065,3.32375,-1.67874,21.9187,-24.62576,86.87925,,6.48757,,,,1000055344,Right,55.72573,-129.93017,10.95935,5.46609,4.41302,-12.31288,-1.66031,4.82715,-0.83937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
16,11/1/2022,1,2,691205,Right,T_A,1000187793,Left,T_B,1,Bottom,0,0,1,0-1,Cutter,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,89.10902,0.613672,-1.744869,2345.596089,149.687566,11:00,5.42414,1.53809,4.72714,-27.88124,9.2256,-4.65264,3.68326,-0.50569,80.67227,-4.49195,-2.561249,0.438428,,,,,,,,,,,,1.74665,4.70654,-1.35765,50,5.46189,4.15734,-129.02423,0.27062,2.91905,28.99675,-24.30828,85.9718,,8.43674,,,,1000055344,Right,55.76903,-130.31431,14.49837,5.42579,1.3521,-12.15414,-1.53973,4.02747,1.45953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
17,11/1/2022,1,3,691205,Right,T_A,1000187793,Left,T_B,1,Bottom,0,1,1,1-1,Fastball,Sinker,BallCalled,Undefined,Undefined,,Undefined,0,0,92.67402,-1.587441,-2.623767,2218.201794,237.669723,2:00,5.36347,1.63414,5.05843,-22.93568,10.84075,15.33895,1.95321,0.43637,84.31517,-5.815376,0.08567,0.418291,,,,,,,,,,,,-8.36457,6.17437,-1.39725,50,5.19451,5.40439,-134.24265,-4.61626,-15.19813,30.22882,-20.9554,90.11059,,8.35884,,,,1000055344,Right,55.43971,-135.46203,15.11441,5.36368,-3.77095,-10.4777,-1.62761,6.01745,-7.59907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
18,11/1/2022,1,4,691205,Right,T_A,1000187793,Left,T_B,1,Bottom,0,2,1,2-1,Cutter,Cutter,InPlay,Undefined,FlyBall,GroundBall,Out,1,0,89.44254,-0.510186,-2.562778,2430.283052,161.845405,11:30,5.44434,1.7966,4.68763,-25.22781,11.67509,-3.4141,2.85711,-0.9229,81.09872,-5.135064,-3.160893,0.437222,94.89522,-8.859178,24.350927,,,,,19.86645,16.91649,22.716306,0.123563,0.90854,6.23292,-1.53283,50,5.37045,5.95829,-129.46514,-2.14686,1.52851,29.23485,-21.68772,86.20901,2.88997,8.34382,2.97245,2.88997,0.76916,1000055344,Right,55.81039,-130.77062,14.61743,5.44469,-1.1784,-10.84386,-1.79737,5.89003,0.76426,67.137974,2.9725,125.27998,-8.3288,,,,,,,2.89004,-21.4422,-15.76177,,,,,,,0.76921,56.69685,-6.75302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,,v3
19,11/1/2022,2,1,691205,Right,T_A,8886045,Left,T_B,1,Bottom,1,0,0,0-0,Fastball,Sinker,InPlay,Undefined,Popup,Popup,Out,1,0,94.78639,-0.883304,-3.120316,2352.843654,252.934418,2:30,5.2369,1.78112,5.45477,-24.44324,7.27418,20.34328,2.37179,0.55254,86.42265,-5.398554,0.498167,0.405341,67.27824,60.05052,-21.402744,,90.05093,88.96626,-63.17278,161.56197,160.63686,-35.155325,4.894305,-11.2767,4.19677,-1.5207,50,5.14211,6.55979,-137.47362,-3.06218,-21.52178,31.2492,-24.1644,92.9895,95.01652,8.36373,3.4935,2.69984,-0.54395,1000055344,Right,55.04681,-138.61606,15.6246,5.23792,-2.17875,-12.0822,-1.7749,7.34661,-10.76089,144.583413,3.4475,46.7666,-14.06626,8.04549,-4.14945,1.2891,-0.20989,0.01569,-0.00035,2.6992,85.45759,-23.41409,1.47457,0.72636,-0.58072,0.1782,-0.02591,0.00144,-0.59762,-16.84016,-9.16605,10.06859,-6.76284,2.62483,-0.56053,0.06163,-0.00274,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,v3
20,11/1/2022,3,1,691205,Right,T_A,1000058463,Right,T_B,1,Bottom,2,0,0,0-0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,,Undefined,0,0,95.25171,-1.091075,-2.43383,2310.074873,236.717778,2:00,5.39222,1.64318,5.66023,-20.58411,10.55721,14.54808,2.65838,0.58454,86.84467,-4.933056,0.164656,0.401642,,,,,,,,,,,,-8.06548,5.9689,-1.44655,50,5.28692,5.19565,-138.20173,-3.37937,-15.56828,31.36524,-20.65263,93.8457,,8.40704,,,,1000055344,Right,54.83855,-139.29552,15.68262,5.39221,-2.65916,-10.32632,-1.6372,5.73856,-7.78414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
21,11/1/2022,3,2,691205,Right,T_A,1000058463,Right,T_B,1,Bottom,2,0,1,0-1,Slider,Slider,InPlay,Undefined,GroundBall,GroundBall,Single,0,0,82.35046,-0.217853,-0.62244,2600.080673,96.330028,9:15,5.40408,1.72214,3.87732,-41.51175,3.69937,-18.33426,1.73482,-0.40554,74.34015,-7.633346,-3.796018,0.483943,86.96784,1.22531,-37.318068,3670.070648,,,,57.29538,55.37712,-37.417034,0.454226,8.59422,2.24512,-1.62725,50,5.33183,2.16985,-119.04932,-2.18826,12.10571,26.79816,-29.0116,77.88612,2.44208,8.01032,2.90652,2.33832,0.04978,1000055344,Right,56.62099,-120.5305,13.39908,5.40847,-0.58474,-14.5058,-1.72869,1.50074,6.05285,,2.91644,101.12524,-16.25485,,,,,,,2.34445,2.54773,-17.00059,,,,,,,0.05289,-77.40212,1.4003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,v3
22,11/1/2022,4,1,691205,Right,T_A,1000073511,Right,T_B,1,Bottom,2,0,0,0-0,Slider,Slider,StrikeCalled,Undefined,Undefined,,Undefined,0,0,84.33343,-0.453463,-1.126517,2608.6854,92.838201,9:00,5.43332,1.77034,4.0687,-40.15719,2.13693,-15.01981,1.65134,-0.56324,77.05497,-7.611761,-3.734911,0.468071,,,,,,,,,,,,6.89225,1.54142,-1.62619,50,5.3389,3.12647,-122.11926,-2.6738,10.34894,25.32386,-29.85954,80.52722,,7.27845,,,,1000055344,Right,56.43041,-123.44553,12.66193,5.43799,-1.10999,-14.92977,-1.77574,2.58447,5.17447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
23,11/1/2022,4,2,691205,Right,T_A,1000073511,Right,T_B,1,Bottom,2,0,1,0-1,Slider,Slider,StrikeCalled,Undefined,Undefined,,Undefined,0,0,81.26936,0.753447,0.318897,2544.937652,71.754345,8:30,5.35918,1.73614,3.88173,-49.91385,-3.85221,-16.50816,1.92575,0.66774,73.88114,-8.107498,-2.541187,0.488474,,,,,,,,,,,,7.95941,-1.62366,-1.75259,50,5.38894,0.1339,-117.614,-0.5758,11.03034,24.52416,-34.42415,77.16371,,7.38822,,,,1000055344,Right,56.61769,-118.98588,12.26208,5.36729,1.34989,-17.21208,-1.74282,-0.48314,5.51517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
24,11/1/2022,4,3,691205,Right,T_A,1000073511,Right,T_B,1,Bottom,2,0,2,0-2,Slider,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,82.77514,-0.54404,-2.512098,2749.850997,60.730307,8:00,5.3852,1.80273,3.8759,-52.43798,-7.67107,-16.51135,0.49057,-1.9956,75.29318,-9.785463,-5.368618,0.48156,,,,,,,,,,,,7.095,-3.10795,-1.49136,50,5.26159,6.03829,-119.6175,-3.40594,10.09839,26.8704,-36.59761,78.2716,,7.48196,,,,1000055344,Right,56.62434,-121.09642,13.4352,5.39362,-1.39165,-18.29881,-1.8084,5.48249,5.0492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
25,11/1/2022,4,4,691205,Right,T_A,1000073511,Right,T_B,1,Bottom,2,1,2,1-2,Slider,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,82.87719,-0.18,-0.909702,2647.585567,74.146027,8:30,5.33801,1.76806,3.90202,-48.23971,-3.44091,-18.07847,1.14463,-0.61479,74.68125,-8.752871,-4.042601,0.481731,,,,,,,,,,,,8.31603,-1.12933,-1.64089,50,5.2624,2.78022,-119.75396,-2.45028,11.79835,28.0881,-33.77629,78.24372,,8.19594,,,,1000055344,Right,56.59588,-121.29114,14.04405,5.34591,-0.60179,-16.88814,-1.77538,2.13453,5.89918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.09292,2.111477,0.81111,1.300366,2.22357,1.26818,0.55809,-0.72485,5.99586,1.50885,127.27928,0.64185,13.1051,-0.56921,110.70404,-9.584,6.0328,11.90777,-12.36093,1.43445,5.08674,3.01746,High,High,High,,,High,High,High,v3
26,11/1/2022,4,5,691205,Right,T_A,1000073511,Right,T_B,1,Bottom,2,2,2,2-2,Fastball,Sinker,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,94.45513,-1.308125,-2.226821,2395.669077,238.658074,2:00,5.45021,1.70883,5.43723,-22.43407,9.36477,13.75768,2.35462,0.76901,86.54496,-5.454826,0.221219,0.405861,44.44674,-48.747926,-52.040997,,,,,4.57194,3.18711,-31.537196,0.049456,-7.58741,5.36323,-1.52175,50,5.31894,4.69451,-137.09146,-3.98374,-14.47142,29.67998,-21.9448,92.87039,2.44565,7.91018,2.57732,2.44565,-0.70018,1000055344,Right,55.06324,-138.1833,14.83999,5.45064,-3.17646,-10.9724,-1.70424,5.22687,-7.23571,,2.57543,26.67689,,,,,,,,2.44916,-49.45061,,,,,,,,-0.69776,-34.19527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,,v3
27,11/1/2022,1,1,1000064685,Right,T_B,1000079407,Left,T_A,2,Top,0,0,0,0-0,Fastball,Cutter,InPlay,Undefined,Bunt,,Out,1,0,86.59987,0.422737,-2.791964,2165.330627,213.581298,1:00,5.44329,2.80668,5.78748,-30.06419,7.08804,3.99268,3.33169,0.53997,79.78352,-5.132881,-2.077927,0.438696,,,,,,,,,,,,-2.77961,3.80807,-2.57907,50,5.45984,5.97516,-125.79144,-0.08628,-4.48656,23.75553,-26.02745,85.91921,,6.81635,,,,1000103236,Right,54.71361,-126.67847,11.87776,5.44491,0.88559,-13.01372,-2.80531,6.14269,-2.24328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
