PitchNo,Date,PAofInning,PitchofPA,PitcherId,PitcherThrows,PitcherTeam,BatterId,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,Count,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,EffectiveVelo,MaxHeight,SpeedDrop,ContactPositionX,ContactPositionY,ContactPositionZ,CatcherId,CatcherThrows,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,System
11,1/31/2023,3,3,1000036180,Right,T_B,1000055244,Left,T_A,1,Top,1,0,2,0-2,ChangeUp,Sinker,BallCalled,Undefined,Undefined,,Undefined,0,0,87.87287,-3.970483,-3.867555,2002.526944,220.079185,1:15,5.20065,2.51351,6.40239,-18.16977,18.39092,14.24544,0.02115,0.13872,78.69243,-7.479812,-1.292373,0.43519,,,,,,,,,,,,-8.77371,11.39268,-2.24213,50,4.90676,8.01595,-126.92489,-9.28443,-13.96562,31.84737,-14.03968,86.61151,,9.18044,,,,1000070079,Right,54.09367,-127.94793,15.92369,5.19776,-8.83344,-7.01984,-2.50683,8.46457,-6.98281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
12,1/31/2023,3,4,1000036180,Right,T_B,1000055244,Left,T_A,1,Top,1,1,2,1-2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,94.53653,-3.720096,-3.715106,2549.374781,227.428207,1:30,5.20882,2.44675,6.44905,-14.95658,16.91954,16.91253,0.53255,0.43804,83.54164,-6.655039,-0.654249,0.406354,,,,,,,,,,,,-10.26571,10.6576,-2.19028,50,4.93775,8.13634,-136.48421,-9.26541,-18.65033,40.3394,-12.81169,92.75772,,10.99488,,,,1000070079,Right,54.04595,-137.67484,20.1697,5.20564,-8.88727,-6.40585,-2.43855,8.68681,-9.32516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
13,1/31/2023,3,5,1000036180,Right,T_B,1000055244,Left,T_A,1,Top,1,2,2,2-2,ChangeUp,Sinker,InPlay,Undefined,GroundBall,GroundBall,Error,0,0,88.4774,-2.476684,-4.608017,2078.151043,238.268272,2:00,5.20168,2.40003,6.28416,-21.828,14.26131,20.78769,1.09125,-0.12376,79.30033,-6.642711,-0.861766,0.432375,87.96725,2.458626,32.58873,3975.74435,,,,48.99244,45.46904,31.742586,0.388559,-12.3978,8.65225,-2.06951,50,5.00799,9.47395,-127.90555,-6.17292,-20.08963,31.75364,-18.15379,87.17535,1.43331,9.17707,2.57557,1.09313,0.03792,1000070079,Right,54.21376,-128.94741,15.87682,5.20075,-5.57728,-9.0769,-2.39117,10.13311,-10.04481,315.49725,2.58695,108.21223,-19.7407,,,,,,,1.10266,5.20496,-20.7588,,,,,,,0.04069,69.3309,-7.99727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,High,,,,v3
14,1/31/2023,4,1,1000036180,Right,T_B,1000066765,Right,T_A,1,Top,1,0,0,0-0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,92.92946,-4.297989,-4.57735,2274.043275,197.917001,12:30,5.36967,2.23774,6.84061,-11.59674,20.71619,6.27331,0.4639,-1.42259,82.8999,-6.621938,-3.437284,0.409128,,,,,,,,,,,,-4.96807,12.89709,-1.94614,50,5.08845,10.48971,-134.11808,-10.31189,-8.79976,36.44967,-9.32983,92.12863,,10.02956,,,,1000070079,Right,53.65486,-135.10772,18.22484,5.36499,-10.05857,-4.66491,-2.23419,10.72864,-4.39988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
15,1/31/2023,4,2,1000036180,Right,T_B,1000066765,Right,T_A,1,Top,1,1,0,1-0,Slider,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,83.2973,-0.338473,-4.269091,2439.231422,116.683022,10:00,5.29989,2.48027,6.06246,-35.85065,5.18445,-7.27989,1.9982,-2.08479,75.02329,-7.007438,-5.573128,0.461051,,,,,,,,,,,,2.26378,3.24551,-2.14477,50,5.25484,9.27954,-120.47158,-1.84163,3.25136,28.35765,-27.51261,81.75329,,8.27401,,,,1000070079,Right,54.43312,-121.5106,14.17883,5.30385,-0.83357,-13.75631,-2.48259,9.16041,1.62568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
16,1/31/2023,4,3,1000036180,Right,T_B,1000066765,Right,T_A,1,Top,1,2,0,2-0,Fastball,Sinker,FoulBall,Undefined,Undefined,,Undefined,0,0,92.54393,-1.379233,-3.801386,2460.814781,232.496513,1:45,5.44286,2.31853,6.7953,-18.04729,14.34591,17.01698,2.67705,0.26193,82.46413,-4.893543,-0.702174,0.409636,72.33649,19.859341,158.343135,3359.847807,,,,,46.23481,,,-10.32575,8.43993,-2.07717,50,5.34634,8.22346,-134.04436,-3.68899,-18.27858,36.28143,-17.23372,92.01442,16.04672,10.07981,1.35277,2.77339,-0.54856,1000070079,Right,53.70063,-135.04228,18.14072,5.44129,-3.21497,-8.61686,-2.31027,8.72621,-9.13929,,1.35277,-92.74025,9.15763,0.0492,-0.06075,-0.07395,0.30808,-0.42687,0.23161,2.77339,36.0412,-21.23755,2.85847,-0.48385,-0.23843,0.93444,-1.27638,0.69197,-0.54856,36.82496,-15.98233,2.34372,-0.36236,-0.44336,1.34013,-1.80071,0.97435,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,,v3
17,1/31/2023,4,4,1000036180,Right,T_B,1000066765,Right,T_A,1,Top,1,2,1,2-1,Slider,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,83.14734,-0.318589,-2.911863,2445.859064,108.195405,9:30,5.25413,2.29768,5.88439,-36.82463,3.5878,-7.19339,1.88918,-1.0081,76.5413,-7.094673,-4.200401,0.45754,,,,,,,,,,,,2.8826,2.30858,-2.05843,50,5.20719,6.42087,-120.69305,-1.88252,4.25678,23.23995,-28.76494,82.38068,,6.60604,,,,1000070079,Right,54.6148,-121.5784,11.61998,5.25803,-0.78668,-14.38247,-2.29995,6.25871,2.12839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
18,1/31/2023,4,5,1000036180,Right,T_B,1000066765,Right,T_A,1,Top,1,3,1,3-1,Fastball,Four-Seam,BallCalled,Walk,Undefined,,Undefined,0,0,92.03539,0.170516,-3.838241,2345.496212,210.175316,1:00,5.31433,2.35744,6.87455,-12.55666,19.38737,10.66969,4.42369,-0.25658,83.60862,-2.30872,-1.894175,0.406786,,,,,,,,,,,,-6.72961,10.5215,-2.11668,50,5.31977,8.54579,-133.587,0.15576,-12.1143,29.80186,-13.23378,92.65907,,8.42677,,,,1000070079,Right,53.62276,-134.39277,14.90093,5.31073,0.51357,-6.61689,-2.35216,8.87333,-6.05715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
19,1/31/2023,1,1,1000051614,Left,T_A,8886045,Right,T_B,1,Bottom,0,0,0,0-0,Fastball,Sinker,BallCalled,Undefined,Undefined,,Undefined,0,0,93.6328,-1.779351,5.472615,2140.905181,122.05832,10:00,5.47533,-2.42476,5.3679,-21.18678,11.49158,-16.68725,2.03322,1.33158,85.63292,-5.70127,2.525072,0.411435,,,,,,,,,,,,9.83591,6.55634,1.94472,50,5.30011,-12.17814,-135.33569,-5.0115,18.30914,28.52217,-19.96974,91.61207,,7.99989,,,,1000055344,Right,55.13169,-136.41292,14.26109,5.47513,-4.25728,-9.98487,2.41772,-12.86964,9.15457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
20,1/31/2023,1,2,1000051614,Left,T_A,8886045,Right,T_B,1,Bottom,0,1,0,1-0,Fastball,Sinker,InPlay,Undefined,FlyBall,LineDrive,Out,1,0,93.61255,-1.884642,4.070224,2175.949764,119.355558,10:00,5.53142,-2.37733,5.22416,-21.31887,11.52843,-18.59391,1.9779,-0.0938,85.43549,-5.827627,0.782681,0.412497,95.15188,26.21019,-1.785759,3134.420155,109.99999,50.662,0.0073,365.19499,359.85596,6.295443,4.901921,10.51536,6.60083,2.01634,50,5.34148,-8.77149,-135.52682,-5.28055,19.54978,29.72778,-19.90198,91.3762,73.23567,8.17705,3.04085,2.07548,0.11881,1000055344,Right,55.27668,-136.67935,14.86389,5.53124,-4.50896,-9.95099,2.37111,-9.52943,9.77489,193.482983,3.04201,125.1236,-24.21036,5.65618,-1.09584,0.18519,-0.02843,0.00333,-0.00018,2.07644,61.60863,-13.42879,-0.39258,0.44672,-0.20539,0.05585,-0.00773,0.00042,0.11862,-3.89811,4.22266,-0.51521,0.0327,-0.00109,0.00134,-0.00038,3.00E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,v3
21,1/31/2023,2,1,1000051614,Left,T_A,1000051968,Left,T_B,1,Bottom,1,0,0,0-0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,,Undefined,0,0,93.96458,-2.169106,4.146328,2060.097601,110.267233,9:45,5.53751,-2.38193,5.22247,-24.86245,7.8741,-18.34792,1.41999,-0.00586,85.5797,-6.736097,0.901221,0.411801,,,,,,,,,,,,10.36654,4.88008,2.01326,50,5.31842,-8.97013,-135.93096,-6.14422,19.32531,30.80833,-23.07655,91.53061,,8.38488,,,,1000055344,Right,55.27692,-137.12174,15.40416,5.53866,-5.25228,-11.53827,2.3744,-9.71708,9.66266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
22,1/31/2023,2,2,1000051614,Left,T_A,1000051968,Left,T_B,1,Bottom,1,0,1,0-1,Slider,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,83.52234,-0.910876,3.992205,2594.931758,340.431254,5:15,5.31793,-2.61484,4.1917,-49.84806,-6.67453,2.87961,0.28897,1.45649,76.52761,-9.727066,4.492284,0.472912,,,,,,,,,,,,-0.19461,-2.55477,2.17088,50,5.16457,-8.5587,-120.69027,-4.03923,-0.28495,25.09943,-35.91457,79.70288,,6.99473,,,,1000055344,Right,56.30817,-121.9951,12.54971,5.32602,-2.17216,-17.95729,2.61543,-8.54389,-0.14247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
23,1/31/2023,2,3,1000051614,Left,T_A,1000051968,Left,T_B,1,Bottom,1,1,1,1-1,Fastball,Sinker,FoulBall,Undefined,Undefined,,Undefined,0,0,92.93981,-0.085298,4.5741,2188.125667,93.161746,9:00,5.5033,-2.40483,5.49216,-31.06458,2.1561,-18.39792,2.83454,0.35001,84.24455,-5.795321,1.307597,0.414835,,,,,,,,,,,,10.66382,1.43563,2.01661,50,5.47479,-9.90763,-134.49343,-1.41377,19.38317,31.24987,-29.56459,90.86118,,8.69526,,,,1000055344,Right,55.00754,-135.65195,15.62493,5.50689,-0.31772,-14.7823,2.39723,-10.62622,9.69158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
24,1/31/2023,2,4,1000051614,Left,T_A,1000051968,Left,T_B,1,Bottom,0,0,0,0-0,Slider,Slider,StrikeCalled,Strikeout,Undefined,,Undefined,0,0,83.33185,0.378698,2.96502,2556.260312,311.610306,4:30,5.43302,-2.60981,4.35279,-48.04314,-5.03406,7.26689,1.7917,0.83092,76.11343,-8.187683,4.231206,0.47201,,,,,,,,,,,,-2.62295,-2.11028,2.28334,50,5.42556,-6.58701,-120.57389,-1.20673,-3.83399,24.99483,-35.25866,79.8551,,7.21842,,,,1000055344,Right,56.14609,-121.84131,12.49742,5.44143,0.58114,-17.62933,2.61242,-6.3926,-1.91699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.726,3.122844,1.602238,1.520605,-1.17404,1.40775,-1.02396,-3.39403,5.11193,2.11375,84.64916,8.61371,-40.13976,-3.25864,63.01116,-3.40164,5.29314,24.12449,-14.39722,1.89245,-33.47289,3.80445,High,High,High,,,High,High,High,v3
25,1/31/2023,3,1,1000051614,Left,T_A,691273,Right,T_B,1,Bottom,2,0,0,0-0,Slider,Slider,StrikeCalled,Undefined,Undefined,,Undefined,0,0,82.08965,0.792266,0.76237,2448.971716,303.892585,4:15,5.37951,-2.53688,4.45864,-47.69164,-3.6441,7.61252,2.16074,-1.17554,74.83994,-7.758332,2.094594,0.477675,,,,,,,,,,,,-3.46067,-1.55744,2.44857,50,5.4169,-1.93277,-118.92892,-0.28755,-4.92073,24.34503,-34.38859,78.90814,,7.24972,,,,1000055344,Right,56.04002,-120.15896,12.17252,5.38754,1.44995,-17.1943,2.53994,-1.68414,-2.46037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
26,1/31/2023,3,2,1000051614,Left,T_A,691273,Right,T_B,1,Bottom,2,0,1,0-1,Fastball,Sinker,BallCalled,Undefined,Undefined,,Undefined,0,0,91.89461,0.419963,4.988121,2179.803256,113.939646,9:45,5.53097,-2.30932,5.35475,-25.3808,8.84662,-17.25115,3.81127,0.94309,83.03873,-4.281368,1.938905,0.421074,,,,,,,,,,,,10.09056,4.65851,1.87227,50,5.55108,-10.77229,-132.81362,0.02412,17.8902,30.40975,-23.9147,89.515,,8.85588,,,,1000055344,Right,55.14275,-133.98596,15.20488,5.53238,0.94606,-11.95735,2.30085,-11.46198,8.9451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
