PitchNo,Date,PAofInning,PitchofPA,PitcherId,PitcherThrows,PitcherTeam,BatterId,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,Count,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,EffectiveVelo,MaxHeight,SpeedDrop,ContactPositionX,ContactPositionY,ContactPositionZ,CatcherId,CatcherThrows,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,System
11,10/26/2022,3,3,1000051614,Left,T_A,90000221623,Right,T_C,1,Top,2,2,0,2-0,Slider,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,84.4321,1.681763,0.871694,2655.967825,274.74185,3:15,5.41924,-2.6755,4.4528,-40.43585,0.86248,4.88957,3.65396,-1.43672,77.31974,-5.588075,1.726073,0.462528,,,,,,,,,,,,-2.1374,0.34157,2.57833,50,5.55775,-2.09208,-122.39336,1.93014,-3.25071,23.56368,-31.65454,81.49231,,7.11236,,,,1000055344,Right,56.04622,-123.55192,11.78184,5.42458,3.4865,-15.82727,2.67726,-1.93225,-1.62536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
12,10/26/2022,3,4,1000051614,Left,T_A,90000221623,Right,T_C,1,Top,2,3,0,3-0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,,Undefined,0,0,92.12918,-0.150355,4.6476,2163.623331,109.122712,9:45,5.45968,-2.69392,5.66514,-25.91529,7.86437,-19.1604,3.15941,0.05252,82.96109,-4.980004,1.236869,0.418311,,,,,,,,,,,,11.1128,4.3974,2.31242,50,5.43082,-9.94441,-133.23026,-1.28771,19.71741,32.05832,-24.37179,90.10634,,9.16809,,,,1000055344,Right,54.83207,-134.38794,16.02916,5.46143,-0.4076,-12.1859,2.68439,-10.65644,9.8587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
13,10/26/2022,3,5,1000051614,Left,T_A,90000221623,Right,T_C,1,Top,2,3,1,3-1,Slider,Slider,StrikeCalled,Undefined,Undefined,,Undefined,0,0,85.31409,0.788475,1.73205,2504.643311,306.084039,4:15,5.48829,-2.54035,4.39741,-42.85861,-1.2665,3.94248,2.66978,-0.55795,76.38205,-6.942621,2.420391,0.46417,,,,,,,,,,,,-1.29248,-0.3802,2.35147,50,5.53058,-3.92054,-123.24789,-0.10723,-1.94153,29.83527,-32.7452,81.20397,,8.93204,,,,1000055344,Right,56.09686,-124.71506,14.91764,5.49626,1.50303,-16.3726,2.54192,-3.82506,-0.97077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
14,10/26/2022,3,6,1000051614,Left,T_A,90000221623,Right,T_C,1,Top,2,3,2,3-2,Fastball,Sinker,FoulBall,Undefined,Undefined,,Undefined,0,0,93.92402,-0.847432,4.46244,2056.540015,88.033151,9:00,5.37341,-2.53645,5.42421,-32.57301,0.57776,-21.23332,1.86278,-0.1177,83.8986,-6.842169,0.69305,0.414399,,,,,,,,,,,,12.25981,0.94252,2.15526,50,5.27553,-9.57493,-135.67524,-3.31704,22.28237,36.5799,-30.46103,90.95698,,10.02542,,,,1000055344,Right,55.0738,-137.03638,18.28995,5.37787,-2.18359,-15.23052,2.52696,-10.40406,11.14118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
15,10/26/2022,3,7,1000051614,Left,T_A,90000221623,Right,T_C,1,Top,2,3,2,3-2,Slider,Slider,BallCalled,Walk,Undefined,,Undefined,0,0,85.00528,1.731255,1.389515,2072.433804,291.065883,3:45,5.41432,-2.6379,4.55711,-41.24301,-0.47736,4.61516,3.62616,-0.93053,77.55501,-5.698097,2.197207,0.459535,,,,,,,,,,,,-1.84957,-0.32118,2.48899,50,5.55549,-3.20517,-123.15708,2.027,-2.83613,24.82966,-32.66657,82.023,,7.45027,,,,1000055344,Right,55.94127,-124.34912,12.41483,5.42053,3.59529,-16.33329,2.6396,-3.06901,-1.41806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
16,10/26/2022,4,1,1000051614,Left,T_A,1000079314,Right,T_C,1,Top,2,0,0,0-0,Fastball,Sinker,BallCalled,Undefined,Undefined,,Undefined,0,0,92.86506,0.430176,2.530292,2006.019529,127.073169,10:15,5.45039,-2.34164,5.25886,-22.87863,10.42319,-12.36028,3.9484,-0.99283,84.43566,-3.810785,0.340386,0.415342,,,,,,,,,,,,6.86689,5.40925,2.11913,50,5.47323,-5.35277,-134.62502,0.14405,12.57194,29.88429,-22.27072,90.75044,,8.4294,,,,1000055344,Right,55.23856,-135.7829,14.94214,5.45093,1.00694,-11.13536,2.33596,-5.83988,6.28597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
17,10/26/2022,4,2,1000051614,Left,T_A,1000079314,Right,T_C,1,Top,2,1,0,1-0,Fastball,Sinker,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,92.25092,-0.553865,4.493886,2120.717508,99.418984,9:15,5.4003,-2.26136,5.50128,-29.75037,4.03583,-17.19245,2.40146,0.51771,83.47593,-6.036696,1.440641,0.418351,70.91528,-4.524755,-2.083491,,,,,26.74963,12.73882,-2.682127,0.241853,10.09981,2.52784,1.88015,50,5.33173,-9.70586,-133.46888,-2.42837,18.03087,31.48882,-27.6612,90.09761,2.35234,8.77499,1.85444,2.35234,-0.4879,1000055344,Right,54.99822,-134.64293,15.74441,5.40304,-1.39703,-13.8306,2.25456,-10.37813,9.01544,194.334157,1.85475,103.59916,-3.2571,,,,,,,2.35221,-8.19811,-6.31455,,,,,,,-0.48801,-3.76364,2.50661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,,v3
18,10/26/2022,1,1,1000077944,Right,T_B,691273,Right,T_A,1,Bottom,0,0,0,0-0,Fastball,Four-Seam,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,90.93744,-2.184362,-2.629106,2517.238687,207.007044,1:00,5.6124,1.45656,5.98513,-15.91032,17.43741,8.40193,2.25884,-0.2818,84.03704,-5.19203,-1.120446,0.415628,95.77181,-0.225503,-15.906415,2729.969156,,,,40.84593,40.51783,-15.100501,0.280544,-5.01642,9.83878,-1.25379,50,5.43095,5.72451,-132.10254,-5.52348,-8.96583,25.12968,-14.58926,90.68799,2.31596,6.9004,3.08543,2.31596,0.30792,1000079414,Right,54.51627,-132.95888,12.56484,5.61071,-5.02632,-7.29463,-1.45407,6.03005,-4.48292,32.327712,3.0871,135.00675,-19.42042,,,,,,,2.32022,-0.75504,-26.84135,,,,,,,0.30933,-38.56338,-1.68821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,High,,,,v3
19,10/26/2022,2,1,1000077944,Right,T_B,8886045,Left,T_A,1,Bottom,1,0,0,0-0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,92.52933,-1.071979,-2.374838,2572.844666,221.373026,1:30,5.54235,1.62388,5.70275,-14.33906,18.36241,15.3032,3.3476,0.68504,84.86587,-3.801501,0.359652,0.411581,,,,,,,,,,,,-8.37434,9.90619,-1.43421,50,5.44348,4.88231,-134.36373,-2.94781,-15.40174,27.46606,-13.95501,91.57973,,7.66346,,,,1000079414,Right,54.79648,-135.34065,13.73303,5.53951,-2.45145,-6.97751,-1.61761,5.43012,-7.70087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
20,10/26/2022,2,2,1000077944,Right,T_B,8886045,Left,T_A,1,Bottom,1,1,0,1-0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,91.30817,-0.69559,-1.562184,2508.814056,219.313351,1:15,5.52641,1.35636,6.03693,-15.2332,17.94694,13.86977,3.61262,1.06531,83.65265,-3.608372,0.933238,0.414582,,,,,,,,,,,,-7.53957,9.72697,-1.24177,50,5.46373,3.02827,-132.70374,-2.04181,-13.49491,27.40516,-14.76389,90.91672,,7.65552,,,,1000079414,Right,54.46205,-133.62204,13.70258,5.52386,-1.5471,-7.38195,-1.35081,3.48046,-6.74745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
21,10/26/2022,2,3,1000077944,Right,T_B,8886045,Left,T_A,1,Bottom,1,2,0,2-0,Slider,Curveball,StrikeCalled,Undefined,Undefined,,Undefined,0,0,77.55413,0.926598,-0.556899,2817.619434,96.400695,9:15,5.61864,1.5602,4.79701,-44.83684,3.13339,-15.80812,2.76039,-0.28487,71.81498,-7.154617,-3.338158,0.498491,,,,,,,,,,,,7.65248,1.71764,-1.4902,50,5.67193,1.74627,-112.62868,0.20572,9.91628,18.76854,-29.94829,75.61311,,5.73915,,,,1000079414,Right,55.70388,-113.5752,9.38427,5.62347,1.71605,-14.97414,-1.56566,1.24618,4.95814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
22,10/26/2022,2,4,1000077944,Right,T_B,8886045,Left,T_A,1,Bottom,1,2,1,2-1,Slider,Slider,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,79.99158,-0.327223,-0.173683,2934.291685,109.433696,9:45,5.65964,1.69158,4.94461,-36.9573,8.475,-19.81052,2.27063,-0.12343,73.13399,-7.059059,-3.669309,0.485125,,,,,,,,,,,,9.72882,4.73429,-1.65758,50,5.59774,1.19421,-116.01785,-1.97525,13.19271,22.73735,-25.75416,77.69634,,6.85759,,,,1000079414,Right,55.5539,-117.10125,11.36867,5.66262,-0.7481,-12.87708,-1.69951,0.5656,6.59636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
23,10/26/2022,2,5,1000077944,Right,T_B,8886045,Left,T_A,1,Bottom,1,2,2,2-2,Slider,Slider,FoulBall,Undefined,Undefined,Popup,Undefined,0,0,81.15104,-0.502372,-0.338975,3044.778108,95.690944,9:15,5.81048,1.46354,4.90389,-40.78549,2.85225,-16.13902,1.93656,-0.20196,75.24454,-7.851844,-3.186938,0.475447,51.07353,41.004027,-138.992303,5272.632662,,,,118.72761,48.94929,-143.816749,2.466158,7.9852,1.85461,-1.41591,50,5.72684,1.36852,-117.90013,-2.53974,11.32793,20.76742,-29.54306,79.27782,29.51636,5.9065,2.27241,1.89326,0.23617,1000079414,Right,55.59829,-118.88214,10.38371,5.8139,-1.14276,-14.77153,-1.46796,0.83286,5.66397,28.77988,2.27253,-42.66704,-0.06561,0.48732,0.35718,-0.46363,0.24877,-0.06358,0.00629,1.89329,49.14595,-23.99156,2.2598,-0.40283,0.07102,-0.03609,0.01518,-0.00216,0.23626,-37.09812,4.36816,-0.73298,0.46937,-0.40384,0.22477,-0.06236,0.00665,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,,v3
24,10/26/2022,2,6,1000077944,Right,T_B,8886045,Left,T_A,1,Bottom,1,2,2,2-2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,92.66814,-0.596669,-1.623841,2614.520621,202.872051,12:45,5.61219,1.15399,6.15188,-14.44316,17.74155,7.0576,3.85706,0.24138,84.59885,-3.375101,-0.351607,0.408316,,,,,,,,,,,,-4.08414,9.63091,-1.03399,50,5.55918,3.51418,-134.63575,-1.79675,-7.4983,29.16543,-14.49208,92.312,,8.06929,,,,1000079414,Right,54.3459,-135.57391,14.58272,5.60948,-1.33059,-7.24604,-1.15091,3.75538,-3.74915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
25,10/26/2022,2,7,1000077944,Right,T_B,8886045,Left,T_A,1,Bottom,1,3,2,3-2,Slider,Slider,BallCalled,Walk,Undefined,,Undefined,0,0,77.84006,-1.500863,-0.035381,3017.534898,80.0466,8:45,5.61404,1.53145,4.80994,-49.91865,-1.7298,-18.6258,0.03196,-0.05422,71.80052,-10.437349,-3.323498,0.499626,,,,,,,,,,,,9.24689,-0.02937,-1.51075,50,5.42131,0.82845,-112.90965,-4.76842,11.87904,21.49115,-32.2118,75.44137,,6.03954,,,,1000079414,Right,55.69174,-113.98786,10.74557,5.62,-3.15235,-16.1059,-1.53737,0.23247,5.93952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
26,10/26/2022,3,1,1000077944,Right,T_B,1000058463,Right,T_A,1,Bottom,1,0,0,0-0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,,Undefined,0,0,89.59516,-1.799006,-2.164091,2526.096999,193.344738,12:30,5.84067,1.30974,5.58644,-19.40635,15.83072,3.4891,2.54178,-0.42133,81.96079,-5.435507,-1.541956,0.427239,84.55998,52.887148,62.438152,6232.507561,,,,,66.06422,,,-2.37303,8.85997,-1.12617,50,5.67358,4.75956,-129.97287,-4.7214,-4.06067,27.15319,-17.01308,88.22328,81.83719,7.63437,1.21782,2.52282,0.42667,1000079414,Right,54.91217,-130.99507,13.57659,5.83927,-4.08093,-8.50654,-1.30823,4.91242,-2.03033,,1.21782,34.62528,-19.49154,6.22666,-2.90119,3.90397,-4.31334,2.4718,-0.56593,2.52282,98.90061,-25.6423,2.59805,-0.04107,-0.94874,1.22582,-0.72883,0.16977,0.42667,66.34017,-9.3841,1.47726,-0.05233,-0.33168,0.43434,-0.26238,0.06182,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,,v3
27,10/26/2022,3,2,1000077944,Right,T_B,1000058463,Right,T_A,1,Bottom,1,0,1,0-1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,89.02579,-1.788052,-1.218671,2513.392187,202.007823,12:45,5.79953,1.38567,5.83293,-17.2241,18.22489,6.89382,2.70126,0.82722,81.12237,-5.063125,0.017238,0.428522,,,,,,,,,,,,-3.84748,10.15276,-1.29021,50,5.64345,2.44948,-129.18445,-4.5352,-6.48213,27.67309,-15.06892,87.95916,,7.90342,,,,1000079414,Right,54.66356,-130.17961,13.83654,5.79679,-3.9933,-7.53446,-1.38249,2.68258,-3.24106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
